case,model,wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
pal10,photochem,365.0,0.9055,0.9011,0.8878,0.8659,0.8355,0.7971,0.751,0.6979,0.6385,0.5737,0.5044,0.432,0.3579,0.2841,0.213,0.1474,0.09032,0.04376
pal10,photochem,370.0,0.9421,0.9375,0.9238,0.9011,0.8697,0.83,0.7823,0.7274,0.6659,0.5986,0.5267,0.4515,0.3744,0.2974,0.223,0.1543,0.09443,0.04572
pal10,photochem,375.0,0.8516,0.8475,0.8352,0.8148,0.7866,0.7508,0.708,0.6586,0.6032,0.5427,0.4778,0.4099,0.3402,0.2704,0.2029,0.1403,0.08575,0.04149
pal10,photochem,380.0,0.9795,0.9748,0.9607,0.9374,0.9052,0.8643,0.8153,0.7587,0.6953,0.6259,0.5515,0.4735,0.3933,0.3129,0.2348,0.1623,0.09908,0.04789
pal10,photochem,385.0,0.7388,0.7353,0.7247,0.7073,0.6831,0.6524,0.6156,0.5732,0.5255,0.4734,0.4174,0.3586,0.2981,0.2374,0.1782,0.1232,0.07508,0.03624
pal10,photochem,390.0,0.9652,0.9606,0.9469,0.9242,0.8928,0.853,0.8051,0.7499,0.6879,0.62,0.5471,0.4704,0.3913,0.3118,0.2343,0.1619,0.09853,0.0475
pal10,photochem,395.0,0.7491,0.7456,0.735,0.7175,0.6932,0.6624,0.6255,0.5828,0.5349,0.4824,0.4259,0.3665,0.3052,0.2434,0.1829,0.1264,0.07681,0.03697
pal10,photochem,400.0,1.391,1.385,1.365,1.333,1.288,1.231,1.163,1.084,0.9953,0.898,0.7934,0.6832,0.5693,0.4544,0.3418,0.2361,0.1433,0.06887
pal10,photochem,405.0,1.419,1.412,1.392,1.36,1.314,1.256,1.187,1.107,1.017,0.9179,0.8116,0.6993,0.5832,0.4659,0.3507,0.2423,0.1468,0.07043
pal10,photochem,410.0,1.464,1.457,1.436,1.403,1.356,1.297,1.226,1.143,1.051,0.9489,0.8395,0.7239,0.6042,0.483,0.3638,0.2513,0.1521,0.07282
pal10,photochem,415.0,1.525,1.518,1.497,1.462,1.414,1.352,1.278,1.193,1.097,0.991,0.8773,0.757,0.6323,0.5059,0.3813,0.2635,0.1593,0.07608
pal10,photochem,420.0,1.54,1.533,1.511,1.476,1.428,1.366,1.292,1.206,1.109,1.003,0.8879,0.7667,0.6409,0.5132,0.3871,0.2675,0.1615,0.07698
pal10,photochem,425.0,1.47,1.463,1.443,1.41,1.363,1.305,1.234,1.152,1.06,0.959,0.8498,0.7343,0.6143,0.4922,0.3715,0.2568,0.1549,0.07359
pal10,photochem,430.0,1.356,1.35,1.332,1.301,1.258,1.204,1.139,1.064,0.9796,0.8865,0.786,0.6796,0.5689,0.4563,0.3446,0.2383,0.1436,0.06806
pal10,photochem,435.0,1.575,1.567,1.546,1.51,1.461,1.399,1.324,1.237,1.139,1.031,0.9146,0.7912,0.6629,0.532,0.4021,0.2781,0.1674,0.07913
pal10,photochem,440.0,1.62,1.612,1.59,1.554,1.504,1.44,1.363,1.273,1.173,1.062,0.9428,0.8161,0.6842,0.5495,0.4156,0.2875,0.1728,0.08142
pal10,photochem,445.0,1.74,1.732,1.708,1.669,1.615,1.547,1.464,1.369,1.261,1.143,1.015,0.8789,0.7373,0.5925,0.4484,0.3103,0.1864,0.08752
pal10,photochem,450.0,1.85,1.842,1.817,1.776,1.719,1.646,1.559,1.457,1.343,1.217,1.082,0.9372,0.7867,0.6328,0.4792,0.3318,0.1991,0.09322
pal10,photochem,455.0,1.811,1.802,1.778,1.738,1.682,1.611,1.526,1.427,1.316,1.193,1.06,0.9195,0.7723,0.6216,0.4711,0.3262,0.1956,0.09129
pal10,photochem,460.0,1.862,1.854,1.829,1.788,1.731,1.658,1.571,1.469,1.355,1.229,1.092,0.9475,0.7961,0.6411,0.486,0.3365,0.2013,0.09344
pal10,photochem,465.0,1.841,1.833,1.809,1.768,1.712,1.64,1.554,1.454,1.341,1.217,1.082,0.9391,0.7896,0.6363,0.4827,0.3344,0.2,0.09257
pal10,photochem,470.0,1.831,1.823,1.799,1.758,1.703,1.631,1.546,1.447,1.335,1.212,1.078,0.936,0.7874,0.6349,0.482,0.334,0.1996,0.09208
pal10,photochem,475.0,1.852,1.844,1.82,1.779,1.722,1.651,1.565,1.464,1.352,1.227,1.092,0.9486,0.7984,0.6442,0.4893,0.3392,0.2025,0.09302
pal10,photochem,480.0,1.904,1.895,1.87,1.828,1.77,1.697,1.608,1.505,1.39,1.262,1.123,0.9757,0.8213,0.6627,0.5033,0.3486,0.2075,0.09452
pal10,photochem,485.0,1.729,1.721,1.698,1.661,1.608,1.541,1.461,1.368,1.263,1.147,1.021,0.8877,0.7476,0.6035,0.4586,0.3177,0.189,0.08572
pal10,photochem,490.0,1.801,1.793,1.769,1.73,1.675,1.606,1.523,1.426,1.317,1.196,1.066,0.9265,0.7807,0.6307,0.4796,0.3325,0.1978,0.08949
pal10,photochem,495.0,1.834,1.826,1.801,1.762,1.706,1.636,1.551,1.453,1.342,1.219,1.086,0.945,0.7966,0.6438,0.4898,0.3396,0.2018,0.0909
pal10,photochem,500.0,1.747,1.739,1.716,1.678,1.626,1.559,1.478,1.384,1.279,1.162,1.036,0.9007,0.7593,0.6136,0.4667,0.3233,0.1915,0.08551
pal10,photochem,505.0,1.772,1.765,1.741,1.703,1.649,1.581,1.499,1.404,1.297,1.179,1.051,0.9137,0.7701,0.6221,0.4728,0.327,0.193,0.0852
pal10,photochem,510.0,1.757,1.75,1.727,1.689,1.636,1.569,1.488,1.394,1.288,1.17,1.043,0.9078,0.7656,0.6189,0.4707,0.3259,0.1923,0.08475
pal10,photochem,515.0,1.629,1.622,1.6,1.565,1.516,1.454,1.379,1.292,1.194,1.086,0.968,0.8425,0.7108,0.5748,0.4375,0.3029,0.1787,0.07842
pal10,photochem,520.0,1.673,1.666,1.644,1.608,1.558,1.494,1.417,1.328,1.227,1.116,0.9951,0.8663,0.731,0.5913,0.45,0.3115,0.1835,0.08001
pal10,photochem,525.0,1.677,1.669,1.648,1.611,1.561,1.497,1.42,1.331,1.23,1.118,0.997,0.8679,0.7322,0.5921,0.4503,0.3114,0.1827,0.0789
pal10,photochem,530.0,1.763,1.755,1.732,1.694,1.641,1.574,1.493,1.399,1.292,1.175,1.048,0.9117,0.7689,0.6214,0.4721,0.3258,0.1903,0.08113
pal10,photochem,535.0,1.707,1.7,1.677,1.64,1.588,1.524,1.446,1.355,1.252,1.138,1.015,0.8832,0.7449,0.602,0.4574,0.3154,0.1839,0.07787
pal10,photochem,540.0,1.708,1.701,1.678,1.641,1.59,1.525,1.447,1.356,1.253,1.14,1.016,0.8847,0.7464,0.6035,0.4587,0.3164,0.1844,0.0778
pal10,photochem,545.0,1.731,1.724,1.701,1.664,1.612,1.546,1.467,1.374,1.27,1.155,1.03,0.897,0.7568,0.6118,0.4649,0.3205,0.1864,0.07804
pal10,photochem,550.0,1.735,1.728,1.705,1.668,1.616,1.55,1.47,1.378,1.274,1.158,1.033,0.8995,0.759,0.6136,0.4663,0.3213,0.1866,0.07765
pal10,photochem,555.0,1.721,1.713,1.691,1.654,1.603,1.537,1.458,1.367,1.264,1.149,1.025,0.8927,0.7534,0.6092,0.4629,0.319,0.1849,0.07642
pal10,photochem,560.0,1.675,1.668,1.646,1.61,1.56,1.496,1.419,1.33,1.229,1.118,0.9973,0.8682,0.7325,0.592,0.4495,0.3092,0.1786,0.07304
pal10,photochem,565.0,1.675,1.667,1.645,1.609,1.559,1.495,1.419,1.329,1.229,1.117,0.9964,0.8673,0.7314,0.5908,0.4482,0.3078,0.1771,0.0716
pal10,photochem,570.0,1.663,1.656,1.634,1.598,1.549,1.485,1.409,1.32,1.22,1.11,0.9895,0.8612,0.7262,0.5864,0.4447,0.3051,0.1751,0.07023
pal10,photochem,575.0,1.69,1.683,1.661,1.625,1.574,1.51,1.432,1.342,1.241,1.128,1.006,0.8757,0.7385,0.5965,0.4523,0.3103,0.1779,0.07101
pal10,photochem,580.0,1.664,1.656,1.635,1.599,1.549,1.486,1.41,1.322,1.222,1.112,0.9918,0.8637,0.7288,0.5892,0.4473,0.3073,0.1766,0.07064
pal10,photochem,585.0,1.665,1.658,1.637,1.601,1.552,1.488,1.413,1.324,1.225,1.114,0.9945,0.8665,0.7317,0.592,0.45,0.3097,0.1784,0.07154
pal10,photochem,590.0,1.607,1.6,1.579,1.545,1.497,1.436,1.363,1.278,1.182,1.076,0.9604,0.837,0.707,0.5723,0.4353,0.2998,0.1728,0.06919
pal10,photochem,595.0,1.637,1.63,1.609,1.574,1.525,1.463,1.389,1.302,1.204,1.096,0.9782,0.8524,0.7199,0.5826,0.4429,0.3047,0.1752,0.06961
pal10,photochem,600.0,1.595,1.588,1.568,1.534,1.486,1.426,1.353,1.268,1.173,1.067,0.9526,0.8299,0.7007,0.5667,0.4305,0.2957,0.1694,0.06667
pal10,photochem,605.0,1.614,1.607,1.586,1.551,1.503,1.442,1.369,1.283,1.187,1.08,0.9641,0.8401,0.7095,0.574,0.4362,0.2998,0.1718,0.06748
pal10,photochem,610.0,1.595,1.588,1.568,1.533,1.486,1.426,1.354,1.27,1.174,1.069,0.955,0.8327,0.7039,0.5702,0.4341,0.2992,0.1722,0.06809
pal10,photochem,615.0,1.559,1.552,1.532,1.499,1.453,1.395,1.324,1.242,1.15,1.047,0.9357,0.8165,0.6909,0.5605,0.4275,0.2955,0.1709,0.06814
pal10,photochem,620.0,1.583,1.576,1.556,1.522,1.476,1.417,1.345,1.262,1.169,1.065,0.952,0.8313,0.704,0.5718,0.4369,0.3027,0.1758,0.07051
pal10,photochem,625.0,1.55,1.544,1.524,1.491,1.446,1.388,1.318,1.237,1.145,1.044,0.9338,0.8158,0.6914,0.5621,0.43,0.2986,0.1739,0.07008
pal10,photochem,630.0,1.553,1.547,1.527,1.494,1.449,1.39,1.321,1.24,1.149,1.048,0.9374,0.8194,0.6949,0.5655,0.4333,0.3015,0.1762,0.07137
pal10,photochem,635.0,1.544,1.537,1.518,1.485,1.44,1.383,1.314,1.234,1.143,1.043,0.9333,0.8163,0.6929,0.5645,0.4332,0.3021,0.1772,0.07219
pal10,photochem,640.0,1.527,1.521,1.502,1.47,1.425,1.369,1.301,1.221,1.132,1.033,0.925,0.8096,0.6877,0.5608,0.431,0.3013,0.1774,0.07272
pal10,photochem,644.8,1.52,1.513,1.494,1.462,1.418,1.362,1.295,1.216,1.126,1.029,0.9219,0.8072,0.6862,0.5601,0.4311,0.302,0.1784,0.07349
pal10,photochem,651.05,1.502,1.495,1.477,1.445,1.402,1.347,1.28,1.203,1.115,1.018,0.9126,0.7995,0.6801,0.5558,0.4284,0.3008,0.1783,0.0738
pal10,photochem,660.0,1.426,1.421,1.403,1.373,1.332,1.28,1.217,1.144,1.061,0.9689,0.869,0.762,0.6489,0.531,0.4101,0.2889,0.1721,0.07175
pal10,photochem,670.0,1.466,1.46,1.442,1.411,1.369,1.316,1.251,1.176,1.092,0.9977,0.8955,0.7859,0.67,0.5492,0.4252,0.3005,0.18,0.07567
pal10,photochem,680.0,1.441,1.435,1.417,1.387,1.346,1.294,1.231,1.157,1.074,0.9823,0.8822,0.7748,0.6612,0.5427,0.421,0.2984,0.1796,0.07601
pal10,photochem,690.0,1.421,1.415,1.398,1.369,1.328,1.277,1.215,1.142,1.061,0.9703,0.8719,0.7662,0.6545,0.5379,0.4179,0.297,0.1794,0.07631
pal10,photochem,700.0,1.397,1.392,1.375,1.346,1.306,1.256,1.195,1.124,1.044,0.9557,0.8591,0.7555,0.6459,0.5314,0.4136,0.2946,0.1787,0.07642
pal10,photochem,710.0,1.365,1.36,1.343,1.315,1.276,1.227,1.168,1.099,1.021,0.9347,0.8405,0.7395,0.6326,0.5209,0.4059,0.2897,0.1762,0.07556
pal10,photochem,720.0,1.321,1.315,1.299,1.272,1.235,1.188,1.13,1.064,0.9886,0.9051,0.8142,0.7167,0.6134,0.5055,0.3943,0.2819,0.1718,0.07385
pal10,photochem,730.0,1.291,1.285,1.27,1.243,1.207,1.161,1.105,1.04,0.9668,0.8854,0.7968,0.7016,0.6009,0.4956,0.387,0.2771,0.1694,0.07303
pal10,vulcan,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,121.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,122.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,123.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,126.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,127.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,129.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,131.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,176.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,182.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,184.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,186.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,187.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,189.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,191.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,193.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,195.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,197.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,203.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,205.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,207.2665,3.061e-20,2.614e-20,1.619e-20,7.146e-21,2.176e-21,4.359e-22,5.359e-23,3.676e-24,1.242e-25,1.831e-27,1.65e-29,1.015e-30,3.078e-31,1.468e-31,8.583e-32,5.388e-32,3.279e-32,1.673e-32
pal10,vulcan,209.4295,2.171e-19,1.865e-19,1.175e-19,5.338e-20,1.696e-20,3.597e-21,4.768e-22,3.603e-23,1.378e-24,2.383e-26,2.566e-28,1.541e-29,4.351e-30,2.029e-30,1.194e-30,7.6e-31,4.699e-31,2.442e-31
pal10,vulcan,211.646,1.747e-18,1.51e-18,9.696e-19,4.551e-19,1.516e-19,3.431e-20,4.949e-21,4.173e-22,1.838e-23,3.82e-25,5.041e-27,3.035e-28,7.801e-29,3.552e-29,2.117e-29,1.373e-29,8.654e-30,4.599e-30
pal10,vulcan,213.91,4.762e-18,4.13e-18,2.68e-18,1.28e-18,4.376e-19,1.025e-19,1.548e-20,1.385e-21,6.586e-23,1.511e-24,2.227e-26,1.18e-27,2.662e-28,1.192e-28,7.253e-29,4.803e-29,3.084e-29,1.676e-29
pal10,vulcan,216.2225,9.416e-18,8.19e-18,5.362e-18,2.602e-18,9.098e-19,2.199e-19,3.458e-20,3.262e-21,1.661e-22,4.173e-24,6.72e-26,3.085e-27,5.924e-28,2.645e-28,1.656e-28,1.12e-28,7.329e-29,4.077e-29
pal10,vulcan,218.5855,2.626e-17,2.291e-17,1.515e-17,7.473e-18,2.678e-18,6.691e-19,1.1e-19,1.099e-20,6.047e-22,1.687e-23,3.025e-25,1.177e-26,1.872e-27,8.523e-28,5.507e-28,3.799e-28,2.531e-28,1.442e-28
pal10,vulcan,221.001,2.653e-17,2.315e-17,1.531e-17,7.553e-18,2.708e-18,6.771e-19,1.115e-19,1.117e-20,6.181e-22,1.743e-23,3.046e-25,8.901e-27,1.146e-27,5.448e-28,3.62e-28,2.537e-28,1.715e-28,9.979e-29
pal10,vulcan,223.4705,1.932e-17,1.683e-17,1.106e-17,5.402e-18,1.908e-18,4.679e-19,7.511e-20,7.297e-21,3.89e-22,1.049e-23,1.649e-25,3.297e-27,3.412e-28,1.72e-28,1.169e-28,8.295e-29,5.677e-29,3.364e-29
pal10,vulcan,225.996,6.982e-18,6.064e-18,3.953e-18,1.904e-18,6.592e-19,1.573e-19,2.441e-20,2.275e-21,1.154e-22,2.927e-24,4.016e-26,5.151e-28,4.32e-29,2.313e-29,1.599e-29,1.146e-29,7.931e-30,4.787e-30
pal10,vulcan,228.579,1.325e-18,1.144e-18,7.317e-19,3.414e-19,1.128e-19,2.531e-20,3.625e-21,3.052e-22,1.364e-23,2.932e-25,3.037e-27,2.153e-29,1.483e-30,8.373e-31,5.859e-31,4.232e-31,2.954e-31,1.812e-31
pal10,vulcan,231.2215,1.176e-19,1.006e-19,6.26e-20,2.786e-20,8.598e-21,1.758e-21,2.233e-22,1.613e-23,5.933e-25,9.455e-27,6.809e-29,2.377e-31,1.379e-32,8.087e-33,5.705e-33,4.142e-33,2.911e-33,1.811e-33
pal10,vulcan,233.926,4.249e-21,3.593e-21,2.16e-21,9.054e-22,2.564e-22,4.666e-23,5.09e-24,3.027e-25,8.662e-27,1.026e-28,4.314e-31,6.734e-34,3.36e-35,2.021e-35,1.433e-35,1.045e-35,7.389e-36,4.655e-36
pal10,vulcan,236.6945,1.5e-22,1.252e-22,7.231e-23,2.833e-23,7.269e-24,1.158e-24,1.061e-25,5.042e-27,1.078e-28,8.641e-31,2.061e-33,1.344e-36,5.872e-38,3.59e-38,2.555e-38,1.869e-38,1.329e-38,8.462e-39
pal10,vulcan,239.5295,9.905e-24,8.194e-24,4.608e-24,1.725e-24,4.14e-25,6.027e-26,4.908e-27,1.996e-28,3.461e-30,2.052e-32,3.043e-35,8.932e-39,3.461e-40,2.141e-40,1.53e-40,1.123e-40,8.035e-41,5.183e-41
pal10,vulcan,242.433,2.8e-24,2.301e-24,1.269e-24,4.593e-25,1.049e-25,1.423e-26,1.051e-27,3.732e-29,5.328e-31,2.362e-33,2.227e-36,3.124e-40,1.089e-41,6.795e-42,4.871e-42,3.589e-42,2.583e-42,1.684e-42
pal10,vulcan,245.408,1.877e-26,1.514e-26,7.886e-27,2.588e-27,5.123e-28,5.728e-29,3.245e-30,8.425e-32,7.935e-34,2.063e-36,9.734e-40,5.465e-44,1.401e-45,1.401e-45,1.401e-45,0.0,0.0,0.0
pal10,vulcan,248.457,2.765e-28,2.195e-28,1.089e-28,3.286e-29,5.761e-30,5.464e-31,2.526e-32,4.908e-34,3.241e-36,5.342e-39,1.396e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,251.5825,2.495e-29,1.963e-29,9.47e-30,2.727e-30,4.463e-31,3.856e-32,1.577e-33,2.618e-35,1.413e-37,1.796e-40,3.363e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,254.7875,1.253e-29,9.814e-30,4.678e-30,1.319e-30,2.094e-31,1.735e-32,6.722e-34,1.04e-35,5.123e-38,5.791e-41,9.809e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,258.075,1.27e-28,1.001e-28,4.864e-29,1.417e-29,2.36e-30,2.086e-31,8.79e-33,1.514e-34,8.55e-37,1.15e-39,2.298e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,261.449,2.524e-27,2.015e-27,1.016e-27,3.156e-28,5.765e-29,5.776e-30,2.866e-31,6.088e-33,4.493e-35,8.503e-38,2.634e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal10,vulcan,264.9125,1.284e-24,1.046e-24,5.602e-25,1.928e-25,4.092e-26,5.021e-27,3.247e-28,9.691e-30,1.103e-31,3.634e-34,2.304e-37,1.748e-41,3.91e-43,2.438e-43,1.738e-43,1.275e-43,9.249e-44,6.026e-44
pal10,vulcan,268.4685,1.611e-21,1.347e-21,7.825e-22,3.094e-22,8.03e-23,1.295e-23,1.196e-24,5.64e-26,1.151e-27,8.008e-30,1.333e-32,3.538e-36,7.967e-38,4.907e-38,3.504e-38,2.576e-38,1.851e-38,1.206e-38
pal10,vulcan,272.1215,3.862e-18,3.327e-18,2.115e-18,9.758e-19,3.17e-19,6.925e-20,9.514e-21,7.47e-22,2.9e-23,4.675e-25,2.284e-27,2.451e-30,5.732e-32,3.468e-32,2.471e-32,1.816e-32,1.303e-32,8.442e-33
pal10,vulcan,275.8755,1.476e-14,1.312e-14,9.181e-15,4.988e-15,2.056e-15,6.2e-16,1.298e-16,1.751e-17,1.367e-18,5.29e-20,8.104e-22,3.828e-24,9.914e-26,5.721e-26,4.058e-26,2.979e-26,2.134e-26,1.375e-26
pal10,vulcan,279.734,2.225e-11,2.037e-11,1.557e-11,9.838e-12,5.051e-12,2.052e-12,6.338e-13,1.409e-13,2.082e-14,1.823e-15,8.027e-17,1.486e-18,4.868e-20,2.438e-20,1.711e-20,1.253e-20,8.963e-21,5.748e-21
pal10,vulcan,283.702,3.7e-08,3.474e-08,2.868e-08,2.068e-08,1.286e-08,6.769e-09,2.935e-09,1.009e-09,2.598e-10,4.636e-11,5.122e-12,3.098e-13,1.678e-14,5.928e-15,4.049e-15,2.947e-15,2.104e-15,1.343e-15
pal10,vulcan,287.7845,1.105e-05,1.058e-05,9.289e-06,7.436e-06,5.386e-06,3.485e-06,1.979e-06,9.615e-07,3.854e-07,1.211e-07,2.778e-08,4.28e-09,4.812e-10,1.103e-10,6.698e-11,4.788e-11,3.4e-11,2.164e-11
pal10,vulcan,291.9865,0.0009084,0.0008832,0.0008109,0.000701,0.0005678,0.0004275,0.0002959,0.0001853,0.0001027,4.884e-05,1.908e-05,5.799e-06,1.331e-06,2.92e-07,1.216e-07,8.074e-08,5.634e-08,3.565e-08
pal10,vulcan,296.309,0.01109,0.01089,0.0103,0.009367,0.008168,0.006796,0.00536,0.003969,0.002723,0.0017,0.0009409,0.0004458,0.0001736,5.512e-05,1.75e-05,8.544e-06,5.557e-06,3.449e-06
pal10,vulcan,300.5,0.04309,0.04254,0.04094,0.03834,0.03489,0.03075,0.02615,0.02132,0.01653,0.01206,0.008138,0.004971,0.002663,0.001205,0.0004557,0.0001682,8.443e-05,4.913e-05
pal10,vulcan,303.0,0.1055,0.1044,0.1011,0.09584,0.0887,0.07999,0.07008,0.05936,0.04832,0.03748,0.02736,0.01848,0.01127,0.005995,0.002676,0.001017,0.0004159,0.0002168
pal10,vulcan,304.0,0.1124,0.1112,0.1079,0.1026,0.09531,0.08643,0.07625,0.06517,0.05366,0.04223,0.0314,0.02172,0.01365,0.00755,0.003526,0.001378,0.0005398,0.0002681
pal10,vulcan,305.0,0.1488,0.1475,0.1434,0.1367,0.1277,0.1166,0.1038,0.08973,0.07497,0.06009,0.04575,0.03262,0.02133,0.01241,0.006166,0.002534,0.0009559,0.0004385
pal10,vulcan,306.0,0.1371,0.1359,0.1323,0.1264,0.1185,0.1087,0.09728,0.08473,0.07145,0.05795,0.04468,0.03255,0.02182,0.01312,0.006788,0.0029,0.001081,0.0004659
