case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,82.5,448.728,1.88598e-06,6.2226e-14,1.8942714468000001
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,83.5,467.496,1.75762e-06,3.21085e-14,0.8743465635
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,84.5,485.842,1.64256e-06,1.59832e-14,0.39138701168
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,85.5,500.711,1.53861e-06,7.83502e-15,0.17438012263
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,86.5,515.58,1.44403e-06,3.59062e-15,0.07283931732
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,87.5,530.449,1.35775e-06,1.49818e-15,0.027775058656
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,88.5,545.318,1.27882e-06,5.57148e-16,0.009463437354
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,89.5,560.187,1.20646e-06,1.85046e-16,0.002886532554
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,90.5,575.056,1.13995e-06,5.6258e-17,0.0008077467382000001
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,91.5,589.925,1.07869e-06,1.62141e-17,0.00021473791899
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,92.5,603.653,1.0221e-06,4.65467e-18,5.7083476479e-05
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,93.5,613.674,9.69518e-07,1.4264900000000001e-18,1.6323182421e-05
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,94.5,623.695,9.20448e-07,4.83563e-19,5.168901619600001e-06
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,95.5,633.715,8.74601e-07,1.93652e-19,1.93577250328e-06
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,96.5,643.736,8.31717e-07,9.472259999999999e-20,8.864169324779999e-07
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,97.5,653.756,7.91564e-07,5.547069999999999e-20,4.86463616618e-07
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,98.5,663.777,7.53929e-07,3.72971e-20,3.06831306628e-07
pal0p1,0.1% PAL,photochem,Earth_0.1pc_48.2.txt,64.1089,99.5,673.797,7.18618e-07,2.82761e-20,2.1842636899699998e-07
