case,model,wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85,irradiance_col1
pal100,waccm_eq,414.5,1.541,1.534,1.513,1.477,1.428,1.366,1.291,1.205,1.108,1.001,0.8861,0.7646,0.6386,0.5109,0.385,0.2661,0.1609,0.07685,
pal100,waccm_eq,415.5,1.474,1.467,1.446,1.413,1.366,1.307,1.235,1.153,1.06,0.9577,0.8478,0.7316,0.6112,0.489,0.3686,0.2547,0.154,0.07352,
pal100,waccm_eq,416.5,1.604,1.596,1.574,1.537,1.486,1.422,1.344,1.255,1.154,1.043,0.923,0.7967,0.6656,0.5327,0.4015,0.2775,0.1677,0.08003,
pal100,waccm_eq,417.5,1.466,1.459,1.439,1.405,1.359,1.3,1.229,1.147,1.055,0.9533,0.8441,0.7286,0.6089,0.4873,0.3674,0.2539,0.1534,0.07318,
pal100,waccm_eq,418.5,1.477,1.47,1.45,1.416,1.369,1.31,1.239,1.156,1.063,0.961,0.851,0.7347,0.614,0.4916,0.3707,0.2562,0.1547,0.07378,
pal100,waccm_eq,419.5,1.525,1.518,1.497,1.463,1.414,1.353,1.279,1.194,1.098,0.993,0.8794,0.7593,0.6347,0.5082,0.3833,0.2649,0.16,0.07624,
pal100,waccm,280.5,,,,,,,,,,,,,,,,,,,9.282e-20
pal100,waccm,281.5,,,,,,,,,,,,,,,,,,,8.692e-18
pal100,waccm,282.5,,,,,,,,,,,,,,,,,,,2.932e-16
pal100,waccm,283.5,,,,,,,,,,,,,,,,,,,2.594e-15
pal100,waccm,284.5,,,,,,,,,,,,,,,,,,,8.785e-14
pal100,waccm,285.5,,,,,,,,,,,,,,,,,,,7.312e-13
pal100,waccm,286.5,,,,,,,,,,,,,,,,,,,1.678e-11
pal100,waccm,287.5,,,,,,,,,,,,,,,,,,,2.036e-10
pal100,waccm,288.5,,,,,,,,,,,,,,,,,,,2.289e-09
pal100,waccm,289.5,,,,,,,,,,,,,,,,,,,2.227e-08
pal100,waccm,290.5,,,,,,,,,,,,,,,,,,,1.442e-07
pal100,waccm,291.5,,,,,,,,,,,,,,,,,,,7.883e-07
pal100,waccm,292.5,,,,,,,,,,,,,,,,,,,2.945e-06
pal100,waccm,293.5,,,,,,,,,,,,,,,,,,,1.291e-05
pal100,waccm,294.5,,,,,,,,,,,,,,,,,,,3.362e-05
pal100,waccm,295.5,,,,,,,,,,,,,,,,,,,0.0001196
pal100,waccm,296.5,,,,,,,,,,,,,,,,,,,0.0002764
pal100,waccm,297.5,,,,,,,,,,,,,,,,,,,0.0006795
pal100,waccm,298.5,,,,,,,,,,,,,,,,,,,0.0009949
pal100,waccm,299.5,,,,,,,,,,,,,,,,,,,0.002712
pal100,waccm,300.5,,,,,,,,,,,,,,,,,,,0.002939
pal100,waccm,301.5,,,,,,,,,,,,,,,,,,,0.006877
pal100,waccm,302.5,,,,,,,,,,,,,,,,,,,0.00952
pal100,waccm,303.5,,,,,,,,,,,,,,,,,,,0.01844
pal100,waccm,304.5,,,,,,,,,,,,,,,,,,,0.02164
pal100,waccm,305.5,,,,,,,,,,,,,,,,,,,0.03196
pal100,waccm,306.5,,,,,,,,,,,,,,,,,,,0.03497
pal100,waccm,307.5,,,,,,,,,,,,,,,,,,,0.0555
pal100,waccm,308.5,,,,,,,,,,,,,,,,,,,0.06428
pal100,waccm,309.5,,,,,,,,,,,,,,,,,,,0.06036
pal100,waccm,310.5,,,,,,,,,,,,,,,,,,,0.0859
pal100,waccm,311.5,,,,,,,,,,,,,,,,,,,0.1139
pal100,waccm,312.5,,,,,,,,,,,,,,,,,,,0.1172
pal100,waccm,313.5,,,,,,,,,,,,,,,,,,,0.1343
pal100,waccm,314.5,,,,,,,,,,,,,,,,,,,0.1407
pal100,waccm,315.5,,,,,,,,,,,,,,,,,,,0.1461
pal100,waccm,316.5,,,,,,,,,,,,,,,,,,,0.1508
pal100,waccm,317.5,,,,,,,,,,,,,,,,,,,0.213
pal100,waccm,318.5,,,,,,,,,,,,,,,,,,,0.1732
pal100,waccm,319.5,,,,,,,,,,,,,,,,,,,0.2124
pal100,waccm,320.5,,,,,,,,,,,,,,,,,,,0.2603
pal100,waccm,321.5,,,,,,,,,,,,,,,,,,,0.2275
pal100,waccm,322.5,,,,,,,,,,,,,,,,,,,0.2239
pal100,waccm,323.5,,,,,,,,,,,,,,,,,,,0.239
pal100,waccm,324.5,,,,,,,,,,,,,,,,,,,0.2799
pal100,waccm,325.5,,,,,,,,,,,,,,,,,,,0.3124
pal100,waccm,326.5,,,,,,,,,,,,,,,,,,,0.3868
pal100,waccm,327.5,,,,,,,,,,,,,,,,,,,0.3574
pal100,waccm,328.5,,,,,,,,,,,,,,,,,,,0.3305
pal100,waccm,329.5,,,,,,,,,,,,,,,,,,,0.4351
pal100,waccm,330.5,,,,,,,,,,,,,,,,,,,0.393
pal100,waccm,331.5,,,,,,,,,,,,,,,,,,,0.3881
pal100,waccm,332.5,,,,,,,,,,,,,,,,,,,0.3865
pal100,waccm,333.5,,,,,,,,,,,,,,,,,,,0.3616
pal100,waccm,334.5,,,,,,,,,,,,,,,,,,,0.4052
pal100,waccm,335.5,,,,,,,,,,,,,,,,,,,0.4128
pal100,waccm,336.5,,,,,,,,,,,,,,,,,,,0.3224
pal100,waccm,337.5,,,,,,,,,,,,,,,,,,,0.3528
pal100,waccm,338.5,,,,,,,,,,,,,,,,,,,0.3744
pal100,waccm,339.5,,,,,,,,,,,,,,,,,,,0.4075
pal100,waccm,340.5,,,,,,,,,,,,,,,,,,,0.435
pal100,waccm,341.5,,,,,,,,,,,,,,,,,,,0.3875
pal100,waccm,342.5,,,,,,,,,,,,,,,,,,,0.4296
pal100,waccm,343.5,,,,,,,,,,,,,,,,,,,0.446
pal100,waccm,344.5,,,,,,,,,,,,,,,,,,,0.3124
pal100,waccm,345.5,,,,,,,,,,,,,,,,,,,0.4292
pal100,waccm,346.5,,,,,,,,,,,,,,,,,,,0.401
pal100,waccm,347.5,,,,,,,,,,,,,,,,,,,0.3921
pal100,waccm,348.5,,,,,,,,,,,,,,,,,,,0.4313
pal100,waccm,349.5,,,,,,,,,,,,,,,,,,,0.3615
pal100,waccm,350.5,,,,,,,,,,,,,,,,,,,0.5064
pal100,waccm,351.5,,,,,,,,,,,,,,,,,,,0.4366
pal100,waccm,352.5,,,,,,,,,,,,,,,,,,,0.3939
pal100,waccm,353.5,,,,,,,,,,,,,,,,,,,0.4745
pal100,waccm,354.5,,,,,,,,,,,,,,,,,,,0.5138
pal100,waccm,355.5,,,,,,,,,,,,,,,,,,,0.4803
pal100,waccm,356.5,,,,,,,,,,,,,,,,,,,0.4459
pal100,waccm,357.5,,,,,,,,,,,,,,,,,,,0.3793
pal100,waccm,358.5,,,,,,,,,,,,,,,,,,,0.2928
pal100,waccm,359.5,,,,,,,,,,,,,,,,,,,0.4929
pal100,waccm,360.5,,,,,,,,,,,,,,,,,,,0.457
pal100,waccm,361.5,,,,,,,,,,,,,,,,,,,0.4122
pal100,waccm,362.5,,,,,,,,,,,,,,,,,,,0.4842
pal100,waccm,363.5,,,,,,,,,,,,,,,,,,,0.4309
pal100,waccm,364.5,,,,,,,,,,,,,,,,,,,0.4702
pal100,waccm,365.5,,,,,,,,,,,,,,,,,,,0.5731
pal100,waccm,366.5,,,,,,,,,,,,,,,,,,,0.6067
pal100,waccm,367.5,,,,,,,,,,,,,,,,,,,0.5762
pal100,waccm,368.5,,,,,,,,,,,,,,,,,,,0.5064
pal100,waccm,369.5,,,,,,,,,,,,,,,,,,,0.6076
pal100,waccm,370.5,,,,,,,,,,,,,,,,,,,0.5514
pal100,waccm,371.5,,,,,,,,,,,,,,,,,,,0.6311
pal100,waccm,372.5,,,,,,,,,,,,,,,,,,,0.4663
pal100,waccm,373.5,,,,,,,,,,,,,,,,,,,0.4216
pal100,waccm,374.5,,,,,,,,,,,,,,,,,,,0.4629
pal100,waccm,375.5,,,,,,,,,,,,,,,,,,,0.5224
pal100,waccm,376.5,,,,,,,,,,,,,,,,,,,0.5218
pal100,waccm,377.5,,,,,,,,,,,,,,,,,,,0.6216
pal100,waccm,378.5,,,,,,,,,,,,,,,,,,,0.6777
pal100,waccm,379.5,,,,,,,,,,,,,,,,,,,0.5015
pal100,waccm,380.5,,,,,,,,,,,,,,,,,,,0.6033
pal100,waccm,381.5,,,,,,,,,,,,,,,,,,,0.5671
pal100,waccm,382.5,,,,,,,,,,,,,,,,,,,0.378
pal100,waccm,383.5,,,,,,,,,,,,,,,,,,,0.332
pal100,waccm,384.5,,,,,,,,,,,,,,,,,,,0.4984
pal100,waccm,385.5,,,,,,,,,,,,,,,,,,,0.4933
pal100,waccm,386.5,,,,,,,,,,,,,,,,,,,0.503
pal100,waccm,387.5,,,,,,,,,,,,,,,,,,,0.4676
pal100,waccm,388.5,,,,,,,,,,,,,,,,,,,0.4688
pal100,waccm,389.5,,,,,,,,,,,,,,,,,,,0.5914
pal100,waccm,390.5,,,,,,,,,,,,,,,,,,,0.5811
pal100,waccm,391.5,,,,,,,,,,,,,,,,,,,0.6896
pal100,waccm,392.5,,,,,,,,,,,,,,,,,,,0.5172
pal100,waccm,393.5,,,,,,,,,,,,,,,,,,,0.2249
pal100,waccm,394.5,,,,,,,,,,,,,,,,,,,0.5295
pal100,waccm,395.5,,,,,,,,,,,,,,,,,,,0.6815
pal100,waccm,396.5,,,,,,,,,,,,,,,,,,,0.4003
pal100,waccm,397.5,,,,,,,,,,,,,,,,,,,0.462
pal100,waccm,398.5,,,,,,,,,,,,,,,,,,,0.7942
pal100,waccm,399.5,,,,,,,,,,,,,,,,,,,0.8263
pal100,waccm,400.5,,,,,,,,,,,,,,,,,,,0.869
pal100,waccm,401.5,,,,,,,,,,,,,,,,,,,0.8944
pal100,waccm,402.5,,,,,,,,,,,,,,,,,,,0.9288
pal100,waccm,403.5,,,,,,,,,,,,,,,,,,,0.8504
pal100,waccm,404.5,,,,,,,,,,,,,,,,,,,0.8343
pal100,waccm,405.5,,,,,,,,,,,,,,,,,,,0.867
pal100,waccm,406.5,,,,,,,,,,,,,,,,,,,0.8169
pal100,waccm,407.5,,,,,,,,,,,,,,,,,,,0.8238
pal100,waccm,408.5,,,,,,,,,,,,,,,,,,,0.9178
pal100,waccm,409.5,,,,,,,,,,,,,,,,,,,0.9
pal100,waccm,410.5,,,,,,,,,,,,,,,,,,,0.7807
pal100,waccm,411.5,,,,,,,,,,,,,,,,,,,0.9387
pal100,waccm,412.5,,,,,,,,,,,,,,,,,,,0.9307
pal100,waccm,413.5,,,,,,,,,,,,,,,,,,,0.9029
pal100,waccm,414.5,,,,,,,,,,,,,,,,,,,0.9283
pal100,waccm,415.5,,,,,,,,,,,,,,,,,,,0.8882
pal100,waccm,416.5,,,,,,,,,,,,,,,,,,,0.9669
pal100,waccm,417.5,,,,,,,,,,,,,,,,,,,0.8842
pal100,waccm,418.5,,,,,,,,,,,,,,,,,,,0.8914
pal100,waccm,419.5,,,,,,,,,,,,,,,,,,,0.9211
pal10,atmos,280.5,3.694e-12,3.363e-12,2.528e-12,1.553e-12,7.651e-13,2.941e-13,8.463e-14,1.722e-14,2.284e-15,1.765e-16,6.806e-18,1.147e-19,3.626e-21,1.699e-21,1.181e-21,8.776e-22,6.491e-22,4.392e-22,
pal10,atmos,281.5,7.285e-11,6.685e-11,5.151e-11,3.3e-11,1.729e-11,7.22e-12,2.316e-12,5.417e-13,8.584e-14,8.32e-15,4.293e-16,1.044e-17,3.723e-19,1.613e-19,1.11e-19,8.212e-20,6.057e-20,4.09e-20,
pal10,atmos,282.5,6.458e-10,5.968e-10,4.696e-10,3.12e-10,1.723e-10,7.728e-11,2.722e-11,7.175e-12,1.325e-12,1.56e-13,1.033e-14,3.438e-16,1.392e-17,5.537e-18,3.772e-18,2.777e-18,2.043e-18,1.376e-18,
pal10,atmos,283.5,2.408e-09,2.236e-09,1.784e-09,1.213e-09,6.934e-10,3.258e-10,1.219e-10,3.473e-11,7.08e-12,9.458e-13,7.362e-14,2.998e-15,1.332e-16,4.958e-17,3.35e-17,2.457e-17,1.803e-17,1.213e-17,
pal10,atmos,284.5,1.633e-08,1.529e-08,1.251e-08,8.883e-09,5.406e-09,2.765e-09,1.156e-09,3.8e-10,9.291e-11,1.566e-11,1.641e-12,9.718e-14,5.349e-15,1.732e-15,1.147e-15,8.343e-16,6.095e-16,4.089e-16,
pal10,atmos,285.5,4.185e-08,3.942e-08,3.286e-08,2.409e-08,1.536e-08,8.366e-09,3.797e-09,1.386e-09,3.876e-10,7.747e-11,1.01e-11,7.874e-13,5.208e-14,1.502e-14,9.721e-15,7.018e-15,5.104e-15,3.415e-15,
pal10,atmos,286.5,3.889e-07,3.68e-07,3.113e-07,2.339e-07,1.545e-07,8.831e-08,4.269e-08,1.69e-08,5.237e-09,1.194e-09,1.84e-10,1.769e-11,1.368e-12,3.593e-13,2.268e-13,1.626e-13,1.178e-13,7.859e-14,
pal10,atmos,287.5,1.717e-06,1.633e-06,1.404e-06,1.084e-06,7.449e-07,4.493e-07,2.33e-07,1.009e-07,3.506e-08,9.248e-09,1.718e-09,2.087e-10,1.957e-11,4.653e-12,2.821e-12,2.002e-12,1.442e-12,9.588e-13,
pal10,atmos,288.5,6.461e-06,6.181e-06,5.405e-06,4.298e-06,3.084e-06,1.972e-06,1.103e-06,5.268e-07,2.073e-07,6.403e-08,1.456e-08,2.277e-09,2.687e-10,5.849e-11,3.312e-11,2.318e-11,1.656e-11,1.096e-11,
pal10,atmos,289.5,2.885e-05,2.771e-05,2.453e-05,1.993e-05,1.475e-05,9.829e-06,5.807e-06,2.973e-06,1.278e-06,4.42e-07,1.16e-07,2.173e-08,3.051e-09,6.37e-10,3.36e-10,2.318e-10,1.643e-10,1.082e-10,
pal10,atmos,290.5,9.703e-05,9.353e-05,8.366e-05,6.918e-05,5.254e-05,3.627e-05,2.243e-05,1.218e-05,5.641e-06,2.144e-06,6.35e-07,1.383e-07,2.262e-08,4.664e-09,2.275e-09,1.544e-09,1.086e-09,7.117e-10,
pal10,atmos,291.5,0.0002512,0.0002431,0.0002201,0.0001857,0.0001452,0.0001043,6.796e-05,3.943e-05,1.988e-05,8.413e-06,2.856e-06,7.382e-07,1.448e-07,3.049e-08,1.334e-08,8.795e-09,6.12e-09,3.982e-09,
pal10,atmos,292.5,0.0005111,0.0004962,0.0004535,0.0003891,0.0003117,0.0002313,0.0001572,9.631e-05,5.203e-05,2.404e-05,9.125e-06,2.711e-06,6.2e-07,1.37e-07,5.416e-08,3.44e-08,2.365e-08,1.527e-08,
pal10,atmos,293.5,0.00126,0.001227,0.001132,0.0009865,0.0008085,0.0006187,0.0004377,0.0002822,0.0001627,8.166e-05,3.442e-05,1.167e-05,3.095e-06,7.365e-07,2.646e-07,1.592e-07,1.078e-07,6.897e-08,
pal10,atmos,294.5,0.002108,0.002058,0.001911,0.001686,0.001406,0.001102,0.000804,0.00054,0.0003275,0.0001752,8.011e-05,3.006e-05,8.97e-06,2.304e-06,7.757e-07,4.391e-07,2.926e-07,1.854e-07,
pal10,atmos,295.5,0.004649,0.004549,0.004258,0.003805,0.003235,0.002601,0.001963,0.001375,0.0008801,0.0005044,0.0002515,0.0001053,3.573e-05,1.016e-05,3.264e-06,1.69e-06,1.097e-06,6.862e-07,
pal10,atmos,296.5,0.007259,0.007118,0.006705,0.006057,0.00523,0.004295,0.003332,0.002417,0.001618,0.0009813,0.0005256,0.0002407,9.097e-05,2.852e-05,9.053e-06,4.275e-06,2.685e-06,1.655e-06,
pal10,atmos,297.5,0.01264,0.01241,0.01176,0.01072,0.009388,0.007855,0.006243,0.004671,0.003252,0.002072,0.001182,0.0005856,0.0002436,8.399e-05,2.71e-05,1.17e-05,7.023e-06,4.259e-06,
pal10,atmos,298.5,0.01388,0.01365,0.01299,0.01194,0.01058,0.00899,0.007291,0.005599,0.004029,0.002676,0.001608,0.0008513,0.000384,0.0001443,4.825e-05,1.937e-05,1.099e-05,6.542e-06,
pal10,atmos,299.5,0.02872,0.0283,0.02705,0.02505,0.02243,0.01935,0.016,0.01259,0.009348,0.006458,0.00408,0.0023,0.001122,0.0004597,0.0001623,6.157e-05,3.241e-05,1.882e-05,
pal10,atmos,300.5,0.02535,0.025,0.02398,0.02234,0.02017,0.01759,0.01476,0.01184,0.008997,0.006403,0.0042,0.002482,0.001284,0.0005634,0.0002097,7.745e-05,3.797e-05,2.147e-05,
pal10,atmos,301.5,0.04729,0.04669,0.04495,0.04214,0.03839,0.0339,0.0289,0.02365,0.01844,0.01356,0.009267,0.00577,0.003186,0.001511,0.0006041,0.0002219,9.935e-05,5.381e-05,
pal10,atmos,302.5,0.05654,0.05587,0.05392,0.05075,0.04651,0.0414,0.03567,0.02958,0.02346,0.01762,0.01236,0.007962,0.004588,0.002291,0.0009648,0.0003587,0.0001509,7.849e-05,
pal10,atmos,303.5,0.09197,0.09097,0.08804,0.08325,0.07685,0.06907,0.06023,0.05075,0.04105,0.03161,0.0229,0.01535,0.00931,0.004952,0.002234,0.0008595,0.0003382,0.0001646,
pal10,atmos,304.5,0.09781,0.09576,0.09383,0.089,0.08248,0.07453,0.06546,0.05565,0.04553,0.03556,0.02623,0.018,0.01123,0.006196,0.002913,0.001152,0.0004394,0.0002035,
pal10,atmos,305.5,0.1243,0.1231,0.1196,0.1139,0.1062,0.09675,0.08588,0.07401,0.06131,0.04916,0.03726,0.02646,0.01727,0.01008,0.005067,0.002124,0.0007896,0.0003335,
pal10,atmos,306.5,0.1276,0.1264,0.1229,0.1173,0.1097,0.1003,0.0894,0.07749,0.06497,0.05233,0.04013,0.02892,0.01923,0.01149,0.005949,0.002565,0.0009498,0.000383,
pal10,atmos,307.5,0.1785,0.1764,0.1725,0.1651,0.1551,0.1428,0.1285,0.1126,0.09576,0.07853,0.0616,0.04569,0.03153,0.01977,0.01087,0.005003,0.001888,0.0006935,
pal10,atmos,308.5,0.1973,0.1957,0.1909,0.183,0.1723,0.159,0.1435,0.1263,0.108,0.08917,0.07055,0.0529,0.03702,0.02362,0.01329,0.006274,0.002398,0.0008498,
pal10,atmos,309.5,0.1704,0.1691,0.1652,0.1587,0.1487,0.139,0.1262,0.1119,0.09659,0.0807,0.06481,0.04953,0.03552,0.02341,0.01373,0.006818,0.002704,0.0009088,
pal10,atmos,310.5,0.2287,0.227,0.2219,0.2136,0.2022,0.1881,0.1715,0.1529,0.1328,0.1119,0.09084,0.07038,0.05136,0.03462,0.02092,0.01079,0.004427,0.001448,
pal10,atmos,311.5,0.2915,0.2894,0.2831,0.2728,0.2586,0.2411,0.2204,0.1972,0.1721,0.1458,0.1192,0.0932,0.0688,0.04708,0.02901,0.01535,0.006465,0.002088,
pal10,atmos,312.5,0.2795,0.2776,0.2719,0.2625,0.2497,0.2336,0.2146,0.1932,0.17,0.1454,0.1204,0.09564,0.07208,0.05069,0.0324,0.01801,0.008024,0.002598,
pal10,atmos,313.5,0.3155,0.3134,0.307,0.2966,0.2822,0.2643,0.2431,0.2193,0.1932,0.1657,0.1376,0.1097,0.08308,0.05878,0.03787,0.02126,0.009595,0.003111,
pal10,atmos,314.5,0.3108,0.3088,0.3029,0.293,0.2795,0.2626,0.2426,0.22,0.1952,0.1688,0.1417,0.1145,0.08831,0.06398,0.04257,0.02498,0.01195,0.004012,
pal10,atmos,315.5,0.3199,0.3167,0.3118,0.3018,0.288,0.2707,0.2503,0.2271,0.2018,0.1748,0.1469,0.119,0.09203,0.06691,0.04471,0.0264,0.01272,0.004292,
pal10,atmos,316.5,0.315,0.313,0.3073,0.2978,0.2847,0.2683,0.2489,0.2268,0.2025,0.1766,0.1497,0.1226,0.09608,0.07115,0.04875,0.02981,0.0151,0.005356,
pal10,atmos,317.5,0.4449,0.4422,0.4341,0.4207,0.4022,0.3791,0.3517,0.3205,0.2862,0.2496,0.2116,0.1733,0.1358,0.1006,0.06887,0.04207,0.02127,0.007518,
pal10,atmos,318.5,0.3462,0.3442,0.3381,0.328,0.3142,0.2968,0.2762,0.2526,0.2267,0.1989,0.17,0.1405,0.1116,0.084,0.05887,0.03717,0.01974,0.007424,
pal10,atmos,319.5,0.4212,0.4188,0.4114,0.3993,0.3826,0.3616,0.3366,0.3082,0.2768,0.2432,0.2081,0.1724,0.1372,0.1036,0.07288,0.04627,0.02477,0.009415,
pal10,atmos,320.5,0.511,0.5081,0.4992,0.4847,0.4646,0.4394,0.4094,0.3751,0.3374,0.2968,0.2545,0.2113,0.1686,0.1278,0.09039,0.0578,0.03128,0.01208,
pal10,atmos,321.5,0.4293,0.427,0.4198,0.408,0.3917,0.3712,0.3468,0.3189,0.288,0.2548,0.2199,0.1842,0.1487,0.1145,0.08268,0.05451,0.03094,0.01287,
pal10,atmos,322.5,0.4354,0.4329,0.4254,0.4131,0.3962,0.3749,0.3496,0.3207,0.2888,0.2544,0.2185,0.1818,0.1455,0.1106,0.07858,0.05054,0.02759,0.01078,
pal10,atmos,323.5,0.4427,0.4403,0.4331,0.4211,0.4046,0.3838,0.3591,0.3308,0.2994,0.2656,0.23,0.1935,0.157,0.1216,0.08867,0.05924,0.03433,0.0148,
pal10,atmos,324.5,0.5194,0.5166,0.5081,0.4941,0.4747,0.4503,0.4212,0.388,0.3512,0.3115,0.2697,0.2268,0.1839,0.1424,0.1037,0.0691,0.0399,0.01709,
pal10,atmos,325.5,0.583,0.5798,0.5702,0.5544,0.5326,0.5051,0.4724,0.4349,0.3934,0.3487,0.3016,0.2533,0.2051,0.1584,0.1149,0.07619,0.04362,0.01841,
pal10,atmos,326.5,0.6986,0.6949,0.6838,0.6654,0.64,0.608,0.5699,0.5262,0.4777,0.4252,0.3699,0.313,0.2558,0.2001,0.1477,0.1005,0.05995,0.02723,
pal10,atmos,327.5,0.6522,0.6487,0.6382,0.6209,0.597,0.5669,0.5311,0.49,0.4444,0.3951,0.3431,0.2896,0.236,0.1838,0.1349,0.09095,0.05348,0.02366,
pal10,atmos,328.5,0.6021,0.5989,0.5892,0.5727,0.5512,0.5235,0.4905,0.4526,0.4105,0.3651,0.3171,0.2678,0.2183,0.1701,0.1248,0.08419,0.04953,0.02194,
pal10,atmos,329.5,0.774,0.7699,0.7578,0.7378,0.7102,0.6753,0.6337,0.586,0.5329,0.4755,0.4148,0.3521,0.289,0.2273,0.169,0.1162,0.07047,0.03304,
pal10,atmos,330.5,0.7057,0.7019,0.6908,0.6724,0.647,0.615,0.5768,0.533,0.4843,0.4316,0.3759,0.3184,0.2607,0.2042,0.151,0.1029,0.06157,0.02814,
pal10,atmos,331.5,0.6976,0.6939,0.6829,0.6648,0.6396,0.608,0.5702,0.5268,0.4787,0.4265,0.3714,0.3146,0.2574,0.2015,0.1488,0.1012,0.06041,0.02747,
pal10,atmos,332.5,0.6826,0.6791,0.6685,0.651,0.6268,0.5964,0.56,0.5182,0.4717,0.4214,0.3681,0.3129,0.2573,0.2028,0.1512,0.1043,0.06364,0.0302,
pal10,atmos,333.5,0.6428,0.6395,0.6294,0.6129,0.59,0.5612,0.5267,0.4872,0.4432,0.3956,0.3452,0.293,0.2405,0.189,0.1403,0.09617,0.05809,0.02704,
pal10,atmos,334.5,0.717,0.7133,0.7022,0.6838,0.6584,0.6264,0.5881,0.5442,0.4954,0.4424,0.3863,0.3283,0.2698,0.2124,0.158,0.1086,0.06593,0.03099,
pal10,atmos,335.5,0.7243,0.7206,0.7094,0.691,0.6656,0.6335,0.5952,0.5512,0.5023,0.4491,0.3928,0.3344,0.2755,0.2176,0.1626,0.1125,0.069,0.03311,
pal10,atmos,336.5,0.5665,0.5636,0.5549,0.5405,0.5206,0.4955,0.4655,0.4311,0.3927,0.3511,0.307,0.2613,0.2151,0.1697,0.1267,0.08745,0.05346,0.02549,
pal10,atmos,337.5,0.623,0.6197,0.6101,0.5942,0.5723,0.5446,0.5114,0.4734,0.4311,0.3852,0.3365,0.2861,0.2352,0.1852,0.1377,0.09463,0.05739,0.02695,
pal10,atmos,338.5,0.6552,0.6518,0.6418,0.6253,0.6024,0.5735,0.539,0.4993,0.4552,0.4072,0.3563,0.3036,0.2502,0.1977,0.1477,0.1022,0.0627,0.03011,
pal10,atmos,339.5,0.7117,0.7081,0.6972,0.6793,0.6545,0.6232,0.5858,0.5428,0.4949,0.4429,0.3877,0.3304,0.2725,0.2154,0.1611,0.1115,0.06851,0.033,
pal10,atmos,340.5,0.7615,0.7576,0.746,0.7268,0.7002,0.6666,0.6266,0.5805,0.5292,0.4734,0.4143,0.3529,0.2908,0.2296,0.1714,0.1183,0.07236,0.03456,
pal10,atmos,341.5,0.6749,0.6715,0.6612,0.6443,0.6209,0.5913,0.556,0.5153,0.4701,0.4208,0.3686,0.3143,0.2593,0.2051,0.1535,0.1064,0.06541,0.0316,
pal10,atmos,342.5,0.7472,0.7434,0.7321,0.7134,0.6875,0.6548,0.6158,0.5709,0.5208,0.4664,0.4086,0.3486,0.2877,0.2277,0.1705,0.1182,0.07274,0.03522,
pal10,atmos,343.5,0.7763,0.7723,0.7606,0.7411,0.7143,0.6803,0.6397,0.5931,0.5411,0.4845,0.4244,0.362,0.2987,0.2363,0.1768,0.1224,0.07514,0.03623,
pal10,atmos,344.5,0.5442,0.5414,0.5332,0.5196,0.5007,0.4769,0.4485,0.4158,0.3793,0.3396,0.2974,0.2537,0.2092,0.1654,0.1236,0.08545,0.05234,0.02512,
pal10,atmos,345.5,0.7441,0.7404,0.7291,0.7106,0.685,0.6526,0.6139,0.5694,0.5197,0.4657,0.4082,0.3485,0.2879,0.228,0.1708,0.1184,0.07296,0.03541,
pal10,atmos,346.5,0.6965,0.693,0.6825,0.6651,0.6411,0.6108,0.5745,0.5328,0.4862,0.4356,0.3817,0.3258,0.2689,0.2128,0.1592,0.1101,0.06758,0.03257,
pal10,atmos,347.5,0.6802,0.6767,0.6665,0.6496,0.6262,0.5966,0.5612,0.5205,0.4751,0.4257,0.3732,0.3185,0.263,0.2082,0.1557,0.1078,0.06615,0.0319,
pal10,atmos,348.5,0.7469,0.7432,0.732,0.7134,0.6878,0.6554,0.6166,0.572,0.5222,0.4681,0.4104,0.3504,0.2895,0.2292,0.1716,0.1188,0.073,0.0353,
pal10,atmos,349.5,0.6258,0.6226,0.6132,0.5977,0.5763,0.5492,0.5167,0.4794,0.4377,0.3924,0.3441,0.2938,0.2428,0.1922,0.1439,0.09963,0.06118,0.02957,
pal10,atmos,350.5,0.8757,0.8713,0.8582,0.8366,0.8066,0.7687,0.7233,0.6712,0.6129,0.5495,0.482,0.4117,0.3402,0.2694,0.2017,0.1397,0.08578,0.04148,
pal10,atmos,351.5,0.7546,0.7508,0.7395,0.7209,0.6951,0.6624,0.6234,0.5785,0.5283,0.4737,0.4155,0.355,0.2933,0.2323,0.1739,0.1204,0.07387,0.03568,
pal10,atmos,352.5,0.6802,0.6768,0.6666,0.6498,0.6266,0.5973,0.5621,0.5217,0.4765,0.4273,0.3749,0.3204,0.2648,0.2098,0.1571,0.1087,0.06673,0.03226,
pal10,atmos,353.5,0.8183,0.8142,0.802,0.7818,0.754,0.7187,0.6765,0.6279,0.5737,0.5145,0.4516,0.3859,0.3191,0.2529,0.1894,0.1311,0.08052,0.03898,
pal10,atmos,354.5,0.8851,0.8807,0.8675,0.8458,0.8157,0.7776,0.732,0.6795,0.6209,0.557,0.489,0.418,0.3457,0.274,0.2053,0.1422,0.08732,0.04231,
pal10,atmos,355.5,0.8268,0.8227,0.8104,0.7901,0.762,0.7265,0.684,0.635,0.5803,0.5207,0.4571,0.3909,0.3233,0.2563,0.192,0.133,0.08166,0.03957,
