
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.550E+06 2.034E+02 7.502E+15 1.845E+01 1.932E+04 4.402E+05 2.019E-10 1.599E-09 7.615E-07 2.690E-03 3.791E-05 2.182E-08 3.382E-06 1.596E+14 2.655E+07 1.994E+00 3.568E-07 4.878E-08
   5.650E+06 1.713E+02 6.365E+15 1.297E+01 1.995E+04 3.092E+05 2.667E-10 1.817E-09 9.670E-07 2.677E-03 3.793E-05 1.815E-08 3.242E-06 1.354E+14 2.701E+07 1.719E+00 3.606E-07 5.086E-08
   5.750E+06 1.442E+02 5.390E+15 9.271E+00 1.984E+04 2.188E+05 3.375E-10 2.067E-09 1.189E-06 2.664E-03 3.796E-05 1.524E-08 3.096E-06 1.147E+14 2.696E+07 1.516E+00 3.643E-07 5.296E-08
   5.850E+06 1.212E+02 4.559E+15 6.734E+00 1.904E+04 1.559E+05 4.118E-10 2.345E-09 1.420E-06 2.652E-03 3.798E-05 1.289E-08 2.942E-06 9.698E+13 2.644E+07 1.367E+00 3.679E-07 5.509E-08
   5.950E+06 1.017E+02 3.850E+15 4.950E+00 1.769E+04 1.115E+05 4.874E-10 2.652E-09 1.652E-06 2.640E-03 3.800E-05 1.097E-08 2.782E-06 8.189E+13 2.550E+07 1.256E+00 3.713E-07 5.725E-08
   6.050E+06 8.536E+01 3.247E+15 3.676E+00 1.595E+04 7.995E+04 5.621E-10 2.986E-09 1.877E-06 2.629E-03 3.803E-05 9.366E-09 2.618E-06 6.906E+13 2.420E+07 1.174E+00 3.746E-07 5.941E-08
   6.150E+06 7.155E+01 2.736E+15 2.754E+00 1.402E+04 5.757E+04 6.347E-10 3.347E-09 2.092E-06 2.618E-03 3.804E-05 8.038E-09 2.450E-06 5.819E+13 2.261E+07 1.113E+00 3.778E-07 6.157E-08
   6.250E+06 5.992E+01 2.304E+15 2.078E+00 1.205E+04 4.164E+04 7.043E-10 3.736E-09 2.292E-06 2.605E-03 3.806E-05 6.937E-09 2.283E-06 4.900E+13 2.081E+07 1.068E+00 3.809E-07 6.370E-08
   6.350E+06 5.014E+01 1.939E+15 1.578E+00 1.016E+04 3.028E+04 7.706E-10 4.157E-09 2.475E-06 2.593E-03 3.808E-05 6.025E-09 2.117E-06 4.122E+13 1.884E+07 1.037E+00 3.838E-07 6.581E-08
   6.450E+06 4.191E+01 1.630E+15 1.202E+00 8.419E+03 2.207E+04 8.335E-10 4.618E-09 2.641E-06 2.579E-03 3.809E-05 5.251E-09 1.956E-06 3.465E+13 1.680E+07 1.015E+00 3.865E-07 6.788E-08
   6.550E+06 3.500E+01 1.369E+15 9.068E-01 6.870E+03 1.558E+04 8.950E-10 5.129E-09 2.790E-06 2.566E-03 3.811E-05 4.437E-09 1.800E-06 2.910E+13 1.538E+07 9.894E-01 3.891E-07 6.990E-08
   6.650E+06 2.920E+01 1.148E+15 6.818E-01 5.515E+03 1.062E+04 9.634E-10 5.704E-09 2.921E-06 2.552E-03 3.812E-05 3.624E-09 1.644E-06 2.441E+13 1.650E+07 9.683E-01 3.916E-07 7.187E-08
   6.750E+06 2.434E+01 9.626E+14 6.891E-01 4.274E+03 1.770E+04 1.068E-09 6.358E-09 3.037E-06 2.537E-03 3.813E-05 7.247E-09 1.462E-06 2.046E+13 9.220E+06 1.310E+00 3.939E-07 7.378E-08
   6.850E+06 2.027E+01 8.056E+14 1.181E+00 3.228E+03 5.825E+04 1.286E-09 7.109E-09 3.139E-06 2.525E-03 3.815E-05 2.864E-08 1.277E-06 1.712E+13 1.971E+06 3.070E+00 3.961E-07 7.564E-08
   6.950E+06 1.686E+01 6.731E+14 1.682E+00 2.427E+03 1.071E+05 1.766E-09 7.970E-09 3.230E-06 2.514E-03 3.816E-05 6.328E-08 1.116E-06 1.429E+13 7.459E+05 5.973E+00 3.982E-07 7.743E-08
   7.050E+06 1.402E+01 5.619E+14 1.972E+00 1.828E+03 1.447E+05 2.737E-09 8.949E-09 3.313E-06 2.504E-03 3.817E-05 1.029E-07 9.818E-07 1.192E+13 3.784E+05 9.523E+00 4.003E-07 7.916E-08
   7.150E+06 1.165E+01 4.684E+14 2.052E+00 1.382E+03 1.644E+05 4.480E-09 1.006E-08 3.393E-06 2.496E-03 3.818E-05 1.407E-07 8.699E-07 9.917E+12 2.177E+05 1.340E+01 4.022E-07 8.082E-08
   7.250E+06 9.680E+00 3.896E+14 1.987E+00 1.046E+03 1.681E+05 7.264E-09 1.130E-08 3.472E-06 2.492E-03 3.819E-05 1.731E-07 7.734E-07 8.228E+12 1.320E+05 1.754E+01 4.040E-07 8.243E-08
   7.350E+06 8.040E+00 3.238E+14 1.844E+00 7.903E+02 1.613E+05 1.130E-08 1.266E-08 3.553E-06 2.490E-03 3.820E-05 2.000E-07 6.867E-07 6.816E+12 8.211E+04 2.204E+01 4.057E-07 8.396E-08
   7.450E+06 6.678E+00 2.689E+14 1.652E+00 5.956E+02 1.466E+05 1.677E-08 1.414E-08 3.639E-06 2.491E-03 3.821E-05 2.188E-07 6.086E-07 5.634E+12 5.163E+04 2.683E+01 4.073E-07 8.543E-08
   7.550E+06 5.548E+00 2.229E+14 1.438E+00 4.476E+02 1.263E+05 2.387E-08 1.574E-08 3.728E-06 2.497E-03 3.822E-05 2.269E-07 5.384E-07 4.642E+12 3.245E+04 3.187E+01 4.087E-07 8.683E-08
   7.650E+06 4.612E+00 1.847E+14 1.232E+00 3.358E+02 1.044E+05 3.288E-08 1.743E-08 3.823E-06 2.506E-03 3.823E-05 2.256E-07 4.754E-07 3.818E+12 2.035E+04 3.737E+01 4.101E-07 8.814E-08
   7.750E+06 3.837E+00 1.531E+14 1.048E+00 2.516E+02 8.344E+04 4.414E-08 1.921E-08 3.923E-06 2.517E-03 3.823E-05 2.166E-07 4.190E-07 3.134E+12 1.271E+04 4.360E+01 4.113E-07 8.937E-08
   7.850E+06 3.195E+00 1.267E+14 8.868E-01 1.881E+02 6.428E+04 5.798E-08 2.108E-08 4.027E-06 2.532E-03 3.824E-05 2.003E-07 3.686E-07 2.566E+12 7.869E+03 5.076E+01 4.124E-07 9.049E-08
   7.950E+06 2.664E+00 1.049E+14 7.489E-01 1.404E+02 4.808E+04 7.466E-08 2.304E-08 4.135E-06 2.550E-03 3.825E-05 1.797E-07 3.236E-07 2.097E+12 4.834E+03 5.913E+01 4.134E-07 9.151E-08
