
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   6.250E+06 5.992E+01 2.304E+15 1.894E+00 1.094E+04 3.541E+04 5.666E-10 2.988E-09 1.893E-06 2.603E-03 3.774E-05 5.905E-09 2.509E-06 4.900E+13 2.003E+07 8.856E-01 3.727E-07 5.944E-08
   6.350E+06 5.014E+01 1.939E+15 1.465E+00 9.605E+03 2.548E+04 6.395E-10 3.351E-09 2.108E-06 2.590E-03 3.776E-05 5.074E-09 2.350E-06 4.122E+13 1.864E+07 8.674E-01 3.759E-07 6.161E-08
   6.450E+06 4.191E+01 1.630E+15 1.138E+00 8.250E+03 1.839E+04 7.092E-10 3.743E-09 2.309E-06 2.577E-03 3.778E-05 4.378E-09 2.192E-06 3.465E+13 1.705E+07 8.578E-01 3.789E-07 6.376E-08
   6.550E+06 3.500E+01 1.369E+15 8.808E-01 6.949E+03 1.305E+04 7.754E-10 4.168E-09 2.493E-06 2.563E-03 3.779E-05 3.721E-09 2.037E-06 2.910E+13 1.564E+07 8.491E-01 3.818E-07 6.588E-08
   6.650E+06 2.920E+01 1.148E+15 6.678E-01 5.750E+03 8.584E+03 8.384E-10 4.635E-09 2.659E-06 2.549E-03 3.781E-05 2.932E-09 1.883E-06 2.441E+13 1.621E+07 8.281E-01 3.846E-07 6.795E-08
   6.750E+06 2.434E+01 9.626E+14 5.619E-01 4.628E+03 8.591E+03 9.001E-10 5.155E-09 2.806E-06 2.535E-03 3.782E-05 3.520E-09 1.713E-06 2.046E+13 1.502E+07 9.119E-01 3.872E-07 6.998E-08
   6.850E+06 2.027E+01 8.056E+14 7.962E-01 3.576E+03 2.835E+04 9.709E-10 5.745E-09 2.937E-06 2.523E-03 3.784E-05 1.395E-08 1.511E-06 1.712E+13 3.496E+06 1.747E+00 3.897E-07 7.196E-08
   6.950E+06 1.686E+01 6.731E+14 1.213E+00 2.732E+03 6.398E+04 1.085E-09 6.421E-09 3.052E-06 2.512E-03 3.785E-05 3.784E-08 1.330E-06 1.429E+13 1.031E+06 3.614E+00 3.920E-07 7.387E-08
   7.050E+06 1.402E+01 5.619E+14 1.470E+00 2.082E+03 9.411E+04 1.330E-09 7.195E-09 3.153E-06 2.501E-03 3.786E-05 6.695E-08 1.175E-06 1.192E+13 4.661E+05 5.930E+00 3.942E-07 7.573E-08
   7.150E+06 1.165E+01 4.684E+14 1.540E+00 1.589E+03 1.115E+05 1.870E-09 8.085E-09 3.243E-06 2.493E-03 3.787E-05 9.544E-08 1.046E-06 9.927E+12 2.525E+05 8.368E+00 3.963E-07 7.752E-08
   7.250E+06 9.680E+00 3.896E+14 1.489E+00 1.210E+03 1.168E+05 2.952E-09 9.103E-09 3.326E-06 2.490E-03 3.789E-05 1.204E-07 9.334E-07 8.241E+12 1.479E+05 1.089E+01 3.983E-07 7.925E-08
   7.350E+06 8.040E+00 3.238E+14 1.384E+00 9.177E+02 1.142E+05 4.859E-09 1.025E-08 3.406E-06 2.488E-03 3.790E-05 1.417E-07 8.320E-07 6.832E+12 9.011E+04 1.366E+01 4.002E-07 8.091E-08
   7.450E+06 6.678E+00 2.689E+14 1.249E+00 6.940E+02 1.052E+05 7.853E-09 1.152E-08 3.485E-06 2.489E-03 3.791E-05 1.571E-07 7.403E-07 5.653E+12 5.598E+04 1.668E+01 4.020E-07 8.251E-08
   7.550E+06 5.548E+00 2.229E+14 1.100E+00 5.230E+02 9.175E+04 1.214E-08 1.293E-08 3.568E-06 2.495E-03 3.792E-05 1.649E-07 6.576E-07 4.664E+12 3.495E+04 1.997E+01 4.037E-07 8.404E-08
   7.650E+06 4.612E+00 1.847E+14 9.562E-01 3.935E+02 7.673E+04 1.787E-08 1.445E-08 3.654E-06 2.504E-03 3.793E-05 1.659E-07 5.831E-07 3.842E+12 2.186E+04 2.365E+01 4.053E-07 8.550E-08
   7.750E+06 3.837E+00 1.531E+14 8.257E-01 2.958E+02 6.196E+04 2.525E-08 1.607E-08 3.744E-06 2.515E-03 3.793E-05 1.610E-07 5.161E-07 3.161E+12 1.366E+04 2.789E+01 4.068E-07 8.688E-08
   7.850E+06 3.195E+00 1.267E+14 7.104E-01 2.218E+02 4.825E+04 3.456E-08 1.779E-08 3.839E-06 2.530E-03 3.794E-05 1.505E-07 4.560E-07 2.594E+12 8.473E+03 3.287E+01 4.081E-07 8.818E-08
   7.950E+06 2.664E+00 1.049E+14 6.119E-01 1.661E+02 3.648E+04 4.612E-08 1.959E-08 3.938E-06 2.548E-03 3.795E-05 1.365E-07 4.021E-07 2.125E+12 5.224E+03 3.888E+01 4.093E-07 8.938E-08
   8.050E+06 2.224E+00 8.696E+13 5.286E-01 1.244E+02 2.702E+04 6.020E-08 2.148E-08 4.042E-06 2.566E-03 3.795E-05 1.211E-07 3.540E-07 1.740E+12 3.210E+03 4.615E+01 4.104E-07 9.049E-08
