
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   4.650E+06 8.962E+02 3.056E+16 7.030E+02 7.231E+03 1.396E+07 8.818E-13 6.537E-10 5.471E-08 3.494E-03 4.827E-05 1.307E-07 4.324E-06 6.506E+14 1.707E+07 1.495E+01 3.908E-07 3.454E-08 5.586E-10 2.742E-10 1.630E-10 1.604E-12 1.133E-11 1.286E-10 2.376E-16 9.989E-21 1.206E-13 1.981E-08 1.675E-11 1.155E-06 7.959E-08 6.801E-11
   4.750E+06 7.643E+02 2.630E+16 4.899E+02 7.517E+03 9.931E+06 2.131E-12 7.102E-10 6.737E-08 3.525E-03 4.861E-05 1.071E-07 4.242E-06 5.599E+14 1.714E+07 1.231E+01 3.982E-07 3.664E-08 6.517E-10 3.193E-10 1.565E-10 1.515E-12 1.675E-11 1.531E-10 1.883E-16 5.915E-21 1.006E-13 2.159E-08 2.491E-11 1.244E-06 7.390E-08 5.628E-11
   4.850E+06 6.509E+02 2.260E+16 3.348E+02 7.994E+03 6.943E+06 4.784E-12 7.744E-10 8.516E-08 3.547E-03 4.888E-05 8.661E-08 4.154E-06 4.811E+14 1.747E+07 9.969E+00 4.054E-07 3.882E-08 7.731E-10 3.782E-10 1.517E-10 1.501E-12 2.491E-11 1.876E-10 1.551E-16 3.804E-21 8.913E-14 2.325E-08 3.737E-11 1.339E-06 6.809E-08 4.678E-11
   4.950E+06 5.536E+02 1.939E+16 2.246E+02 8.741E+03 4.773E+06 9.846E-12 8.479E-10 1.110E-07 3.562E-03 4.909E-05 6.908E-08 4.059E-06 4.128E+14 1.811E+07 7.952E+00 4.124E-07 4.108E-08 9.340E-10 4.562E-10 1.483E-10 1.554E-12 3.737E-11 2.372E-10 1.329E-16 2.650E-21 8.373E-14 2.471E-08 5.662E-11 1.440E-06 6.216E-08 3.901E-11
   5.050E+06 4.701E+02 1.662E+16 1.485E+02 9.789E+03 3.237E+06 1.861E-11 9.327E-10 1.488E-07 3.572E-03 4.925E-05 5.452E-08 3.958E-06 3.537E+14 1.906E+07 6.273E+00 4.192E-07 4.342E-08 1.147E-09 5.593E-10 1.460E-10 1.666E-12 5.662E-11 3.076E-10 1.178E-16 1.970E-21 8.237E-14 2.604E-08 8.671E-11 1.548E-06 5.614E-08 3.258E-11
   5.150E+06 3.987E+02 1.422E+16 9.745E+01 1.111E+04 2.182E+06 3.254E-11 1.031E-09 2.028E-07 3.578E-03 4.938E-05 4.288E-08 3.851E-06 3.026E+14 2.022E+07 4.933E+00 4.259E-07 4.582E-08 1.422E-09 6.921E-10 1.446E-10 1.822E-12 8.671E-11 4.045E-10 1.071E-16 1.527E-21 8.312E-14 2.741E-08 1.343E-10 1.661E-06 5.016E-08 2.725E-11
   5.250E+06 3.376E+02 1.215E+16 6.411E+01 1.259E+04 1.473E+06 5.307E-11 1.146E-09 2.773E-07 3.582E-03 4.949E-05 3.386E-08 3.739E-06 2.585E+14 2.148E+07 3.901E+00 4.323E-07 4.828E-08 1.768E-09 8.578E-10 1.437E-10 1.999E-12 1.343E-10 5.318E-10 9.888E-17 1.200E-21 8.408E-14 2.905E-08 2.099E-10 1.779E-06 4.435E-08 2.283E-11
   5.350E+06 2.855E+02 1.036E+16 4.254E+01 1.410E+04 1.002E+06 8.140E-11 1.280E-09 3.757E-07 3.582E-03 4.958E-05 2.700E-08 3.620E-06 2.205E+14 2.270E+07 3.125E+00 4.386E-07 5.080E-08 2.190E-09 1.057E-09 1.433E-10 2.171E-12 2.099E-10 6.913E-10 9.153E-17 9.328E-22 8.366E-14 3.117E-08 3.307E-10 1.902E-06 3.883E-08 1.913E-11
   5.450E+06 2.411E+02 8.824E+15 2.858E+01 1.543E+04 6.876E+05 1.184E-10 1.436E-09 5.004E-07 3.580E-03 4.965E-05 2.176E-08 3.495E-06 1.878E+14 2.373E+07 2.547E+00 4.447E-07 5.338E-08 2.690E-09 1.290E-09 1.431E-10 2.313E-12 3.307E-10 8.811E-10 8.386E-17 7.001E-22 8.074E-14 3.400E-08 5.241E-10 2.032E-06 3.364E-08 1.598E-11
   5.550E+06 2.034E+02 7.502E+15 1.948E+01 1.644E+04 4.765E+05 1.642E-10 1.618E-09 6.519E-07 3.573E-03 4.972E-05 1.777E-08 3.362E-06 1.596E+14 2.450E+07 2.117E+00 4.506E-07 5.600E-08 3.265E-09 1.553E-09 1.431E-10 2.402E-12 5.241E-10 1.096E-09 7.529E-17 4.995E-22 7.495E-14 3.775E-08 8.341E-10 2.168E-06 2.882E-08 1.327E-11
   5.650E+06 1.713E+02 6.365E+15 1.347E+01 1.700E+04 3.324E+05 2.187E-10 1.827E-09 8.291E-07 3.557E-03 4.977E-05 1.468E-08 3.220E-06 1.354E+14 2.492E+07 1.796E+00 4.564E-07 5.868E-08 3.914E-09 1.842E-09 1.431E-10 2.423E-12 8.341E-10 1.325E-09 6.556E-17 3.337E-22 6.655E-14 4.266E-08 1.331E-09 2.311E-06 2.448E-08 1.095E-11
