Wavelength (nm)	Solar flux (mW/m^2/nm)
3.607500e+04	5.422230e-03
3.612500e+04	5.392273e-03
3.617500e+04	5.362523e-03
3.622500e+04	5.332978e-03
3.627500e+04	5.303635e-03
3.632500e+04	5.274494e-03
3.637500e+04	5.245553e-03
3.642500e+04	5.216810e-03
3.647500e+04	5.188264e-03
3.652500e+04	5.159914e-03
3.657500e+04	5.131755e-03
3.662500e+04	5.103790e-03
3.667500e+04	5.076014e-03
3.672500e+04	5.048427e-03
3.677500e+04	5.021027e-03
3.682500e+04	4.993813e-03
3.687500e+04	4.966783e-03
3.692500e+04	4.939936e-03
3.697500e+04	4.913270e-03
3.702500e+04	4.886783e-03
3.707500e+04	4.860474e-03
3.712500e+04	4.834343e-03
3.717500e+04	4.808387e-03
3.722500e+04	4.782605e-03
3.727500e+04	4.756995e-03
3.732500e+04	4.731557e-03
3.737500e+04	4.706288e-03
3.742500e+04	4.681188e-03
3.747500e+04	4.656255e-03
3.752500e+04	4.631487e-03
3.757500e+04	4.606885e-03
3.762500e+04	4.582445e-03
3.767500e+04	4.558167e-03
3.772500e+04	4.534050e-03
3.777500e+04	4.510092e-03
3.782500e+04	4.486292e-03
3.787500e+04	4.462649e-03
3.792500e+04	4.439162e-03
3.797500e+04	4.415828e-03
3.802500e+04	4.392648e-03
3.807500e+04	4.369620e-03
3.812500e+04	4.346742e-03
3.817500e+04	4.324014e-03
3.822500e+04	4.301434e-03
3.827500e+04	4.279002e-03
3.832500e+04	4.256716e-03
3.837500e+04	4.234574e-03
3.842500e+04	4.212576e-03
3.847500e+04	4.190721e-03
3.852500e+04	4.169008e-03
3.857500e+04	4.147435e-03
3.862500e+04	4.126001e-03
3.867500e+04	4.104706e-03
3.872500e+04	4.083547e-03
3.877500e+04	4.062525e-03
3.882500e+04	4.041638e-03
3.887500e+04	4.020886e-03
3.892500e+04	4.000266e-03
3.897500e+04	3.979778e-03
3.902500e+04	3.959421e-03
3.907500e+04	3.939194e-03
3.912500e+04	3.919096e-03
3.917500e+04	3.899126e-03
3.922500e+04	3.879283e-03
3.927500e+04	3.859567e-03
3.932500e+04	3.839975e-03
3.937500e+04	3.820507e-03
3.942500e+04	3.801163e-03
3.947500e+04	3.781941e-03
3.952500e+04	3.762840e-03
3.957500e+04	3.743860e-03
3.962500e+04	3.724999e-03
3.967500e+04	3.706257e-03
3.972500e+04	3.687633e-03
3.977500e+04	3.669125e-03
3.982500e+04	3.650734e-03
3.987500e+04	3.632457e-03
3.992500e+04	3.614295e-03
3.997500e+04	3.596246e-03
4.002500e+04	3.578310e-03
4.007500e+04	3.560485e-03
4.012500e+04	3.542771e-03
4.017500e+04	3.525167e-03
4.022500e+04	3.507673e-03
4.027500e+04	3.490287e-03
4.032500e+04	3.473008e-03
4.037500e+04	3.455836e-03
4.042500e+04	3.438770e-03
4.047500e+04	3.421810e-03
4.052500e+04	3.404954e-03
4.057500e+04	3.388201e-03
4.062500e+04	3.371552e-03
4.067500e+04	3.355004e-03
4.072500e+04	3.338558e-03
4.077500e+04	3.322213e-03
4.082500e+04	3.305967e-03
4.087500e+04	3.289821e-03
4.092500e+04	3.273773e-03
4.097500e+04	3.257823e-03
4.102500e+04	3.241970e-03
4.107500e+04	3.226213e-03
4.112500e+04	3.210552e-03
4.117500e+04	3.194985e-03
4.122500e+04	3.179513e-03
4.127500e+04	3.164135e-03
4.132500e+04	3.148849e-03
4.137500e+04	3.133656e-03
4.142500e+04	3.118554e-03
4.147500e+04	3.103543e-03
4.152500e+04	3.088622e-03
4.157500e+04	3.073791e-03
4.162500e+04	3.059048e-03
4.167500e+04	3.044394e-03
4.172500e+04	3.029827e-03
4.177500e+04	3.015348e-03
4.182500e+04	3.000955e-03
4.187500e+04	2.986648e-03
4.192500e+04	2.972426e-03
4.197500e+04	2.958288e-03
4.202500e+04	2.944235e-03
4.207500e+04	2.930264e-03
4.212500e+04	2.916377e-03
4.217500e+04	2.902572e-03
4.222500e+04	2.888848e-03
4.227500e+04	2.875205e-03
4.232500e+04	2.861643e-03
4.237500e+04	2.848160e-03
4.242500e+04	2.834757e-03
4.247500e+04	2.821433e-03
4.252500e+04	2.808187e-03
4.257500e+04	2.795018e-03
4.262500e+04	2.781927e-03
4.267500e+04	2.768912e-03
4.272500e+04	2.755973e-03
4.277500e+04	2.743110e-03
4.282500e+04	2.730322e-03
4.287500e+04	2.717608e-03
4.292500e+04	2.704968e-03
4.297500e+04	2.692401e-03
4.302500e+04	2.679907e-03
4.307500e+04	2.667486e-03
4.312500e+04	2.655137e-03
4.317500e+04	2.642858e-03
4.322500e+04	2.630651e-03
4.327500e+04	2.618515e-03
4.332500e+04	2.606448e-03
4.337500e+04	2.594450e-03
4.342500e+04	2.582522e-03
4.347500e+04	2.570662e-03
4.352500e+04	2.558870e-03
4.357500e+04	2.547145e-03
4.362500e+04	2.535488e-03
4.367500e+04	2.523897e-03
4.372500e+04	2.512373e-03
4.377500e+04	2.500914e-03
4.382500e+04	2.489520e-03
4.387500e+04	2.478191e-03
4.392500e+04	2.466927e-03
4.397500e+04	2.455726e-03
4.402500e+04	2.444589e-03
4.407500e+04	2.433515e-03
4.412500e+04	2.422503e-03
4.417500e+04	2.411555e-03
4.422500e+04	2.400667e-03
4.427500e+04	2.389841e-03
4.432500e+04	2.379076e-03
4.437500e+04	2.368372e-03
4.442500e+04	2.357727e-03
4.447500e+04	2.347143e-03
4.452500e+04	2.336617e-03
4.457500e+04	2.326151e-03
4.462500e+04	2.315743e-03
4.467500e+04	2.305393e-03
4.472500e+04	2.295101e-03
4.477500e+04	2.284867e-03
4.482500e+04	2.274689e-03
4.487500e+04	2.264569e-03
4.492500e+04	2.254504e-03
4.497500e+04	2.244495e-03
4.502500e+04	2.234542e-03
4.507500e+04	2.224643e-03
4.512500e+04	2.214800e-03
4.517500e+04	2.205011e-03
4.522500e+04	2.195275e-03
4.527500e+04	2.185594e-03
4.532500e+04	2.175966e-03
4.537500e+04	2.166391e-03
4.542500e+04	2.156868e-03
4.547500e+04	2.147397e-03
4.552500e+04	2.137979e-03
4.557500e+04	2.128612e-03
4.562500e+04	2.119297e-03
4.567500e+04	2.110032e-03
4.572500e+04	2.100818e-03
4.577500e+04	2.091654e-03
4.582500e+04	2.082540e-03
4.587500e+04	2.073476e-03
4.592500e+04	2.064461e-03
4.597500e+04	2.055495e-03
4.602500e+04	2.046577e-03
4.607500e+04	2.037708e-03
4.612500e+04	2.028887e-03
4.617500e+04	2.020113e-03
4.622500e+04	2.011387e-03
4.627500e+04	2.002708e-03
4.632500e+04	1.994075e-03
4.637500e+04	1.985490e-03
4.642500e+04	1.976950e-03
4.647500e+04	1.968456e-03
4.652500e+04	1.960008e-03
4.657500e+04	1.951605e-03
4.662500e+04	1.943246e-03
4.667500e+04	1.934933e-03
4.672500e+04	1.926664e-03
4.677500e+04	1.918440e-03
4.682500e+04	1.910259e-03
4.687500e+04	1.902121e-03
4.692500e+04	1.894027e-03
4.697500e+04	1.885976e-03
4.702500e+04	1.877968e-03
4.707500e+04	1.870002e-03
4.712500e+04	1.862078e-03
4.717500e+04	1.854196e-03
4.722500e+04	1.846356e-03
4.727500e+04	1.838557e-03
4.732500e+04	1.830800e-03
4.737500e+04	1.823083e-03
4.742500e+04	1.815407e-03
4.747500e+04	1.807771e-03
4.752500e+04	1.800175e-03
4.757500e+04	1.792619e-03
4.762500e+04	1.785103e-03
4.767500e+04	1.777626e-03
4.772500e+04	1.770189e-03
4.777500e+04	1.762790e-03
4.782500e+04	1.755430e-03
4.787500e+04	1.748107e-03
4.792500e+04	1.740824e-03
4.797500e+04	1.733578e-03
4.802500e+04	1.726370e-03
4.807500e+04	1.719199e-03
4.812500e+04	1.712065e-03
4.817500e+04	1.704969e-03
4.822500e+04	1.697909e-03
4.827500e+04	1.690885e-03
4.832500e+04	1.683898e-03
4.837500e+04	1.676947e-03
4.842500e+04	1.670032e-03
4.847500e+04	1.663152e-03
4.852500e+04	1.656308e-03
4.857500e+04	1.649499e-03
4.862500e+04	1.642725e-03
4.867500e+04	1.635985e-03
4.872500e+04	1.629281e-03
4.877500e+04	1.622610e-03
4.882500e+04	1.615974e-03
4.887500e+04	1.609371e-03
4.892500e+04	1.602802e-03
4.897500e+04	1.596267e-03
4.902500e+04	1.589765e-03
4.907500e+04	1.583296e-03
4.912500e+04	1.576860e-03
4.917500e+04	1.570456e-03
4.922500e+04	1.564085e-03
4.927500e+04	1.557747e-03
4.932500e+04	1.551440e-03
4.937500e+04	1.545165e-03
4.942500e+04	1.538922e-03
4.947500e+04	1.532710e-03
4.952500e+04	1.526530e-03
4.957500e+04	1.520381e-03
4.962500e+04	1.514263e-03
4.967500e+04	1.508175e-03
4.972500e+04	1.502118e-03
4.977500e+04	1.496092e-03
4.982500e+04	1.490095e-03
4.987500e+04	1.484129e-03
4.992500e+04	1.478193e-03
4.997500e+04	1.472286e-03
5.002500e+04	1.466408e-03
5.007500e+04	1.460560e-03
5.012500e+04	1.454741e-03
5.017500e+04	1.448951e-03
5.022500e+04	1.443190e-03
5.027500e+04	1.437457e-03
5.032500e+04	1.431753e-03
5.037500e+04	1.426077e-03
5.042500e+04	1.420429e-03
5.047500e+04	1.414810e-03
5.052500e+04	1.409217e-03
5.057500e+04	1.403653e-03
5.062500e+04	1.398116e-03
5.067500e+04	1.392606e-03
5.072500e+04	1.387123e-03
5.077500e+04	1.381668e-03
5.082500e+04	1.376239e-03
5.087500e+04	1.370837e-03
5.092500e+04	1.365461e-03
5.097500e+04	1.360111e-03
5.102500e+04	1.354788e-03
5.107500e+04	1.349490e-03
5.112500e+04	1.344219e-03
5.117500e+04	1.338973e-03
5.122500e+04	1.333753e-03
5.127500e+04	1.328558e-03
5.132500e+04	1.323389e-03
5.137500e+04	1.318244e-03
5.142500e+04	1.313125e-03
5.147500e+04	1.308031e-03
5.152500e+04	1.302961e-03
5.157500e+04	1.297915e-03
5.162500e+04	1.292894e-03
5.167500e+04	1.287898e-03
5.172500e+04	1.282925e-03
5.177500e+04	1.277977e-03
5.182500e+04	1.273052e-03
5.187500e+04	1.268151e-03
5.192500e+04	1.263273e-03
5.197500e+04	1.258419e-03
5.202500e+04	1.253588e-03
5.207500e+04	1.248781e-03
5.212500e+04	1.243996e-03
5.217500e+04	1.239234e-03
5.222500e+04	1.234495e-03
5.227500e+04	1.229779e-03
5.232500e+04	1.225085e-03
5.237500e+04	1.220414e-03
5.242500e+04	1.215765e-03
5.247500e+04	1.211138e-03
5.252500e+04	1.206533e-03
5.257500e+04	1.201949e-03
5.262500e+04	1.197388e-03
5.267500e+04	1.192848e-03
5.272500e+04	1.188330e-03
5.277500e+04	1.183833e-03
5.282500e+04	1.179357e-03
5.287500e+04	1.174902e-03
5.292500e+04	1.170469e-03
5.297500e+04	1.166056e-03
5.302500e+04	1.161664e-03
5.307500e+04	1.157293e-03
5.312500e+04	1.152942e-03
5.317500e+04	1.148612e-03
5.322500e+04	1.144302e-03
5.327500e+04	1.140012e-03
5.332500e+04	1.135742e-03
5.337500e+04	1.131493e-03
5.342500e+04	1.127263e-03
5.347500e+04	1.123053e-03
5.352500e+04	1.118862e-03
5.357500e+04	1.114691e-03
5.362500e+04	1.110540e-03
5.367500e+04	1.106407e-03
5.372500e+04	1.102294e-03
5.377500e+04	1.098200e-03
5.382500e+04	1.094126e-03
5.387500e+04	1.090069e-03
5.392500e+04	1.086032e-03
5.397500e+04	1.082014e-03
5.402500e+04	1.078013e-03
5.407500e+04	1.074032e-03
5.412500e+04	1.070069e-03
5.417500e+04	1.066124e-03
5.422500e+04	1.062197e-03
5.427500e+04	1.058288e-03
5.432500e+04	1.054397e-03
5.437500e+04	1.050525e-03
5.442500e+04	1.046670e-03
5.447500e+04	1.042832e-03
5.452500e+04	1.039012e-03
5.457500e+04	1.035210e-03
5.462500e+04	1.031425e-03
5.467500e+04	1.027657e-03
5.472500e+04	1.023906e-03
5.477500e+04	1.020173e-03
5.482500e+04	1.016456e-03
5.487500e+04	1.012757e-03
5.492500e+04	1.009074e-03
5.497500e+04	1.005408e-03
5.502500e+04	1.001759e-03
5.507500e+04	9.981258e-04
5.512500e+04	9.945094e-04
5.517500e+04	9.909094e-04
5.522500e+04	9.873257e-04
5.527500e+04	9.837580e-04
5.532500e+04	9.802065e-04
5.537500e+04	9.766711e-04
5.542500e+04	9.731516e-04
5.547500e+04	9.696479e-04
5.552500e+04	9.661600e-04
5.557500e+04	9.626877e-04
5.562500e+04	9.592310e-04
5.567500e+04	9.557898e-04
5.572500e+04	9.523641e-04
5.577500e+04	9.489536e-04
5.582500e+04	9.455584e-04
5.587500e+04	9.421785e-04
5.592500e+04	9.388135e-04
5.597500e+04	9.354636e-04
5.602500e+04	9.321287e-04
5.607500e+04	9.288085e-04
5.612500e+04	9.255032e-04
5.617500e+04	9.222124e-04
5.622500e+04	9.189364e-04
5.627500e+04	9.156748e-04
5.632500e+04	9.124278e-04
5.637500e+04	9.091951e-04
5.642500e+04	9.059766e-04
5.647500e+04	9.027725e-04
5.652500e+04	8.995825e-04
5.657500e+04	8.964067e-04
5.662500e+04	8.932447e-04
5.667500e+04	8.900968e-04
5.672500e+04	8.869626e-04
5.677500e+04	8.838422e-04
5.682500e+04	8.807356e-04
5.687500e+04	8.776425e-04
5.692500e+04	8.745631e-04
5.697500e+04	8.714971e-04
5.702500e+04	8.684446e-04
5.707500e+04	8.654054e-04
5.712500e+04	8.623796e-04
5.717500e+04	8.593668e-04
5.722500e+04	8.563674e-04
5.727500e+04	8.533808e-04
5.732500e+04	8.504075e-04
5.737500e+04	8.474470e-04
5.742500e+04	8.444993e-04
5.747500e+04	8.415645e-04
5.752500e+04	8.386423e-04
5.757500e+04	8.357329e-04
5.762500e+04	8.328361e-04
5.767500e+04	8.299518e-04
5.772500e+04	8.270800e-04
5.777500e+04	8.242206e-04
5.782500e+04	8.213736e-04
5.787500e+04	8.185389e-04
5.792500e+04	8.157163e-04
5.797500e+04	8.129060e-04
5.802500e+04	8.101076e-04
5.807500e+04	8.073213e-04
5.812500e+04	8.045470e-04
5.817500e+04	8.017846e-04
5.822500e+04	7.990341e-04
5.827500e+04	7.962954e-04
5.832500e+04	7.935683e-04
5.837500e+04	7.908529e-04
5.842500e+04	7.881492e-04
5.847500e+04	7.854569e-04
5.852500e+04	7.827763e-04
5.857500e+04	7.801069e-04
5.862500e+04	7.774490e-04
5.867500e+04	7.748023e-04
5.872500e+04	7.721670e-04
5.877500e+04	7.695428e-04
5.882500e+04	7.669297e-04
5.887500e+04	7.643278e-04
5.892500e+04	7.617368e-04
5.897500e+04	7.591568e-04
5.902500e+04	7.565878e-04
5.907500e+04	7.540296e-04
5.912500e+04	7.514821e-04
5.917500e+04	7.489456e-04
5.922500e+04	7.464195e-04
5.927500e+04	7.439043e-04
5.932500e+04	7.413995e-04
5.937500e+04	7.389053e-04
5.942500e+04	7.364216e-04
5.947500e+04	7.339483e-04
5.952500e+04	7.314855e-04
5.957500e+04	7.290329e-04
5.962500e+04	7.265906e-04
5.967500e+04	7.241584e-04
5.972500e+04	7.217365e-04
5.977500e+04	7.193247e-04
5.982500e+04	7.169229e-04
5.987500e+04	7.145312e-04
5.992500e+04	7.121494e-04
5.997500e+04	7.097775e-04
6.002500e+04	7.074156e-04
6.007500e+04	7.050635e-04
6.012500e+04	7.027210e-04
6.017500e+04	7.003883e-04
6.022500e+04	6.980653e-04
6.027500e+04	6.957519e-04
6.032500e+04	6.934481e-04
6.037500e+04	6.911538e-04
6.042500e+04	6.888690e-04
6.047500e+04	6.865936e-04
6.052500e+04	6.843277e-04
6.057500e+04	6.820710e-04
6.062500e+04	6.798237e-04
6.067500e+04	6.775856e-04
6.072500e+04	6.753567e-04
6.077500e+04	6.731370e-04
6.082500e+04	6.709263e-04
6.087500e+04	6.687248e-04
6.092500e+04	6.665322e-04
6.097500e+04	6.643487e-04
6.102500e+04	6.621740e-04
6.107500e+04	6.600083e-04
6.112500e+04	6.578514e-04
6.117500e+04	6.557034e-04
6.122500e+04	6.535640e-04
6.127500e+04	6.514334e-04
6.132500e+04	6.493115e-04
6.137500e+04	6.471982e-04
6.142500e+04	6.450934e-04
6.147500e+04	6.429973e-04
6.152500e+04	6.409097e-04
6.157500e+04	6.388305e-04
6.162500e+04	6.367597e-04
6.167500e+04	6.346973e-04
6.172500e+04	6.326433e-04
6.177500e+04	6.305976e-04
6.182500e+04	6.285601e-04
6.187500e+04	6.265308e-04
6.192500e+04	6.245098e-04
6.197500e+04	6.224968e-04
6.202500e+04	6.204920e-04
6.207500e+04	6.184953e-04
6.212500e+04	6.165066e-04
6.217500e+04	6.145258e-04
6.222500e+04	6.125530e-04
6.227500e+04	6.105881e-04
6.232500e+04	6.086311e-04
6.237500e+04	6.066820e-04
6.242500e+04	6.047406e-04
6.247500e+04	6.028070e-04
6.252500e+04	6.008811e-04
6.257500e+04	5.989628e-04
6.262500e+04	5.970523e-04
6.267500e+04	5.951493e-04
6.272500e+04	5.932539e-04
6.277500e+04	5.913661e-04
6.282500e+04	5.894857e-04
6.287500e+04	5.876129e-04
6.292500e+04	5.857474e-04
6.297500e+04	5.838894e-04
6.302500e+04	5.820387e-04
6.307500e+04	5.801954e-04
6.312500e+04	5.783593e-04
6.317500e+04	5.765305e-04
6.322500e+04	5.747089e-04
6.327500e+04	5.728945e-04
6.332500e+04	5.710873e-04
6.337500e+04	5.692872e-04
6.342500e+04	5.674941e-04
6.347500e+04	5.657081e-04
6.352500e+04	5.639292e-04
6.357500e+04	5.621572e-04
6.362500e+04	5.603923e-04
6.367500e+04	5.586342e-04
6.372500e+04	5.568829e-04
6.377500e+04	5.551386e-04
6.382500e+04	5.534011e-04
6.387500e+04	5.516704e-04
6.392500e+04	5.499464e-04
6.397500e+04	5.482291e-04
6.402500e+04	5.465186e-04
6.407500e+04	5.448147e-04
6.412500e+04	5.431175e-04
6.417500e+04	5.414268e-04
6.422500e+04	5.397428e-04
6.427500e+04	5.380653e-04
6.432500e+04	5.363943e-04
6.437500e+04	5.347297e-04
6.442500e+04	5.330716e-04
6.447500e+04	5.314200e-04
6.452500e+04	5.297747e-04
6.457500e+04	5.281359e-04
6.462500e+04	5.265033e-04
6.467500e+04	5.248770e-04
6.472500e+04	5.232571e-04
6.477500e+04	5.216433e-04
6.482500e+04	5.200357e-04
6.487500e+04	5.184344e-04
6.492500e+04	5.168392e-04
6.497500e+04	5.152502e-04
6.502500e+04	5.136672e-04
6.507500e+04	5.120903e-04
6.512500e+04	5.105195e-04
6.517500e+04	5.089547e-04
6.522500e+04	5.073959e-04
6.527500e+04	5.058430e-04
6.532500e+04	5.042961e-04
6.537500e+04	5.027551e-04
6.542500e+04	5.012200e-04
6.547500e+04	4.996907e-04
6.552500e+04	4.981673e-04
6.557500e+04	4.966496e-04
6.562500e+04	4.951378e-04
6.567500e+04	4.936316e-04
6.572500e+04	4.921312e-04
6.577500e+04	4.906365e-04
6.582500e+04	4.891475e-04
6.587500e+04	4.876641e-04
6.592500e+04	4.861863e-04
6.597500e+04	4.847142e-04
6.602500e+04	4.832476e-04
6.607500e+04	4.817865e-04
6.612500e+04	4.803310e-04
6.617500e+04	4.788809e-04
6.622500e+04	4.774363e-04
6.627500e+04	4.759972e-04
6.632500e+04	4.745635e-04
6.637500e+04	4.731351e-04
6.642500e+04	4.717121e-04
6.647500e+04	4.702945e-04
6.652500e+04	4.688822e-04
6.657500e+04	4.674753e-04
6.662500e+04	4.660735e-04
6.667500e+04	4.646771e-04
6.672500e+04	4.632857e-04
6.677500e+04	4.618997e-04
6.682500e+04	4.605188e-04
6.687500e+04	4.591432e-04
6.692500e+04	4.577726e-04
6.697500e+04	4.564071e-04
6.702500e+04	4.550467e-04
6.707500e+04	4.536914e-04
6.712500e+04	4.523411e-04
6.717500e+04	4.509959e-04
6.722500e+04	4.496557e-04
6.727500e+04	4.483204e-04
6.732500e+04	4.469900e-04
6.737500e+04	4.456646e-04
6.742500e+04	4.443442e-04
6.747500e+04	4.430286e-04
6.752500e+04	4.417178e-04
6.757500e+04	4.404119e-04
6.762500e+04	4.391109e-04
6.767500e+04	4.378146e-04
6.772500e+04	4.365231e-04
6.777500e+04	4.352364e-04
6.782500e+04	4.339544e-04
6.787500e+04	4.326771e-04
6.792500e+04	4.314045e-04
6.797500e+04	4.301366e-04
6.802500e+04	4.288734e-04
6.807500e+04	4.276148e-04
6.812500e+04	4.263608e-04
6.817500e+04	4.251114e-04
6.822500e+04	4.238665e-04
6.827500e+04	4.226262e-04
6.832500e+04	4.213905e-04
6.837500e+04	4.201593e-04
6.842500e+04	4.189325e-04
6.847500e+04	4.177102e-04
6.852500e+04	4.164924e-04
6.857500e+04	4.152791e-04
6.862500e+04	4.140701e-04
6.867500e+04	4.128655e-04
6.872500e+04	4.116654e-04
6.877500e+04	4.104695e-04
6.882500e+04	4.092780e-04
6.887500e+04	4.080909e-04
6.892500e+04	4.069080e-04
6.897500e+04	4.057294e-04
6.902500e+04	4.045551e-04
6.907500e+04	4.033850e-04
6.912500e+04	4.022191e-04
6.917500e+04	4.010575e-04
6.922500e+04	3.999000e-04
6.927500e+04	3.987468e-04
6.932500e+04	3.975976e-04
6.937500e+04	3.964526e-04
6.942500e+04	3.953118e-04
6.947500e+04	3.941750e-04
6.952500e+04	3.930423e-04
6.957500e+04	3.919137e-04
6.962500e+04	3.907891e-04
6.967500e+04	3.896686e-04
6.972500e+04	3.885521e-04
6.977500e+04	3.874395e-04
6.982500e+04	3.863310e-04
6.987500e+04	3.852264e-04
6.992500e+04	3.841257e-04
6.997500e+04	3.830290e-04
7.002500e+04	3.819362e-04
7.007500e+04	3.808473e-04
7.012500e+04	3.797623e-04
7.017500e+04	3.786811e-04
7.022500e+04	3.776038e-04
7.027500e+04	3.765303e-04
7.032500e+04	3.754606e-04
7.037500e+04	3.743947e-04
7.042500e+04	3.733326e-04
7.047500e+04	3.722742e-04
7.052500e+04	3.712196e-04
7.057500e+04	3.701687e-04
7.062500e+04	3.691216e-04
7.067500e+04	3.680782e-04
7.072500e+04	3.670384e-04
7.077500e+04	3.660023e-04
7.082500e+04	3.649698e-04
7.087500e+04	3.639410e-04
7.092500e+04	3.629159e-04
7.097500e+04	3.618943e-04
7.102500e+04	3.608763e-04
7.107500e+04	3.598618e-04
7.112500e+04	3.588510e-04
7.117500e+04	3.578437e-04
7.122500e+04	3.568399e-04
7.127500e+04	3.558397e-04
7.132500e+04	3.548430e-04
7.137500e+04	3.538497e-04
7.142500e+04	3.528599e-04
7.147500e+04	3.518736e-04
7.152500e+04	3.508907e-04
7.157500e+04	3.499112e-04
7.162500e+04	3.489352e-04
7.167500e+04	3.479625e-04
7.172500e+04	3.469933e-04
7.177500e+04	3.460274e-04
7.182500e+04	3.450649e-04
7.187500e+04	3.441057e-04
7.192500e+04	3.431498e-04
7.197500e+04	3.421973e-04
7.202500e+04	3.412481e-04
7.207500e+04	3.403021e-04
7.212500e+04	3.393595e-04
7.217500e+04	3.384201e-04
7.222500e+04	3.374839e-04
7.227500e+04	3.365510e-04
7.232500e+04	3.356213e-04
7.237500e+04	3.346948e-04
7.242500e+04	3.337715e-04
7.247500e+04	3.328514e-04
7.252500e+04	3.319345e-04
7.257500e+04	3.310207e-04
7.262500e+04	3.301100e-04
7.267500e+04	3.292025e-04
7.272500e+04	3.282981e-04
7.277500e+04	3.273968e-04
7.282500e+04	3.264986e-04
7.287500e+04	3.256035e-04
7.292500e+04	3.247114e-04
7.297500e+04	3.238224e-04
7.302500e+04	3.229364e-04
7.307500e+04	3.220535e-04
7.312500e+04	3.211735e-04
7.317500e+04	3.202966e-04
7.322500e+04	3.194227e-04
7.327500e+04	3.185518e-04
7.332500e+04	3.176838e-04
7.337500e+04	3.168187e-04
7.342500e+04	3.159566e-04
7.347500e+04	3.150975e-04
7.352500e+04	3.142412e-04
7.357500e+04	3.133879e-04
7.362500e+04	3.125374e-04
7.367500e+04	3.116899e-04
7.372500e+04	3.108452e-04
7.377500e+04	3.100034e-04
7.382500e+04	3.091644e-04
7.387500e+04	3.083282e-04
7.392500e+04	3.074949e-04
7.397500e+04	3.066644e-04
7.402500e+04	3.058367e-04
7.407500e+04	3.050118e-04
7.412500e+04	3.041897e-04
7.417500e+04	3.033703e-04
7.422500e+04	3.025537e-04
7.427500e+04	3.017398e-04
7.432500e+04	3.009287e-04
7.437500e+04	3.001203e-04
7.442500e+04	2.993146e-04
7.447500e+04	2.985116e-04
7.452500e+04	2.977113e-04
7.457500e+04	2.969137e-04
7.462500e+04	2.961188e-04
7.467500e+04	2.953265e-04
7.472500e+04	2.945368e-04
7.477500e+04	2.937498e-04
7.482500e+04	2.929654e-04
7.487500e+04	2.921837e-04
7.492500e+04	2.914045e-04
7.497500e+04	2.906280e-04
7.502500e+04	2.898540e-04
7.507500e+04	2.890826e-04
7.512500e+04	2.883137e-04
7.517500e+04	2.875475e-04
7.522500e+04	2.867837e-04
7.527500e+04	2.860225e-04
7.532500e+04	2.852638e-04
7.537500e+04	2.845077e-04
7.542500e+04	2.837540e-04
7.547500e+04	2.830029e-04
7.552500e+04	2.822542e-04
7.557500e+04	2.815080e-04
7.562500e+04	2.807642e-04
7.567500e+04	2.800229e-04
7.572500e+04	2.792841e-04
7.577500e+04	2.785477e-04
7.582500e+04	2.778137e-04
7.587500e+04	2.770821e-04
7.592500e+04	2.763529e-04
7.597500e+04	2.756262e-04
7.602500e+04	2.749018e-04
7.607500e+04	2.741798e-04
7.612500e+04	2.734602e-04
7.617500e+04	2.727429e-04
7.622500e+04	2.720279e-04
7.627500e+04	2.713154e-04
7.632500e+04	2.706051e-04
7.637500e+04	2.698972e-04
7.642500e+04	2.691916e-04
7.647500e+04	2.684883e-04
7.652500e+04	2.677873e-04
7.657500e+04	2.670886e-04
7.662500e+04	2.663921e-04
7.667500e+04	2.656979e-04
7.672500e+04	2.650060e-04
7.677500e+04	2.643163e-04
7.682500e+04	2.636289e-04
7.687500e+04	2.629437e-04
7.692500e+04	2.622607e-04
7.697500e+04	2.615800e-04
7.702500e+04	2.609014e-04
7.707500e+04	2.602251e-04
7.712500e+04	2.595509e-04
7.717500e+04	2.588790e-04
7.722500e+04	2.582092e-04
7.727500e+04	2.575415e-04
7.732500e+04	2.568761e-04
7.737500e+04	2.562127e-04
7.742500e+04	2.555515e-04
7.747500e+04	2.548925e-04
7.752500e+04	2.542355e-04
7.757500e+04	2.535807e-04
7.762500e+04	2.529279e-04
7.767500e+04	2.522774e-04
7.772500e+04	2.516288e-04
7.777500e+04	2.509824e-04
7.782500e+04	2.503380e-04
7.787500e+04	2.496957e-04
7.792500e+04	2.490554e-04
7.797500e+04	2.484173e-04
7.802500e+04	2.477811e-04
7.807500e+04	2.471470e-04
7.812500e+04	2.465149e-04
7.817500e+04	2.458848e-04
7.822500e+04	2.452568e-04
7.827500e+04	2.446307e-04
7.832500e+04	2.440067e-04
7.837500e+04	2.433846e-04
7.842500e+04	2.427645e-04
7.847500e+04	2.421464e-04
7.852500e+04	2.415303e-04
7.857500e+04	2.409160e-04
7.862500e+04	2.403038e-04
7.867500e+04	2.396935e-04
7.872500e+04	2.390851e-04
7.877500e+04	2.384787e-04
7.882500e+04	2.378742e-04
7.887500e+04	2.372716e-04
7.892500e+04	2.366709e-04
7.897500e+04	2.360721e-04
7.902500e+04	2.354753e-04
7.907500e+04	2.348803e-04
7.912500e+04	2.342871e-04
7.917500e+04	2.336959e-04
7.922500e+04	2.331064e-04
7.927500e+04	2.325189e-04
7.932500e+04	2.319332e-04
7.937500e+04	2.313494e-04
7.942500e+04	2.307674e-04
7.947500e+04	2.301872e-04
7.952500e+04	2.296088e-04
7.957500e+04	2.290323e-04
7.962500e+04	2.284575e-04
7.967500e+04	2.278846e-04
