 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.210000000000000       CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 1.517E-01  PNO= 3.565E-02  ZAPNO= 3.768E+03
 N= 3     X= 6.98378E-01  ERR= 1.04173E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
     FLOW(LCO) = 1.760E+11  FLOW(LN2O) = 1.180E+09
     GPP-FLOW(LO2)= 8.190E+11  GPPOXY = 1.160E+14  GPP-FLOW(LCO2)=-4.499E+11  GPPCDE = 1.160E+14

      H2O     TP        TL        TP-TL 
     TROPOS 1.954E+11 8.430E+10 1.111E+11
     STRATO 5.160E+10 4.376E+10 7.838E+09
     TOTAL  2.470E+11 1.281E+11 1.190E+11
     FLOW(O2)= 115590524748002.797
     SL(O2)=  5041475679090918400.000
     FLOW(CO2)= 116224966130580.797
     SL(CO2)=     9602810817316036.000

 RAINOUT RATE, FLOW, FUP,TLOSS

     Z        H2CO     O        OH       HO2      H2O2     O3       CO       CH3OOH   CH3O2    N2O     
 RAIN      1.80E+09 0.00E+00 1.14E+06 1.46E+08 2.64E+10 0.00E+00 8.32E+04 1.82E+10 1.29E+08 1.01E+07
 FLOW     -6.22E+08-6.82E+06-1.35E+06-4.69E+08-8.02E+09-1.14E+11 1.76E+11-6.18E+09-2.72E+08 1.18E+09
  FUP      3.25E-02-2.27E+11 5.74E+01 9.08E+00 3.34E-08-2.37E+02-3.11E+07 3.57E-12 3.17E-10-2.19E-07
 TLOS      2.42E+09 9.16E+02 2.51E+06 6.15E+08 3.44E+10 1.13E+11 8.32E+04 2.44E+10 4.00E+08 1.01E+07
 

     Z        NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     O2       SO       SO2     
 RAIN      1.51E+01 2.41E+02 1.13E+06 6.51E+09 2.53E+08 2.38E-01 9.97E+04 1.94E+11 3.86E-07 1.20E+09
 FLOW     -1.48E+07-8.59E+07-4.54E+05-2.34E+09-5.68E+06-2.41E+05-2.22E+03-2.31E+14 5.17E-01-1.52E+09
  FUP      1.78E-04 3.63E-04 1.52E-11 2.36E-17 5.33E-20 1.15E-10 1.65E-28 2.27E+11 4.18E-07 1.01E-05
 TLOS      1.48E+07 8.58E+07 1.58E+06 8.85E+09 2.59E+08 2.40E+05 1.02E+05 2.31E+14 3.53E-04 2.72E+09
 

     Z        H2SO4    HSO      CO2      SO4AER  
 RAIN      3.70E+08 9.41E+05 4.37E+10 9.30E+09
 FLOW     -2.03E+08-1.92E+06-2.32E+14-7.61E+07
  FUP     -1.68E-01 3.11E-12 6.21E+07-3.13E-84
 TLOS      5.73E+08 2.86E+06 2.32E+14 9.38E+09

 INTEGRATED REACTION RATES

         1         2         3         4         5         6         7         8         9        10
  1   1.195E+11 6.756E+08 4.081E+07 2.724E+10 5.752E+11 2.236E+12 1.307E+09 5.601E+08 1.680E+10 2.530E+12   10
 11   4.158E+10 7.645E+11 2.170E+12 2.322E+11 6.868E+10 2.390E+10 9.900E+09 2.445E+15 6.251E+11 1.399E+09   20
 21   4.282E+14 1.717E+14 1.299E+11 5.413E+12 5.945E+09 6.008E+14 1.828E+15 2.761E+10 1.563E+09 2.496E+11   30
 31   4.139E+05 4.285E+03 2.148E+03 0.000E+00 8.792E+01 2.238E+05 2.238E+05 3.045E+10 1.667E+10 8.799E+02   40
 41   1.006E+05 1.156E+09 9.013E+04 4.036E+10 2.342E+10 3.759E+06 3.953E+07 1.913E+08 7.990E+06 5.654E+09   50
 51   3.779E+07 1.519E+10 1.075E+09 3.760E+09 1.581E+10 1.227E+08 1.283E+13 8.389E+10 8.601E+08 4.969E+07   60
 61   1.410E+01 7.533E+04 3.771E+07 3.235E+01 2.838E-08 3.771E+07 8.531E+10 3.262E-08 1.269E+06 2.035E+06   70
 71   6.076E+10 5.573E+08 5.248E+10 7.290E+10 9.474E+02 6.208E+02 5.409E+07 3.956E+07 1.048E+08 5.077E+04   80
 81   4.478E+06 1.339E+07 1.370E+13 3.310E+09 4.697E+11 3.761E+09 1.782E+12 2.263E+10 3.406E+08 4.209E+09   90
 91   4.836E+10 6.000E+09 1.292E+05 3.791E+10 4.390E+09 3.337E+10 4.114E+09 2.225E+10 2.600E+05 4.365E+08  100
101   4.526E+04 1.480E+10 8.460E+07 2.361E+08 6.800E+11 3.627E+07 5.608E+08 8.473E+05 7.973E+07 1.589E+06  110
111   1.282E+08 2.489E+07 7.657E+06 9.005E+05 1.560E+07 3.504E+03 5.614E+13 4.857E+02 2.534E+01 2.838E+11  120
121   3.763E+11 7.640E+09 7.291E+09 6.110E+09 5.767E+08 1.148E+08 9.874E+07 7.438E+05 7.003E+08 2.105E+08  130
131   4.788E+02 1.370E+06 1.341E+04 4.008E+06 6.471E+09 8.970E+05 2.112E+07 7.316E+09 1.441E+13 7.456E+07  140
141   8.993E+06 5.163E+06 3.829E+06 4.173E+13 2.450E+05 1.367E+06 5.616E+06 1.004E+05 8.103E+02 4.576E+09  150
151   2.281E+10 1.664E+09 1.530E+09 4.454E+00 1.336E+08 0.000E+00 6.683E+04 6.900E+01 3.459E+08 1.322E+04  160
161   1.274E+01 1.713E+03 2.486E+09 3.289E+04 2.486E+09 2.486E+09 3.037E-02 2.315E-06 9.190E-04 3.494E+08  170
171   3.174E+00 1.272E+03 5.774E+01 1.577E+08 4.201E+05 1.649E-01 1.006E-05 1.274E-04 5.983E-14 2.864E+04  180
181   1.270E-03 2.864E+04 1.432E-04 1.432E-04 1.651E+05 1.391E+11 1.203E+09 4.329E+02 0.000E+00 1.264E+10  190
191   1.264E+11 1.718E+06 2.520E+07 2.655E+05 7.326E+00 1.384E+10 9.418E+06 9.344E-01 2.170E+04 1.483E+05  200
201   0.000E+00 1.891E+08 2.020E+06 1.806E+00 5.872E-07 2.063E-05 2.798E-07 0.000E+00 5.204E-07 7.223E-03  210
211   3.101E+00 1.875E+08 2.152E+01 1.674E+00 3.327E+02 7.610E+05 1.332E-09 2.012E+06 3.045E+06 2.442E-26  220
221   9.220E+11 0.000E+00                                                                                  222
         1         2         3         4         5         6         7         8         9        10

 ATMOSPHERIC PARAMETERS AND PH EQ SPECIES

     Z        SO4AER   CH21     CH23     O1D      CH3      H3CO     HCO      N        NOCL     CLONO   
  5.00E+04 1.90E+09 0.00E+00 0.00E+00 2.52E-03 3.18E-02 1.42E+01 2.26E-03 1.35-117 4.55E+01 5.61E+02
  1.50E+05 2.10E+09 0.00E+00 0.00E+00 3.31E-03 2.82E-02 1.64E+01 2.48E-03 6.31E-90 6.11E+01 6.82E+02
  2.50E+05 2.61E+09 0.00E+00 0.00E+00 4.29E-03 2.48E-02 1.80E+01 2.56E-03 6.26E-60 7.71E+01 7.92E+02
  3.50E+05 3.17E+09 0.00E+00 0.00E+00 5.37E-03 2.09E-02 1.87E+01 2.44E-03 4.24E-42 9.59E+01 8.98E+02
  4.50E+05 3.65E+09 0.00E+00 0.00E+00 6.44E-03 1.73E-02 1.85E+01 2.19E-03 1.72E-31 1.17E+02 9.85E+02
  5.50E+05 4.00E+09 0.00E+00 0.00E+00 7.40E-03 1.39E-02 1.72E+01 1.82E-03 6.75E-25 1.35E+02 9.94E+02
  6.50E+05 4.19E+09 0.00E+00 0.00E+00 8.20E-03 1.02E-02 1.45E+01 1.35E-03 1.54E-20 1.33E+02 8.46E+02
  7.50E+05 4.22E+09 0.00E+00 0.00E+00 8.80E-03 7.03E-03 1.13E+01 9.19E-04 1.98E-17 1.18E+02 6.34E+02
  8.50E+05 4.13E+09 0.00E+00 0.00E+00 9.23E-03 4.81E-03 8.80E+00 6.22E-04 5.28E-15 1.10E+02 4.94E+02
  9.50E+05 3.94E+09 0.00E+00 0.00E+00 9.55E-03 3.43E-03 7.17E+00 4.37E-04 5.44E-13 1.14E+02 4.26E+02
  1.05E+06 3.74E+09 0.00E+00 0.00E+00 1.01E-02 2.39E-03 5.61E+00 2.93E-04 2.75E-11 1.16E+02 3.66E+02
  1.15E+06 3.59E+09 0.00E+00 0.00E+00 1.15E-02 1.56E-03 4.08E+00 1.78E-04 9.24E-10 1.27E+02 3.65E+02
  1.25E+06 3.28E+09 0.00E+00 0.00E+00 1.71E-02 1.17E-03 2.74E+00 1.10E-04 1.22E-08 9.61E+01 3.35E+02
  1.35E+06 2.90E+09 0.00E+00 0.00E+00 2.88E-02 9.12E-04 1.96E+00 7.50E-05 1.15E-07 7.91E+01 3.87E+02
  1.45E+06 2.47E+09 0.00E+00 0.00E+00 4.98E-02 8.59E-04 1.71E+00 6.41E-05 8.07E-07 7.73E+01 5.52E+02
  1.55E+06 2.02E+09 0.00E+00 0.00E+00 8.24E-02 9.12E-04 1.68E+00 6.30E-05 4.54E-06 8.10E+01 8.10E+02
  1.65E+06 1.60E+09 0.00E+00 0.00E+00 1.30E-01 1.03E-03 1.75E+00 6.61E-05 2.15E-05 8.47E+01 1.13E+03
  1.75E+06 1.23E+09 0.00E+00 0.00E+00 1.96E-01 1.20E-03 1.90E+00 7.22E-05 8.89E-05 8.67E+01 1.47E+03
  1.85E+06 9.39E+08 0.00E+00 0.00E+00 2.87E-01 1.44E-03 2.10E+00 8.12E-05 3.29E-04 8.66E+01 1.81E+03
  1.95E+06 7.11E+08 0.00E+00 0.00E+00 4.11E-01 1.76E-03 2.38E+00 9.37E-05 1.12E-03 8.53E+01 2.13E+03
  2.05E+06 5.39E+08 0.00E+00 0.00E+00 5.80E-01 2.21E-03 2.75E+00 1.11E-04 3.56E-03 8.39E+01 2.42E+03
  2.15E+06 4.10E+08 0.00E+00 0.00E+00 8.22E-01 2.95E-03 3.28E+00 1.39E-04 9.89E-03 7.91E+01 2.67E+03
  2.25E+06 3.14E+08 0.00E+00 0.00E+00 1.16E+00 4.01E-03 3.96E+00 1.77E-04 2.64E-02 7.58E+01 2.92E+03
  2.35E+06 2.42E+08 0.00E+00 0.00E+00 1.63E+00 5.51E-03 4.83E+00 2.29E-04 6.81E-02 7.45E+01 3.17E+03
  2.45E+06 1.88E+08 0.00E+00 0.00E+00 2.29E+00 7.66E-03 5.93E+00 3.01E-04 1.71E-01 7.51E+01 3.41E+03
  2.55E+06 1.46E+08 0.00E+00 0.00E+00 3.19E+00 1.07E-02 7.31E+00 3.98E-04 4.16E-01 7.77E+01 3.63E+03
  2.65E+06 1.13E+08 0.00E+00 0.00E+00 4.43E+00 1.51E-02 9.05E+00 5.30E-04 9.74E-01 8.22E+01 3.84E+03
  2.75E+06 8.75E+07 0.00E+00 0.00E+00 6.12E+00 2.14E-02 1.12E+01 7.07E-04 2.17E+00 8.88E+01 4.01E+03
  2.85E+06 6.74E+07 0.00E+00 0.00E+00 8.40E+00 3.04E-02 1.38E+01 9.40E-04 4.61E+00 9.75E+01 4.15E+03
  2.95E+06 5.15E+07 0.00E+00 0.00E+00 1.15E+01 4.29E-02 1.69E+01 1.24E-03 9.28E+00 1.09E+02 4.24E+03
  3.05E+06 3.92E+07 0.00E+00 0.00E+00 1.55E+01 6.02E-02 2.06E+01 1.62E-03 1.77E+01 1.23E+02 4.28E+03
  3.15E+06 2.97E+07 0.00E+00 0.00E+00 2.06E+01 8.37E-02 2.47E+01 2.08E-03 3.18E+01 1.40E+02 4.25E+03
  3.25E+06 2.23E+07 3.53-263 1.76-260 2.70E+01 1.15E-01 2.92E+01 2.62E-03 5.44E+01 1.61E+02 4.14E+03
  3.35E+06 1.65E+07 1.94-227 9.67-225 3.48E+01 1.64E-01 3.40E+01 3.32E-03 8.03E+01 1.80E+02 3.96E+03
  3.45E+06 1.22E+07 6.78-197 3.38-194 4.36E+01 2.30E-01 3.87E+01 4.11E-03 1.11E+02 2.03E+02 3.69E+03
  3.55E+06 8.89E+06 8.89-171 4.43-168 5.34E+01 3.18E-01 4.33E+01 4.98E-03 1.47E+02 2.27E+02 3.35E+03
  3.65E+06 6.47E+06 2.10-148 1.05-145 6.44E+01 4.34E-01 4.79E+01 5.92E-03 1.87E+02 2.53E+02 2.95E+03
  3.75E+06 4.69E+06 3.33-129 1.66-126 7.69E+01 5.88E-01 5.26E+01 6.97E-03 2.29E+02 2.79E+02 2.51E+03
  3.85E+06 3.38E+06 1.07-112 5.32-110 9.13E+01 7.90E-01 5.73E+01 8.12E-03 2.71E+02 3.07E+02 2.07E+03
  3.95E+06 2.43E+06 1.74E-98 8.69E-96 1.07E+02 1.05E+00 6.17E+01 9.31E-03 3.10E+02 3.32E+02 1.63E+03
  4.05E+06 1.74E+06 3.17E-86 1.58E-83 1.23E+02 1.36E+00 6.50E+01 1.04E-02 3.43E+02 3.47E+02 1.22E+03
  4.15E+06 1.23E+06 1.24E-75 6.17E-73 1.38E+02 1.70E+00 6.64E+01 1.12E-02 3.66E+02 3.45E+02 8.63E+02
  4.25E+06 8.71E+05 1.81E-66 9.02E-64 1.50E+02 2.06E+00 6.55E+01 1.16E-02 3.79E+02 3.22E+02 5.72E+02
  4.35E+06 6.14E+05 1.59E-58 7.94E-56 1.57E+02 2.41E+00 6.28E+01 1.16E-02 3.80E+02 2.82E+02 3.59E+02
  4.45E+06 4.32E+05 1.26E-51 6.26E-49 1.60E+02 2.76E+00 5.89E+01 1.14E-02 3.73E+02 2.33E+02 2.16E+02
  4.55E+06 3.02E+05 1.25E-45 6.21E-43 1.58E+02 3.10E+00 5.42E+01 1.09E-02 3.60E+02 1.84E+02 1.25E+02
  4.65E+06 2.10E+05 2.07E-40 1.03E-37 1.54E+02 3.43E+00 4.92E+01 1.04E-02 3.42E+02 1.39E+02 7.00E+01
  4.75E+06 1.46E+05 7.40E-36 3.69E-33 1.47E+02 3.76E+00 4.44E+01 9.72E-03 3.24E+02 1.02E+02 3.87E+01
  4.85E+06 1.01E+05 7.00E-32 3.49E-29 1.40E+02 3.89E+00 3.98E+01 8.83E-03 3.30E+02 7.47E+01 2.16E+01
  4.95E+06 7.03E+04 2.20E-28 1.09E-25 1.33E+02 3.92E+00 3.55E+01 7.89E-03 3.49E+02 5.47E+01 1.22E+01
  5.05E+06 4.83E+04 2.68E-25 1.34E-22 1.26E+02 3.94E+00 3.17E+01 7.03E-03 3.68E+02 3.95E+01 6.84E+00
  5.15E+06 3.30E+04 1.42E-22 7.09E-20 1.18E+02 3.96E+00 2.82E+01 6.27E-03 3.85E+02 2.82E+01 3.81E+00
  5.25E+06 2.27E+04 3.61E-20 1.80E-17 1.11E+02 3.81E+00 2.51E+01 5.45E-03 4.33E+02 2.05E+01 2.19E+00
  5.35E+06 1.56E+04 4.92E-18 2.45E-15 1.05E+02 3.55E+00 2.24E+01 4.65E-03 5.12E+02 1.51E+01 1.28E+00
  5.45E+06 1.07E+04 3.90E-16 1.95E-13 9.80E+01 3.31E+00 1.99E+01 3.97E-03 6.04E+02 1.10E+01 7.45E-01
  5.55E+06 7.21E+03 1.90E-14 9.50E-12 9.12E+01 3.09E+00 1.77E+01 3.38E-03 7.11E+02 8.00E+00 4.34E-01
  5.65E+06 4.85E+03 6.00E-13 3.00E-10 8.43E+01 2.89E+00 1.58E+01 2.88E-03 8.36E+02 5.75E+00 2.52E-01
  5.75E+06 3.24E+03 1.28E-11 6.38E-09 7.73E+01 2.69E+00 1.40E+01 2.45E-03 9.82E+02 4.11E+00 1.47E-01
  5.85E+06 2.14E+03 1.92E-10 9.56E-08 7.05E+01 2.52E+00 1.25E+01 2.08E-03 1.15E+03 2.92E+00 8.66E-02
  5.95E+06 1.40E+03 2.10E-09 1.05E-06 6.38E+01 2.35E+00 1.11E+01 1.77E-03 1.35E+03 2.06E+00 5.13E-02
  6.05E+06 9.07E+02 1.73E-08 8.64E-06 5.73E+01 2.20E+00 9.90E+00 1.50E-03 1.59E+03 1.44E+00 3.07E-02
  6.15E+06 5.81E+02 1.11E-07 5.55E-05 5.11E+01 2.05E+00 8.81E+00 1.27E-03 1.87E+03 1.00E+00 1.87E-02
  6.25E+06 3.68E+02 5.71E-07 2.85E-04 4.54E+01 1.92E+00 7.78E+00 1.08E-03 2.19E+03 6.95E-01 1.15E-02
  6.35E+06 2.39E+02 2.40E-06 1.20E-03 4.23E+01 1.40E+00 7.22E+00 8.17E-04 3.70E+03 5.44E-01 8.75E-03
  6.45E+06 1.45E+02 8.76E-06 4.37E-03 3.61E+01 1.41E+00 6.25E+00 7.51E-04 3.83E+03 3.52E-01 5.20E-03
  6.55E+06 8.59E+01 2.68E-05 1.34E-02 3.04E+01 1.42E+00 5.43E+00 7.68E-04 3.92E+03 2.25E-01 3.13E-03
  6.65E+06 5.08E+01 6.98E-05 3.49E-02 2.60E+01 1.29E+00 4.86E+00 8.88E-04 4.62E+03 1.52E-01 2.13E-03
  6.75E+06 2.91E+01 1.61E-04 8.04E-02 2.16E+01 1.24E+00 4.29E+00 1.25E-03 5.02E+03 9.86E-02 1.42E-03
  6.85E+06 1.64E+01 3.30E-04 1.65E-01 1.78E+01 1.15E+00 3.87E+00 1.93E-03 5.61E+03 6.49E-02 1.02E-03
  6.95E+06 8.95E+00 6.15E-04 3.07E-01 1.44E+01 1.11E+00 3.49E+00 3.07E-03 5.96E+03 4.18E-02 7.29E-04
  7.05E+06 4.78E+00 1.05E-03 5.22E-01 1.18E+01 1.03E+00 3.22E+00 4.75E-03 6.33E+03 2.74E-02 5.46E-04
  7.15E+06 2.44E+00 1.65E-03 8.25E-01 9.64E+00 1.03E+00 2.92E+00 7.06E-03 6.28E+03 1.73E-02 3.77E-04
  7.25E+06 1.16E+00 2.43E-03 1.21E+00 8.10E+00 9.91E-01 2.65E+00 9.95E-03 6.17E+03 1.10E-02 2.59E-04
  7.35E+06 4.93E-01 3.34E-03 1.67E+00 6.98E+00 9.59E-01 2.34E+00 1.34E-02 5.92E+03 6.97E-03 1.67E-04
  7.45E+06 1.86E-01 4.35E-03 2.17E+00 6.26E+00 8.83E-01 2.03E+00 1.71E-02 5.67E+03 4.45E-03 1.05E-04
  7.55E+06 6.08E-02 5.39E-03 2.69E+00 5.79E+00 7.98E-01 1.67E+00 2.08E-02 5.40E+03 2.81E-03 6.06E-05
  7.65E+06 1.68E-02 6.38E-03 3.19E+00 5.53E+00 6.78E-01 1.34E+00 2.42E-02 5.14E+03 1.80E-03 3.49E-05
  7.75E+06 3.78E-03 7.26E-03 3.63E+00 5.31E+00 5.81E-01 1.04E+00 2.72E-02 4.80E+03 1.13E-03 1.90E-05
  7.85E+06 6.71E-04 7.99E-03 3.99E+00 5.20E+00 4.87E-01 8.25E-01 3.05E-02 4.29E+03 7.33E-04 1.08E-05
  7.95E+06 8.89E-05 8.54E-03 4.27E+00 5.61E+00 3.16E-01 5.03E-01 3.17E-02 4.23E+03 4.68E-04 4.34E-06
  8.05E+06 8.43E-06 8.88E-03 4.44E+00 7.62E+00 9.50E-02 1.87E-01 2.83E-02 6.06E+03 3.19E-04 9.19E-07
  8.15E+06 5.27E-07 9.05E-03 4.53E+00 1.19E+01 2.82E-02 6.70E-02 3.01E-02 9.65E+03 2.29E-04 1.36E-07
  8.25E+06 2.04E-08 9.03E-03 4.52E+00 1.81E+01 1.28E-02 3.31E-02 3.47E-02 1.31E+04 1.75E-04 2.66E-08
  8.35E+06 4.32E-10 8.88E-03 4.45E+00 2.54E+01 7.13E-03 1.82E-02 3.79E-02 1.59E+04 1.28E-04 7.07E-09
  8.45E+06 4.54E-12 8.60E-03 4.32E+00 3.33E+01 4.40E-03 1.11E-02 3.74E-02 1.81E+04 9.22E-05 2.74E-09
  8.55E+06 2.04E-14 8.24E-03 4.14E+00 4.16E+01 2.86E-03 7.04E-03 3.51E-02 2.00E+04 6.47E-05 1.33E-09
  8.65E+06 3.24E-17 7.82E-03 3.94E+00 4.76E+01 1.85E-03 4.27E-03 3.33E-02 2.15E+04 4.19E-05 6.59E-10
  8.75E+06 1.50E-20 7.36E-03 3.71E+00 5.24E+01 1.22E-03 2.61E-03 3.09E-02 2.28E+04 2.65E-05 3.36E-10
  8.85E+06 1.59E-24 6.88E-03 3.48E+00 5.57E+01 8.16E-04 1.61E-03 2.82E-02 2.40E+04 1.65E-05 1.72E-10
  8.95E+06 2.89E-29 6.39E-03 3.24E+00 5.79E+01 5.56E-04 1.00E-03 2.54E-02 2.50E+04 1.01E-05 8.75E-11
  9.05E+06 6.31E-35 5.92E-03 3.01E+00 5.89E+01 3.83E-04 6.08E-04 2.30E-02 2.57E+04 5.95E-06 4.26E-11
  9.15E+06 1.08E-41 5.46E-03 2.79E+00 6.05E+01 2.74E-04 3.65E-04 2.07E-02 2.60E+04 3.42E-06 2.01E-11
  9.25E+06 9.46E-50 5.03E-03 2.59E+00 6.58E+01 2.13E-04 2.27E-04 1.83E-02 2.63E+04 2.00E-06 9.77E-12
  9.35E+06 2.34E-59 4.64E-03 2.40E+00 7.50E+01 1.78E-04 1.41E-04 1.61E-02 2.61E+04 1.16E-06 4.67E-12
  9.45E+06 8.59E-71 4.28E-03 2.22E+00 8.97E+01 1.59E-04 8.96E-05 1.42E-02 2.57E+04 6.69E-07 2.24E-12
  9.55E+06 2.11E-84 3.95E-03 2.07E+00 1.11E+02 1.50E-04 5.83E-05 1.25E-02 2.54E+04 3.91E-07 1.09E-12
  9.65E+06 2.17E-87 3.67E-03 1.94E+00 1.38E+02 1.46E-04 3.84E-05 1.11E-02 2.46E+04 2.26E-07 5.24E-13
  9.75E+06 1.82E-87 3.43E-03 1.83E+00 1.73E+02 1.46E-04 2.59E-05 9.83E-03 2.38E+04 1.31E-07 2.53E-13
  9.85E+06 1.52E-87 3.24E-03 1.75E+00 2.16E+02 1.49E-04 1.78E-05 8.84E-03 2.24E+04 7.52E-08 1.21E-13
  9.95E+06 1.28E-87 3.09E-03 1.69E+00 2.68E+02 1.55E-04 1.28E-05 8.05E-03 2.10E+04 4.34E-08 5.78E-14

     Z        CLO2     CL2      S        SO21     SO23     HSO3     SO3      S2       N2      
  5.00E+04 2.42E+00 2.58E+00 1.31E-14 1.31E-04 9.74E-04 4.67E-04 4.94E-01 0.00E+00 1.90E+19
  1.50E+05 3.44E+00 3.03E+00 1.54E-14 2.55E-04 1.89E-03 9.04E-04 1.49E+00 0.00E+00 1.72E+19
  2.50E+05 4.60E+00 3.18E+00 1.82E-14 3.88E-04 2.85E-03 1.38E-03 3.63E+00 0.00E+00 1.56E+19
  3.50E+05 5.95E+00 3.02E+00 2.11E-14 5.30E-04 3.89E-03 1.86E-03 8.51E+00 0.00E+00 1.41E+19
  4.50E+05 7.59E+00 2.65E+00 2.52E-14 6.84E-04 5.01E-03 2.37E-03 1.98E+01 0.00E+00 1.27E+19
  5.50E+05 9.50E+00 2.17E+00 3.08E-14 8.51E-04 6.21E-03 2.85E-03 4.59E+01 0.00E+00 1.14E+19
  6.50E+05 1.14E+01 1.66E+00 3.63E-14 1.03E-03 7.49E-03 3.12E-03 1.03E+02 0.00E+00 1.02E+19
  7.50E+05 1.33E+01 1.17E+00 7.32E-14 1.20E-03 8.72E-03 3.11E-03 2.25E+02 0.00E+00 9.13E+18
  8.50E+05 1.57E+01 7.78E-01 7.26E-13 1.32E-03 9.63E-03 2.97E-03 5.25E+02 0.00E+00 8.14E+18
  9.50E+05 1.96E+01 5.19E-01 8.09E-12 1.36E-03 9.86E-03 2.78E-03 1.44E+03 0.00E+00 7.23E+18
  1.05E+06 2.46E+01 3.38E-01 5.73E-11 1.15E-03 8.34E-03 2.14E-03 5.18E+03 0.00E+00 6.40E+18
  1.15E+06 3.06E+01 1.81E-01 2.95E-10 9.02E-04 6.54E-03 1.45E-03 3.36E+03 0.00E+00 5.65E+18
  1.25E+06 2.17E+01 7.87E-02 1.11E-09 6.51E-04 4.72E-03 6.93E-04 1.60E+03 0.00E+00 4.83E+18
  1.35E+06 1.69E+01 5.23E-02 3.07E-09 4.28E-04 3.10E-03 3.10E-04 7.14E+02 0.00E+00 4.13E+18
  1.45E+06 1.62E+01 7.10E-02 6.47E-09 2.56E-04 1.86E-03 1.51E-04 3.45E+02 0.00E+00 3.53E+18
  1.55E+06 1.70E+01 1.35E-01 1.10E-08 1.44E-04 1.04E-03 7.66E-05 1.74E+02 0.00E+00 3.02E+18
  1.65E+06 1.81E+01 2.77E-01 1.57E-08 7.69E-05 5.55E-04 3.90E-05 8.78E+01 0.00E+00 2.58E+18
  1.75E+06 1.88E+01 5.54E-01 1.98E-08 4.00E-05 2.88E-04 1.99E-05 4.43E+01 0.00E+00 2.20E+18
  1.85E+06 1.92E+01 1.05E+00 2.26E-08 2.05E-05 1.47E-04 1.02E-05 2.25E+01 0.00E+00 1.88E+18
  1.95E+06 1.93E+01 1.90E+00 2.40E-08 1.05E-05 7.50E-05 5.35E-06 1.16E+01 0.00E+00 1.61E+18
  2.05E+06 1.91E+01 3.23E+00 2.42E-08 5.39E-06 3.85E-05 2.86E-06 6.11E+00 0.00E+00 1.38E+18
  2.15E+06 1.76E+01 5.39E+00 2.33E-08 2.81E-06 2.00E-05 1.56E-06 3.29E+00 0.00E+00 1.17E+18
  2.25E+06 1.61E+01 8.58E+00 2.15E-08 1.48E-06 1.05E-05 8.60E-07 1.81E+00 0.00E+00 9.99E+17
  2.35E+06 1.47E+01 1.31E+01 1.91E-08 7.86E-07 5.56E-06 4.84E-07 1.01E+00 0.00E+00 8.52E+17
  2.45E+06 1.36E+01 1.94E+01 1.64E-08 4.21E-07 2.96E-06 2.75E-07 5.69E-01 0.00E+00 7.27E+17
  2.55E+06 1.27E+01 2.83E+01 1.35E-08 2.27E-07 1.59E-06 1.58E-07 3.23E-01 0.00E+00 6.21E+17
  2.65E+06 1.21E+01 4.10E+01 1.08E-08 1.23E-07 8.57E-07 9.07E-08 1.85E-01 0.00E+00 5.31E+17
  2.75E+06 1.17E+01 5.95E+01 8.47E-09 6.77E-08 4.70E-07 5.29E-08 1.07E-01 0.00E+00 4.54E+17
  2.85E+06 1.15E+01 8.64E+01 6.68E-09 3.90E-08 2.69E-07 3.21E-08 6.42E-02 0.00E+00 3.88E+17
  2.95E+06 1.16E+01 1.25E+02 5.56E-09 2.46E-08 1.69E-07 2.10E-08 4.17E-02 0.00E+00 3.33E+17
  3.05E+06 1.20E+01 1.80E+02 5.23E-09 1.82E-08 1.24E-07 1.60E-08 3.14E-02 0.00E+00 2.85E+17
  3.15E+06 1.25E+01 2.54E+02 5.81E-09 1.65E-08 1.12E-07 1.46E-08 2.85E-02 0.00E+00 2.45E+17
  3.25E+06 1.33E+01 3.50E+02 7.37E-09 1.78E-08 1.20E-07 1.56E-08 3.02E-02 0.00E+00 2.10E+17
  3.35E+06 1.32E+01 4.62E+02 1.00E-08 2.13E-08 1.42E-07 1.74E-08 3.38E-02 0.00E+00 1.79E+17
  3.45E+06 1.32E+01 5.85E+02 1.38E-08 2.68E-08 1.77E-07 1.99E-08 3.88E-02 0.00E+00 1.53E+17
  3.55E+06 1.32E+01 7.06E+02 1.87E-08 3.39E-08 2.23E-07 2.27E-08 4.45E-02 0.00E+00 1.31E+17
  3.65E+06 1.33E+01 8.12E+02 2.45E-08 4.29E-08 2.80E-07 2.56E-08 5.05E-02 0.00E+00 1.12E+17
  3.75E+06 1.34E+01 8.94E+02 3.13E-08 5.37E-08 3.47E-07 2.87E-08 5.67E-02 0.00E+00 9.66E+16
  3.85E+06 1.37E+01 9.45E+02 3.93E-08 6.67E-08 4.28E-07 3.18E-08 6.35E-02 0.00E+00 8.31E+16
  3.95E+06 1.39E+01 9.54E+02 4.86E-08 8.26E-08 5.25E-07 3.51E-08 7.05E-02 0.00E+00 7.17E+16
