 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-004  CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 7.853E-04  PNO= 2.886E-03  ZAPNO= 3.050E+02
 N= 3     X= 1.25804E-01  ERR= 2.35662E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  1.65E+06 8.34E+00 1.12E+04 1.59E-07 2.80E-10 1.88E-09 1.01E-06 9.97E-03 0.00E+00 3.44E+18
  1.75E+06 1.01E+01 1.35E+04 7.62E-09 1.33E-11 8.94E-11 4.96E-08 4.68E-04 0.00E+00 2.94E+18
  1.85E+06 1.16E+01 1.52E+04 4.03E-09 6.97E-12 4.68E-11 2.63E-08 2.38E-04 0.00E+00 2.52E+18
  1.95E+06 1.28E+01 1.64E+04 4.28E-09 7.34E-12 4.92E-11 2.76E-08 2.43E-04 0.00E+00 2.15E+18
  2.05E+06 1.36E+01 1.68E+04 4.65E-09 7.93E-12 5.31E-11 2.94E-08 2.52E-04 0.00E+00 1.84E+18
  2.15E+06 1.39E+01 1.66E+04 5.07E-09 8.58E-12 5.75E-11 3.11E-08 2.63E-04 0.00E+00 1.57E+18
  2.25E+06 1.39E+01 1.55E+04 5.53E-09 9.30E-12 6.22E-11 3.28E-08 2.73E-04 0.00E+00 1.34E+18
  2.35E+06 1.34E+01 1.39E+04 6.04E-09 1.01E-11 6.75E-11 3.44E-08 2.84E-04 0.00E+00 1.15E+18
  2.45E+06 1.25E+01 1.17E+04 6.60E-09 1.10E-11 7.33E-11 3.60E-08 2.96E-04 0.00E+00 9.81E+17
  2.55E+06 1.12E+01 9.34E+03 7.23E-09 1.20E-11 7.98E-11 3.75E-08 3.09E-04 0.00E+00 8.39E+17
  2.65E+06 9.84E+00 7.02E+03 7.96E-09 1.31E-11 8.73E-11 3.90E-08 3.22E-04 0.00E+00 7.17E+17
  2.75E+06 8.35E+00 4.98E+03 8.80E-09 1.44E-11 9.60E-11 4.04E-08 3.36E-04 0.00E+00 6.13E+17
  2.85E+06 6.89E+00 3.35E+03 9.79E-09 1.60E-11 1.06E-10 4.19E-08 3.50E-04 0.00E+00 5.24E+17
  2.95E+06 5.56E+00 2.15E+03 1.10E-08 1.79E-11 1.18E-10 4.32E-08 3.66E-04 0.00E+00 4.48E+17
  3.05E+06 4.40E+00 1.32E+03 1.24E-08 2.01E-11 1.33E-10 4.45E-08 3.82E-04 0.00E+00 3.83E+17
  3.15E+06 3.43E+00 7.86E+02 1.41E-08 2.28E-11 1.50E-10 4.57E-08 4.00E-04 0.00E+00 3.28E+17
  3.25E+06 2.64E+00 4.56E+02 1.62E-08 2.61E-11 1.71E-10 4.69E-08 4.18E-04 0.00E+00 2.80E+17
  3.35E+06 2.02E+00 2.59E+02 1.87E-08 3.00E-11 1.97E-10 4.79E-08 4.38E-04 0.00E+00 2.40E+17
  3.45E+06 1.53E+00 1.45E+02 2.17E-08 3.47E-11 2.26E-10 4.87E-08 4.59E-04 0.00E+00 2.05E+17
  3.55E+06 1.15E+00 7.98E+01 2.52E-08 4.02E-11 2.61E-10 4.94E-08 4.80E-04 0.00E+00 1.75E+17
  3.65E+06 8.50E-01 4.37E+01 2.91E-08 4.63E-11 2.99E-10 4.99E-08 5.04E-04 0.00E+00 1.50E+17
  3.75E+06 6.24E-01 2.39E+01 3.35E-08 5.30E-11 3.40E-10 5.02E-08 5.29E-04 0.00E+00 1.28E+17
  3.85E+06 4.53E-01 1.31E+01 3.82E-08 6.02E-11 3.84E-10 5.06E-08 5.60E-04 0.00E+00 1.10E+17
  3.95E+06 3.26E-01 7.24E+00 4.35E-08 6.81E-11 4.30E-10 5.10E-08 5.96E-04 0.00E+00 9.40E+16
  4.05E+06 2.35E-01 4.05E+00 4.96E-08 7.71E-11 4.82E-10 5.13E-08 6.39E-04 0.00E+00 8.04E+16
  4.15E+06 1.69E-01 2.30E+00 5.69E-08 8.77E-11 5.43E-10 5.14E-08 6.89E-04 0.00E+00 6.88E+16
  4.25E+06 1.23E-01 1.31E+00 6.58E-08 1.00E-10 6.13E-10 5.12E-08 7.45E-04 0.00E+00 5.89E+16
  4.35E+06 8.98E-02 7.55E-01 7.66E-08 1.16E-10 6.96E-10 5.04E-08 8.07E-04 0.00E+00 5.04E+16
  4.45E+06 6.61E-02 4.29E-01 8.95E-08 1.33E-10 7.89E-10 4.88E-08 8.73E-04 0.00E+00 4.31E+16
  4.55E+06 4.89E-02 2.38E-01 1.05E-07 1.54E-10 8.94E-10 4.63E-08 9.38E-04 0.00E+00 3.69E+16
  4.65E+06 3.62E-02 1.26E-01 1.22E-07 1.76E-10 1.00E-09 4.25E-08 9.96E-04 0.00E+00 3.16E+16
  4.75E+06 2.70E-02 6.35E-02 1.40E-07 2.00E-10 1.11E-09 3.75E-08 1.04E-03 0.00E+00 2.70E+16
  4.85E+06 2.02E-02 2.98E-02 1.59E-07 2.24E-10 1.21E-09 3.16E-08 1.06E-03 0.00E+00 2.31E+16
  4.95E+06 1.52E-02 1.29E-02 1.78E-07 2.45E-10 1.28E-09 2.52E-08 1.06E-03 0.00E+00 1.98E+16
  5.05E+06 1.17E-02 5.17E-03 1.94E-07 2.63E-10 1.33E-09 1.88E-08 1.02E-03 0.00E+00 1.69E+16
  5.15E+06 9.24E-03 1.92E-03 2.07E-07 2.75E-10 1.34E-09 1.31E-08 9.35E-04 0.00E+00 1.45E+16
  5.25E+06 7.46E-03 6.80E-04 2.14E-07 2.79E-10 1.31E-09 8.40E-09 8.07E-04 0.00E+00 1.24E+16
  5.35E+06 6.20E-03 2.44E-04 2.15E-07 2.74E-10 1.23E-09 5.01E-09 6.56E-04 0.00E+00 1.06E+16
  5.45E+06 5.38E-03 9.88E-05 2.09E-07 2.59E-10 1.11E-09 2.81E-09 5.12E-04 0.00E+00 9.10E+15
  5.55E+06 5.14E-03 5.13E-05 1.90E-07 2.29E-10 9.32E-10 1.25E-09 3.47E-04 0.00E+00 7.79E+15
  5.65E+06 5.38E-03 4.56E-05 1.59E-07 1.86E-10 7.19E-10 3.78E-10 2.38E-04 0.00E+00 6.67E+15
  5.75E+06 5.52E-03 5.24E-05 1.49E-07 1.66E-10 6.09E-10 1.19E-10 3.17E-04 0.00E+00 5.71E+15
  5.85E+06 5.33E-03 5.65E-05 1.57E-07 1.68E-10 5.82E-10 4.45E-11 6.09E-04 0.00E+00 4.89E+15
  5.95E+06 4.87E-03 5.53E-05 1.72E-07 1.74E-10 5.67E-10 1.80E-11 1.16E-03 0.00E+00 4.19E+15
  6.05E+06 4.27E-03 4.99E-05 1.85E-07 1.75E-10 5.39E-10 7.46E-12 2.00E-03 0.00E+00 3.59E+15
  6.15E+06 3.61E-03 4.22E-05 1.95E-07 1.72E-10 4.97E-10 3.15E-12 3.07E-03 0.00E+00 3.07E+15
  6.25E+06 2.97E-03 3.40E-05 2.02E-07 1.63E-10 4.47E-10 1.35E-12 4.31E-03 0.00E+00 2.63E+15
  6.35E+06 2.39E-03 2.62E-05 2.07E-07 1.52E-10 3.92E-10 5.88E-13 5.58E-03 0.00E+00 2.25E+15
  6.45E+06 1.88E-03 1.95E-05 2.10E-07 1.38E-10 3.38E-10 2.58E-13 6.77E-03 0.00E+00 1.93E+15
  6.55E+06 1.46E-03 1.41E-05 2.11E-07 1.24E-10 2.86E-10 1.13E-13 7.76E-03 0.00E+00 1.65E+15
  6.65E+06 1.11E-03 9.95E-06 2.10E-07 1.08E-10 2.38E-10 5.00E-14 8.45E-03 0.00E+00 1.42E+15
  6.75E+06 8.37E-04 6.86E-06 2.07E-07 9.30E-11 1.94E-10 2.21E-14 8.76E-03 0.00E+00 1.21E+15
  6.85E+06 6.23E-04 4.63E-06 2.02E-07 7.82E-11 1.56E-10 9.69E-15 8.65E-03 0.00E+00 1.04E+15
  6.95E+06 4.58E-04 3.07E-06 1.94E-07 6.43E-11 1.23E-10 4.24E-15 8.15E-03 0.00E+00 8.91E+14
  7.05E+06 3.35E-04 2.01E-06 1.84E-07 5.18E-11 9.52E-11 1.84E-15 7.33E-03 0.00E+00 7.63E+14
  7.15E+06 2.43E-04 1.30E-06 1.72E-07 4.09E-11 7.25E-11 7.97E-16 6.30E-03 0.00E+00 6.54E+14
  7.25E+06 1.75E-04 8.34E-07 1.59E-07 3.17E-11 5.43E-11 3.42E-16 5.25E-03 0.00E+00 5.60E+14
  7.35E+06 1.26E-04 5.31E-07 1.45E-07 2.40E-11 4.00E-11 1.44E-16 4.27E-03 0.00E+00 4.80E+14
  7.45E+06 8.99E-05 3.36E-07 1.30E-07 1.79E-11 2.91E-11 5.99E-17 3.41E-03 0.00E+00 4.12E+14
  7.55E+06 6.39E-05 2.11E-07 1.16E-07 1.31E-11 2.08E-11 2.45E-17 2.66E-03 0.00E+00 3.53E+14
  7.65E+06 4.52E-05 1.32E-07 1.02E-07 9.48E-12 1.47E-11 9.95E-18 2.04E-03 0.00E+00 3.02E+14
  7.75E+06 3.19E-05 8.19E-08 8.93E-08 6.74E-12 1.02E-11 4.00E-18 1.54E-03 0.00E+00 2.59E+14
  7.85E+06 2.24E-05 5.06E-08 7.72E-08 4.72E-12 7.07E-12 1.59E-18 1.14E-03 0.00E+00 2.22E+14
  7.95E+06 1.57E-05 3.12E-08 6.62E-08 3.27E-12 4.83E-12 6.32E-19 8.36E-04 0.00E+00 1.90E+14
  8.05E+06 1.10E-05 1.91E-08 5.63E-08 2.24E-12 3.27E-12 2.50E-19 6.03E-04 0.00E+00 1.63E+14
  8.15E+06 7.63E-06 1.17E-08 4.76E-08 1.52E-12 2.19E-12 9.88E-20 4.30E-04 0.00E+00 1.40E+14
  8.25E+06 5.30E-06 7.08E-09 4.00E-08 1.02E-12 1.46E-12 3.91E-20 3.03E-04 0.00E+00 1.20E+14
  8.35E+06 3.68E-06 4.29E-09 3.34E-08 6.84E-13 9.68E-13 1.56E-20 2.11E-04 0.00E+00 1.03E+14
  8.45E+06 2.55E-06 2.59E-09 2.78E-08 4.54E-13 6.38E-13 6.30E-21 1.46E-04 0.00E+00 8.82E+13
  8.55E+06 1.76E-06 1.56E-09 2.30E-08 3.00E-13 4.19E-13 2.58E-21 1.00E-04 0.00E+00 7.56E+13
  8.65E+06 1.21E-06 9.34E-10 1.90E-08 1.97E-13 2.74E-13 1.08E-21 6.83E-05 0.00E+00 6.48E+13
  8.75E+06 8.35E-07 5.59E-10 1.56E-08 1.29E-13 1.79E-13 4.64E-22 4.63E-05 0.00E+00 5.56E+13
  8.85E+06 5.74E-07 3.33E-10 1.28E-08 8.44E-14 1.16E-13 2.06E-22 3.13E-05 0.00E+00 4.77E+13
  8.95E+06 3.94E-07 1.98E-10 1.05E-08 5.50E-14 7.55E-14 9.40E-23 2.10E-05 0.00E+00 4.09E+13
  9.05E+06 2.69E-07 1.17E-10 8.61E-09 3.58E-14 4.90E-14 4.45E-23 1.40E-05 0.00E+00 3.51E+13
  9.15E+06 1.84E-07 6.89E-11 7.05E-09 2.33E-14 3.18E-14 2.17E-23 9.35E-06 0.00E+00 3.01E+13
  9.25E+06 1.26E-07 4.04E-11 5.78E-09 1.52E-14 2.06E-14 1.09E-23 6.21E-06 0.00E+00 2.58E+13
  9.35E+06 8.54E-08 2.36E-11 4.74E-09 9.87E-15 1.34E-14 5.61E-24 4.10E-06 0.00E+00 2.21E+13
  9.45E+06 5.80E-08 1.38E-11 3.89E-09 6.43E-15 8.71E-15 2.94E-24 2.70E-06 0.00E+00 1.90E+13
  9.55E+06 3.92E-08 7.96E-12 3.21E-09 4.19E-15 5.68E-15 1.57E-24 1.77E-06 0.00E+00 1.63E+13
  9.65E+06 2.64E-08 4.58E-12 2.66E-09 2.75E-15 3.71E-15 8.48E-25 1.16E-06 0.00E+00 1.40E+13
  9.75E+06 1.77E-08 2.61E-12 2.22E-09 1.81E-15 2.45E-15 4.65E-25 7.52E-07 0.00E+00 1.20E+13
  9.85E+06 1.18E-08 1.48E-12 1.90E-09 1.22E-15 1.65E-15 2.61E-25 4.92E-07 0.00E+00 1.03E+13
  9.95E+06 7.86E-09 8.33E-13 1.71E-09 8.64E-16 1.16E-15 1.54E-25 3.32E-07 0.00E+00 8.82E+12

 ATMOSPHERIC PARAMETERS

    Z         T         EDD       DEN
  5.000E+04 2.851E+02 1.000E+05 2.429E+19
  1.500E+05 2.786E+02 1.000E+05 2.209E+19
  2.500E+05 2.721E+02 1.000E+05 2.006E+19
  3.500E+05 2.657E+02 1.000E+05 1.816E+19
  4.500E+05 2.612E+02 1.000E+05 1.629E+19
  5.500E+05 2.557E+02 1.000E+05 1.464E+19
  6.500E+05 2.492E+02 1.000E+05 1.318E+19
  7.500E+05 2.427E+02 1.000E+05 1.182E+19
  8.500E+05 2.362E+02 1.000E+05 1.058E+19
  9.500E+05 2.250E+02 8.944E+04 9.624E+18
  1.050E+06 2.100E+02 4.899E+04 8.857E+18
  1.150E+06 2.100E+02 2.258E+04 7.567E+18
  1.250E+06 2.100E+02 1.166E+04 6.465E+18
  1.350E+06 2.100E+02 6.812E+03 5.524E+18
  1.450E+06 2.100E+02 5.165E+03 4.720E+18
  1.550E+06 2.100E+02 4.290E+03 4.033E+18
  1.650E+06 2.100E+02 3.950E+03 3.447E+18
  1.750E+06 2.100E+02 3.900E+03 2.946E+18
  1.850E+06 2.100E+02 3.999E+03 2.517E+18
  1.950E+06 2.100E+02 4.343E+03 2.152E+18
  2.050E+06 2.100E+02 4.844E+03 1.839E+18
  2.150E+06 2.100E+02 5.439E+03 1.572E+18
  2.250E+06 2.100E+02 6.187E+03 1.344E+18
  2.350E+06 2.100E+02 7.036E+03 1.149E+18
  2.450E+06 2.100E+02 7.984E+03 9.820E+17
  2.550E+06 2.100E+02 8.986E+03 8.395E+17
  2.650E+06 2.100E+02 1.003E+04 7.178E+17
  2.750E+06 2.100E+02 1.128E+04 6.137E+17
  2.850E+06 2.100E+02 1.249E+04 5.248E+17
  2.950E+06 2.100E+02 1.363E+04 4.487E+17
  3.050E+06 2.100E+02 1.513E+04 3.837E+17
  3.150E+06 2.100E+02 1.669E+04 3.282E+17
  3.250E+06 2.100E+02 1.818E+04 2.806E+17
  3.350E+06 2.100E+02 1.998E+04 2.400E+17
  3.450E+06 2.100E+02 2.198E+04 2.053E+17
  3.550E+06 2.100E+02 2.445E+04 1.756E+17
  3.650E+06 2.100E+02 2.746E+04 1.502E+17
  3.750E+06 2.100E+02 3.046E+04 1.285E+17
  3.850E+06 2.100E+02 3.394E+04 1.099E+17
  3.950E+06 2.100E+02 3.795E+04 9.404E+16
  4.050E+06 2.100E+02 4.195E+04 8.046E+16
  4.150E+06 2.100E+02 4.643E+04 6.884E+16
  4.250E+06 2.100E+02 5.191E+04 5.890E+16
  4.350E+06 2.100E+02 5.840E+04 5.040E+16
  4.450E+06 2.100E+02 6.445E+04 4.313E+16
  4.550E+06 2.100E+02 7.136E+04 3.691E+16
  4.650E+06 2.100E+02 7.990E+04 3.159E+16
  4.750E+06 2.100E+02 8.791E+04 2.703E+16
  4.850E+06 2.100E+02 9.687E+04 2.314E+16
  4.950E+06 2.100E+02 1.069E+05 1.980E+16
  5.050E+06 2.100E+02 1.178E+05 1.695E+16
  5.150E+06 2.100E+02 1.318E+05 1.451E+16
  5.250E+06 2.100E+02 1.483E+05 1.242E+16
  5.350E+06 2.100E+02 1.658E+05 1.064E+16
  5.450E+06 2.100E+02 1.833E+05 9.105E+15
  5.550E+06 2.100E+02 2.018E+05 7.796E+15
  5.650E+06 2.100E+02 2.256E+05 6.675E+15
  5.750E+06 2.100E+02 2.522E+05 5.715E+15
  5.850E+06 2.100E+02 2.772E+05 4.894E+15
  5.950E+06 2.100E+02 3.070E+05 4.191E+15
  6.050E+06 2.100E+02 3.421E+05 3.589E+15
  6.150E+06 2.100E+02 3.795E+05 3.074E+15
  6.250E+06 2.100E+02 4.219E+05 2.633E+15
  6.350E+06 2.100E+02 4.717E+05 2.255E+15
  6.450E+06 2.100E+02 5.174E+05 1.932E+15
  6.550E+06 2.100E+02 5.674E+05 1.655E+15
  6.650E+06 2.100E+02 6.224E+05 1.417E+15
  6.750E+06 2.100E+02 6.826E+05 1.214E+15
  6.850E+06 2.100E+02 7.487E+05 1.040E+15
  6.950E+06 2.100E+02 8.212E+05 8.912E+14
  7.050E+06 2.100E+02 9.007E+05 7.636E+14
  7.150E+06 2.100E+02 9.879E+05 6.543E+14
  7.250E+06 2.100E+02 1.000E+06 5.607E+14
  7.350E+06 2.100E+02 1.000E+06 4.805E+14
  7.450E+06 2.100E+02 1.000E+06 4.117E+14
  7.550E+06 2.100E+02 1.000E+06 3.529E+14
  7.650E+06 2.100E+02 1.000E+06 3.024E+14
  7.750E+06 2.100E+02 1.000E+06 2.592E+14
  7.850E+06 2.100E+02 1.000E+06 2.222E+14
  7.950E+06 2.100E+02 1.000E+06 1.904E+14
  8.050E+06 2.100E+02 1.000E+06 1.633E+14
  8.150E+06 2.100E+02 1.000E+06 1.399E+14
  8.250E+06 2.100E+02 1.000E+06 1.200E+14
  8.350E+06 2.100E+02 1.000E+06 1.029E+14
  8.450E+06 2.100E+02 1.000E+06 8.819E+13
  8.550E+06 2.100E+02 1.000E+06 7.562E+13
  8.650E+06 2.100E+02 1.000E+06 6.484E+13
  8.750E+06 2.100E+02 1.000E+06 5.560E+13
  8.850E+06 2.100E+02 1.000E+06 4.768E+13
  8.950E+06 2.100E+02 1.000E+06 4.089E+13
  9.050E+06 2.100E+02 1.000E+06 3.507E+13
  9.150E+06 2.100E+02 1.000E+06 3.008E+13
  9.250E+06 2.100E+02 1.000E+06 2.580E+13
  9.350E+06 2.100E+02 1.000E+06 2.213E+13
  9.450E+06 2.100E+02 1.000E+06 1.898E+13
  9.550E+06 2.100E+02 1.000E+06 1.628E+13
  9.650E+06 2.100E+02 1.000E+06 1.397E+13
  9.750E+06 2.100E+02 1.000E+06 1.198E+13
  9.850E+06 2.100E+02 1.000E+06 1.028E+13
  9.950E+06 2.100E+02 1.000E+06 8.822E+12

 SULFATE AEROSOL PARAMETERS

    Z        AERSOL     RPAR      WFALL     FSULF    TAUSED    TAUEDD    TAUC      H2SO4S    H2SO4     CONSO4    CONVER
  5.000E+04 4.260E+01 1.807E-05 6.941E-04 2.187E-01 1.236E+09 7.360E+06 5.662E+07 2.540E-19 2.640E-12 4.224E-17 5.933E+07
  1.500E+05 3.476E+01 1.807E-05 7.690E-04 2.971E-01 1.090E+09 7.028E+06 6.765E+07 6.446E-19 5.485E-12 8.776E-17 8.059E+07
  2.500E+05 3.393E+01 1.807E-05 8.558E-04 3.800E-01 9.568E+08 6.704E+06 6.732E+07 1.964E-18 8.625E-12 1.380E-16 1.031E+08
  3.500E+05 3.614E+01 1.807E-05 9.376E-04 4.328E-01 8.525E+08 6.388E+06 6.118E+07 3.164E-18 1.141E-11 1.826E-16 1.174E+08
  4.500E+05 3.771E+01 1.807E-05 1.022E-03 4.752E-01 7.687E+08 6.174E+06 5.625E+07 5.996E-18 1.409E-11 2.254E-16 1.289E+08
  5.500E+05 3.822E+01 1.807E-05 1.119E-03 5.137E-01 6.877E+08 5.917E+06 5.313E+07 8.428E-18 1.634E-11 2.614E-16 1.394E+08
  6.500E+05 3.775E+01 1.807E-05 1.229E-03 5.472E-01 6.101E+08 5.620E+06 5.141E+07 8.199E-18 1.813E-11 2.901E-16 1.484E+08
  7.500E+05 3.612E+01 1.807E-05 1.355E-03 5.772E-01 5.387E+08 5.331E+06 5.107E+07 7.032E-18 1.945E-11 3.113E-16 1.566E+08
  8.500E+05 3.328E+01 1.807E-05 1.505E-03 6.079E-01 4.722E+08 5.050E+06 5.243E+07 6.261E-18 1.953E-11 3.125E-16 1.649E+08
  9.500E+05 3.012E+01 1.807E-05 1.697E-03 6.407E-01 3.990E+08 5.123E+06 5.523E+07 1.821E-18 1.593E-11 2.549E-16 1.738E+08
  1.050E+06 2.661E+01 1.807E-05 1.955E-03 6.841E-01 3.231E+08 8.148E+06 5.988E+07 2.513E-19 7.497E-12 1.199E-16 1.856E+08
  1.150E+06 2.290E+01 1.807E-05 2.182E-03 6.919E-01 2.896E+08 1.768E+07 6.321E+07 4.363E-19 2.607E-12 4.172E-17 1.877E+08
  1.250E+06 1.930E+01 1.807E-05 2.449E-03 6.984E-01 2.579E+08 3.423E+07 6.776E+07 7.153E-19 5.746E-13 9.193E-18 1.895E+08
  1.350E+06 1.592E+01 1.807E-05 2.766E-03 7.042E-01 2.284E+08 5.859E+07 7.393E+07 1.131E-18 7.219E-14 1.155E-18 1.910E+08
  1.450E+06 1.286E+01 1.807E-05 3.139E-03 7.094E-01 2.013E+08 7.728E+07 8.215E+07 1.741E-18 5.419E-15 8.668E-20 1.925E+08
  1.550E+06 1.016E+01 1.807E-05 3.579E-03 7.143E-01 1.765E+08 9.304E+07 9.304E+07 2.634E-18 2.821E-16 4.471E-21 1.938E+08
  1.650E+06 8.272E+00 1.777E-05 4.019E-03 7.191E-01 1.572E+08 1.010E+08 1.010E+08 3.955E-18 1.509E-17 1.782E-22 1.855E+08
  1.750E+06 7.119E+00 1.706E-05 4.415E-03 7.237E-01 1.431E+08 1.023E+08 1.023E+08 5.910E-18 6.254E-18 5.505E-24 1.654E+08
  1.850E+06 6.328E+00 1.616E-05 4.800E-03 7.285E-01 1.316E+08 9.981E+07 9.981E+07 8.930E-18 6.350E-18 0.000E+00 1.415E+08
  1.950E+06 5.934E+00 1.502E-05 5.136E-03 7.336E-01 1.230E+08 9.191E+07 9.191E+07 1.369E-17 6.346E-18 0.000E+00 1.144E+08
  2.050E+06 5.756E+00 1.382E-05 5.459E-03 7.390E-01 1.157E+08 8.240E+07 8.240E+07 2.130E-17 6.339E-18 0.000E+00 8.976E+07
  2.150E+06 5.706E+00 1.265E-05 5.791E-03 7.437E-01 1.091E+08 7.339E+07 7.339E+07 3.203E-17 6.331E-18 0.000E+00 6.933E+07
  2.250E+06 5.848E+00 1.149E-05 6.104E-03 7.482E-01 1.035E+08 6.451E+07 6.451E+07 4.786E-17 6.322E-18 0.000E+00 5.217E+07
  2.350E+06 6.156E+00 1.036E-05 6.406E-03 7.529E-01 9.862E+07 5.673E+07 5.673E+07 7.205E-17 6.311E-18 0.000E+00 3.852E+07
  2.450E+06 5.311E+00 1.000E-05 7.218E-03 7.577E-01 8.753E+07 4.999E+07 6.244E+07 1.092E-16 6.300E-18 0.000E+00 3.486E+07
  2.550E+06 4.114E+00 1.000E-05 8.438E-03 7.626E-01 7.487E+07 4.442E+07 7.721E+07 1.664E-16 6.287E-18 0.000E+00 3.508E+07
  2.650E+06 3.174E+00 1.000E-05 9.868E-03 7.676E-01 6.402E+07 3.980E+07 9.654E+07 2.549E-16 6.272E-18 0.000E+00 3.531E+07
  2.750E+06 2.438E+00 1.000E-05 1.155E-02 7.727E-01 5.472E+07 3.539E+07 1.220E+08 3.922E-16 6.254E-18 0.000E+00 3.554E+07
  2.850E+06 1.865E+00 1.000E-05 1.351E-02 7.777E-01 4.676E+07 3.196E+07 1.558E+08 6.031E-16 6.233E-18 0.000E+00 3.578E+07
  2.950E+06 1.417E+00 1.000E-05 1.581E-02 7.821E-01 3.997E+07 2.928E+07 2.011E+08 9.071E-16 6.209E-18 0.000E+00 3.598E+07
  3.050E+06 1.070E+00 1.000E-05 1.850E-02 7.865E-01 3.415E+07 2.638E+07 2.625E+08 1.370E-15 6.179E-18 0.000E+00 3.618E+07
  3.150E+06 8.020E-01 1.000E-05 2.166E-02 7.910E-01 2.917E+07 2.392E+07 3.462E+08 2.079E-15 6.144E-18 0.000E+00 3.639E+07
  3.250E+06 5.965E-01 1.000E-05 2.535E-02 7.951E-01 2.492E+07 2.196E+07 4.614E+08 3.101E-15 6.101E-18 0.000E+00 3.657E+07
  3.350E+06 4.396E-01 1.000E-05 2.967E-02 7.990E-01 2.129E+07 1.998E+07 6.220E+08 4.604E-15 6.050E-18 0.000E+00 3.675E+07
  3.450E+06 3.209E-01 1.000E-05 3.473E-02 8.029E-01 1.819E+07 1.816E+07 8.477E+08 6.872E-15 5.989E-18 0.000E+00 3.693E+07
  3.550E+06 2.322E-01 1.000E-05 4.066E-02 8.069E-01 1.554E+07 1.633E+07 1.167E+09 1.026E-14 5.917E-18 0.000E+00 3.712E+07
  3.650E+06 1.669E-01 1.000E-05 4.759E-02 8.104E-01 1.328E+07 1.454E+07 1.620E+09 1.510E-14 5.837E-18 0.000E+00 3.728E+07
  3.750E+06 1.189E-01 1.000E-05 5.570E-02 8.141E-01 1.134E+07 1.310E+07 2.268E+09 2.236E-14 5.749E-18 0.000E+00 3.745E+07
  3.850E+06 8.391E-02 1.000E-05 6.520E-02 8.179E-01 9.689E+06 1.176E+07 3.209E+09 3.333E-14 5.654E-18 0.000E+00 3.762E+07
  3.950E+06 5.867E-02 1.000E-05 7.633E-02 8.218E-01 8.276E+06 1.052E+07 4.584E+09 5.008E-14 5.550E-18 0.000E+00 3.780E+07
  4.050E+06 4.059E-02 1.000E-05 8.937E-02 8.258E-01 7.069E+06 9.515E+06 6.621E+09 7.596E-14 5.431E-18 0.000E+00 3.799E+07
  4.150E+06 2.774E-02 1.000E-05 1.046E-01 8.300E-01 6.038E+06 8.597E+06 9.683E+09 1.165E-13 5.290E-18 0.000E+00 3.818E+07
  4.250E+06 1.873E-02 1.000E-05 1.225E-01 8.344E-01 5.156E+06 7.689E+06 1.433E+10 1.810E-13 5.119E-18 0.000E+00 3.838E+07
  4.350E+06 1.252E-02 1.000E-05 1.435E-01 8.390E-01 4.403E+06 6.835E+06 2.144E+10 2.850E-13 4.913E-18 0.000E+00 3.859E+07
  4.450E+06 8.268E-03 1.000E-05 1.680E-01 8.432E-01 3.761E+06 6.193E+06 3.245E+10 4.337E-13 4.667E-18 0.000E+00 3.879E+07
  4.550E+06 5.378E-03 1.000E-05 1.967E-01 8.475E-01 3.212E+06 5.593E+06 4.988E+10 6.651E-13 4.379E-18 0.000E+00 3.898E+07
  4.650E+06 3.449E-03 1.000E-05 2.303E-01 8.520E-01 2.743E+06 4.996E+06 7.777E+10 1.037E-12 4.054E-18 0.000E+00 3.919E+07
  4.750E+06 2.176E-03 1.000E-05 2.697E-01 8.569E-01 2.343E+06 4.540E+06 1.232E+11 1.651E-12 3.699E-18 0.000E+00 3.942E+07
  4.850E+06 1.346E-03 1.000E-05 3.159E-01 8.626E-01 2.000E+06 4.120E+06 1.993E+11 2.581E-12 3.325E-18 0.000E+00 3.968E+07
  4.950E+06 8.150E-04 1.000E-05 3.702E-01 8.691E-01 1.707E+06 3.734E+06 3.290E+11 4.035E-12 2.948E-18 0.000E+00 3.998E+07
  5.050E+06 4.788E-04 1.000E-05 4.339E-01 8.761E-01 1.456E+06 3.388E+06 5.600E+11 6.365E-12 2.583E-18 0.000E+00 4.030E+07
  5.150E+06 2.763E-04 1.000E-05 5.086E-01 8.836E-01 1.242E+06 3.028E+06 9.705E+11 1.022E-11 2.246E-18 0.000E+00 4.064E+07
  5.250E+06 1.569E-04 1.000E-05 5.962E-01 8.913E-01 1.060E+06 2.692E+06 1.709E+12 1.658E-11 1.948E-18 0.000E+00 4.100E+07
  5.350E+06 8.732E-05 1.000E-05 6.990E-01 8.991E-01 9.039E+05 2.407E+06 3.071E+12 2.702E-11 1.693E-18 0.000E+00 4.136E+07
  5.450E+06 4.729E-05 1.000E-05 8.201E-01 9.087E-01 7.704E+05 2.178E+06 5.670E+12 3.923E-11 1.477E-18 0.000E+00 4.180E+07
