alt press den temp eddy H2Oaer CO2aer S8aer H2SO4aer NH3aer N2Oaer C2H2aer C2H4aer C2H6aer CH3CNaer HCCCNaer HCNaer CH4aer HCaer1 HCaer2 HCaer3 He H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS CN HCN N N2 NH NH2 NH3 C2 C2H C2H2 C2H4 NO HNO HO2 HNCO N2O H2O2 O3 NO2 NO3 SO3 HNO2 HNO3 H2SO4 HCl Cl Cl2 HOCl N2H4 ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 NCO 1CH2 HCCO NNH HSO CH3O H2COH H2CN N2H2 C4H HCNOH C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 N2H3 NH2CO HS4 C4H3 CH2N2 CH2CN CH3CN HCCCN O1D N2D H2Oaer_r CO2aer_r S8aer_r H2SO4aer_r NH3aer_r N2Oaer_r C2H2aer_r C2H4aer_r C2H6aer_r CH3CNaer_r HCCCNaer_r HCNaer_r CH4aer_r HCaer1_r HCaer2_r HCaer3_r
4.65000E+01 1.19125E-03 3.49564E+16 2.66953E+02 7.80352E+04 1.00000E-40 1.00000E-40 1.00000E-40 4.51252E-24 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.68258E-26 1.00000E-40 1.01330E-40 7.14532E-13 1.09713E-07 5.00091E-05 1.87295E-09 3.34764E-08 2.11897E-01 3.03638E-09 3.64852E-04 5.45300E-19 2.40519E-11 1.00000E-40 2.51276E-34 6.40570E-23 2.80287E-14 7.77556E-08 6.83102E-23 1.00158E-34 1.00000E-40 1.00000E-40 4.28436E-37 1.25820E-20 6.63714E-20 1.27805E-16 6.82966E-14 5.77611E-37 1.00000E-40 1.15293E-18 1.32784E-34 7.62129E-15 6.42066E-17 7.87685E-01 5.56166E-25 1.15816E-28 2.51471E-27 1.00000E-40 5.95678E-37 4.35493E-25 1.60711E-20 2.87448E-08 1.44490E-16 2.21142E-10 1.35466E-19 1.87188E-08 5.70752E-11 2.75115E-06 1.71674E-09 3.94311E-13 5.05153E-15 1.57194E-10 2.83645E-10 4.16004E-11 2.65671E-18 5.72616E-19 4.03574E-27 1.68872E-16 1.00000E-40 8.30269E-10 1.25724E-16 3.27698E-12 1.31194E-19 4.99985E-19 6.80448E-39 1.95540E-36 1.00000E-40 1.00000E-40 9.54111E-14 5.84215E-36 2.67200E-31 5.08925E-21 9.62021E-23 1.58003E-24 6.62550E-29 2.12968E-27 1.23435E-18 1.11605E-15 7.07886E-15 5.23895E-23 1.01809E-32 1.00000E-40 2.83911E-20 4.32507E-34 6.18212E-21 6.38254E-29 1.14253E-21 6.31331E-24 1.34586E-13 3.18865E-23 1.00000E-40 2.17064E-21 1.00000E-40 1.00000E-40 7.71553E-19 4.13230E-38 1.01020E-27 3.85241E-39 5.11473E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.75000E+01 1.04828E-03 3.05721E+16 2.67154E+02 8.59767E+04 1.00000E-40 1.00000E-40 1.00000E-40 1.02489E-23 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.65690E-26 1.00000E-40 1.01384E-40 1.25749E-12 1.08388E-07 5.00106E-05 2.11129E-09 4.49239E-08 2.11891E-01 2.85089E-09 3.64809E-04 5.73358E-19 2.07950E-11 1.00000E-40 5.49879E-34 7.87490E-23 2.99115E-14 6.77073E-08 1.05815E-22 1.46092E-34 1.00000E-40 1.00000E-40 4.27663E-37 1.43014E-20 8.35356E-20 1.79428E-16 8.95769E-14 7.99016E-37 1.00000E-40 2.73627E-19 1.98242E-34 8.12819E-15 1.66396E-16 7.87692E-01 6.43942E-25 1.34073E-28 2.10219E-27 1.00000E-40 4.78179E-37 2.95536E-25 1.13194E-20 2.86333E-08 1.10528E-16 2.30332E-10 1.28736E-19 1.70131E-08 5.32396E-11 2.52085E-06 1.28841E-09 2.94670E-13 6.07193E-15 1.33843E-10 1.74719E-10 4.15534E-11 2.59806E-18 6.74695E-19 3.57257E-27 1.40746E-16 1.00000E-40 8.30093E-10 1.19957E-16 3.46192E-12 1.21061E-19 4.72908E-19 4.04036E-39 1.31301E-36 1.00000E-40 1.00000E-40 9.54716E-14 9.85330E-36 2.17124E-31 4.23622E-21 1.15846E-22 1.99885E-24 4.80447E-29 3.82737E-27 1.14876E-18 9.74325E-16 5.65935E-15 1.09581E-22 2.16350E-32 1.00000E-40 2.39878E-20 2.78622E-34 5.15583E-21 4.68989E-29 1.12893E-21 3.20617E-24 9.34422E-14 3.96734E-23 1.00000E-40 2.26482E-21 1.00000E-40 1.00000E-40 7.35862E-19 6.14831E-38 1.07610E-27 2.90517E-39 5.96317E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.85000E+01 9.22408E-04 2.69634E+16 2.67122E+02 9.43451E+04 1.00000E-40 1.00000E-40 1.00000E-40 2.30166E-23 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.56793E-26 1.00000E-40 1.01440E-40 2.04982E-12 1.09364E-07 5.00049E-05 2.34664E-09 5.83625E-08 2.11884E-01 2.65684E-09 3.64762E-04 5.72936E-19 1.74272E-11 1.00000E-40 9.73458E-34 8.54240E-23 2.91025E-14 5.97281E-08 1.56109E-22 2.11034E-34 1.00000E-40 1.00000E-40 4.26867E-37 1.65058E-20 1.05712E-19 2.56892E-16 1.12735E-13 9.81174E-37 1.00000E-40 6.50930E-20 2.41965E-34 8.65616E-15 4.12366E-16 7.87699E-01 7.32432E-25 1.34872E-28 1.83578E-27 1.00000E-40 3.58248E-37 1.89353E-25 7.35540E-21 2.83023E-08 8.93390E-17 2.38741E-10 1.19422E-19 1.55226E-08 5.05192E-11 2.34785E-06 9.59134E-10 2.16015E-13 6.65450E-15 1.16224E-10 1.08922E-10 4.15042E-11 2.41716E-18 7.31427E-19 2.96205E-27 1.20197E-16 1.00000E-40 8.29910E-10 1.04170E-16 3.38489E-12 9.97408E-20 3.95824E-19 2.16993E-39 6.55545E-37 1.00000E-40 1.00000E-40 9.59380E-14 1.41783E-35 1.57340E-31 3.17545E-21 1.25424E-22 2.17702E-24 3.13632E-29 5.62324E-27 1.15102E-18 8.27074E-16 4.54420E-15 2.03909E-22 3.98642E-32 1.00000E-40 2.42354E-20 1.77116E-34 3.87681E-21 3.98773E-29 1.11396E-21 1.58596E-24 6.26417E-14 4.87370E-23 1.00000E-40 2.35061E-21 1.00000E-40 1.00000E-40 6.23946E-19 7.85796E-38 1.13078E-27 2.08050E-39 6.87251E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.95000E+01 8.11533E-04 2.38139E+16 2.66488E+02 1.04470E+05 1.00000E-40 1.00000E-40 1.00000E-40 5.15920E-23 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.42360E-26 1.00000E-40 1.01497E-40 3.21403E-12 1.12498E-07 4.99930E-05 2.56739E-09 7.44298E-08 2.11877E-01 2.48860E-09 3.64711E-04 5.66862E-19 1.46238E-11 1.00000E-40 1.57041E-33 8.79165E-23 2.73756E-14 5.34566E-08 2.22057E-22 2.88032E-34 1.00000E-40 1.00000E-40 4.26051E-37 1.85407E-20 1.28641E-19 3.58620E-16 1.37178E-13 1.12659E-36 1.00000E-40 1.57308E-20 2.81381E-34 9.20040E-15 9.35900E-16 7.87706E-01 8.28466E-25 1.32268E-28 1.64909E-27 1.00000E-40 2.60946E-37 1.18405E-25 4.52280E-21 2.78013E-08 7.58783E-17 2.47146E-10 1.09175E-19 1.42265E-08 4.80434E-11 2.18445E-06 7.13291E-10 1.56116E-13 6.91139E-15 1.00817E-10 6.78249E-11 4.14533E-11 2.27388E-18 7.83826E-19 2.39624E-27 1.00690E-16 1.00000E-40 8.29724E-10 8.56353E-17 3.19137E-12 7.71674E-20 3.10856E-19 1.08631E-39 2.97274E-37 1.00000E-40 1.00000E-40 9.52205E-14 1.89530E-35 1.05853E-31 2.24925E-21 1.32919E-22 2.24046E-24 1.97839E-29 7.78484E-27 1.15052E-18 6.85970E-16 3.64509E-15 3.41528E-22 6.75607E-32 1.00000E-40 2.48855E-20 1.09040E-34 2.75232E-21 3.87616E-29 1.09820E-21 7.48021E-25 4.13846E-14 5.73780E-23 1.00000E-40 2.42642E-21 1.00000E-40 1.00000E-40 5.01490E-19 9.78306E-38 1.18744E-27 1.44740E-39 7.79152E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.05000E+01 7.13865E-04 2.10332E+16 2.65723E+02 1.14473E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.15623E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.22250E-26 1.00000E-40 1.01556E-40 4.89159E-12 1.17652E-07 4.99758E-05 2.76800E-09 9.34468E-08 2.11869E-01 2.35593E-09 3.64658E-04 5.60661E-19 1.23845E-11 1.00000E-40 2.37664E-33 8.74328E-23 2.52512E-14 4.85375E-08 3.07221E-22 3.74944E-34 1.00000E-40 1.00000E-40 4.25215E-37 2.02858E-20 1.51145E-19 4.87048E-16 1.62622E-13 1.23474E-36 1.00000E-40 3.88872E-21 3.21795E-34 9.75893E-15 1.94534E-15 7.87714E-01 9.36950E-25 1.29442E-28 1.51584E-27 1.00000E-40 1.89963E-37 7.41484E-26 2.68661E-21 2.71668E-08 6.74020E-17 2.55420E-10 9.86405E-20 1.30970E-08 4.55716E-11 2.02208E-06 5.31139E-10 1.11397E-13 6.91819E-15 8.70208E-11 4.19920E-11 4.14009E-11 2.19059E-18 8.42966E-19 1.91556E-27 8.20406E-17 1.00000E-40 8.29534E-10 6.80313E-17 2.94341E-12 5.74033E-20 2.34746E-19 5.11412E-40 1.29709E-37 1.00000E-40 1.00000E-40 9.30551E-14 2.41528E-35 6.77935E-32 1.54173E-21 1.40470E-22 2.22806E-24 1.24726E-29 1.04610E-26 1.14381E-18 5.57841E-16 2.92609E-15 5.21774E-22 1.06795E-31 1.00000E-40 2.51512E-20 6.61259E-35 1.88931E-21 4.11693E-29 1.08206E-21 3.40704E-25 2.71391E-14 6.48462E-23 1.00000E-40 2.49203E-21 1.00000E-40 1.00000E-40 3.89344E-19 1.22496E-37 1.26006E-27 9.97152E-40 8.68428E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.15000E+01 6.27466E-04 1.85890E+16 2.64356E+02 1.24475E+05 1.00000E-40 1.00000E-40 1.00000E-40 2.58948E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.96627E-26 1.00000E-40 1.01617E-40 7.26226E-12 1.24777E-07 4.99538E-05 2.95433E-09 1.15871E-07 2.11862E-01 2.24892E-09 3.64602E-04 5.53947E-19 1.05688E-11 1.00000E-40 3.39713E-33 8.42599E-23 2.28343E-14 4.46570E-08 4.16152E-22 4.74547E-34 1.00000E-40 1.00000E-40 4.24349E-37 2.19181E-20 1.74157E-19 6.50961E-16 1.89038E-13 1.30168E-36 1.00000E-40 9.83376E-22 3.58200E-34 1.03341E-14 3.76549E-15 7.87721E-01 1.06208E-24 1.25219E-28 1.42288E-27 1.00000E-40 1.39465E-37 4.69337E-26 1.55057E-21 2.64199E-08 6.20257E-17 2.63581E-10 8.85808E-20 1.21015E-08 4.32530E-11 1.87092E-06 3.96073E-10 7.87671E-14 6.75270E-15 7.49711E-11 2.59646E-11 4.13468E-11 2.11830E-18 9.01322E-19 1.51586E-27 6.59332E-17 1.00000E-40 8.29339E-10 5.24113E-17 2.65351E-12 4.11756E-20 1.70866E-19 2.03025E-40 5.38890E-38 1.00000E-40 1.00000E-40 9.00836E-14 2.94668E-35 4.16934E-32 1.02513E-21 1.46851E-22 2.14279E-24 7.90879E-30 1.35710E-26 1.14846E-18 4.46986E-16 2.35351E-15 7.36098E-22 1.55847E-31 1.00000E-40 2.56446E-20 4.02640E-35 1.25747E-21 4.53391E-29 1.06567E-21 1.51438E-25 1.76700E-14 7.13805E-23 1.00000E-40 2.54836E-21 1.00000E-40 1.00000E-40 2.92636E-19 1.54110E-37 1.36202E-27 6.88409E-40 9.56718E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.25000E+01 5.51499E-04 1.65473E+16 2.62973E+02 1.34477E+05 1.00000E-40 1.00000E-40 1.00000E-40 5.76519E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.65187E-26 1.00000E-40 1.01681E-40 1.03061E-11 1.33840E-07 4.99272E-05 3.15948E-09 1.41136E-07 2.11854E-01 2.15110E-09 3.64542E-04 5.27856E-19 8.89225E-12 1.00000E-40 4.27180E-33 7.55685E-23 1.95368E-14 4.15995E-08 5.53217E-22 6.26980E-34 1.00000E-40 1.00000E-40 4.23449E-37 2.46857E-20 2.09747E-19 9.06979E-16 2.16283E-13 1.30491E-36 1.00000E-40 2.57865E-22 3.31402E-34 1.09245E-14 7.36343E-15 7.87730E-01 1.15566E-24 1.06661E-28 1.34287E-27 1.00000E-40 1.06076E-37 3.10345E-26 8.82209E-22 2.55805E-08 5.83059E-17 2.70467E-10 7.84805E-20 1.12193E-08 4.17016E-11 1.76883E-06 2.93617E-10 5.55308E-14 6.50822E-15 6.59781E-11 1.64017E-11 4.12907E-11 1.94866E-18 8.82120E-19 1.11166E-27 5.56235E-17 1.00000E-40 8.29133E-10 3.89257E-17 2.29876E-12 2.80951E-20 1.17848E-19 1.00000E-40 1.82031E-38 1.00000E-40 1.00000E-40 8.86752E-14 3.27998E-35 2.48309E-32 6.50249E-22 1.36786E-22 1.87135E-24 5.01500E-30 1.48397E-26 1.26307E-18 3.60778E-16 1.92297E-15 9.98363E-22 2.03835E-31 1.00000E-40 3.16111E-20 2.72700E-35 7.98663E-22 4.70585E-29 1.04922E-21 7.03043E-26 1.14223E-14 8.07841E-23 1.00000E-40 2.59619E-21 1.00000E-40 1.00000E-40 2.05810E-19 1.75134E-37 1.50541E-27 4.83007E-40 1.05760E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.35000E+01 4.83970E-04 1.47429E+16 2.61051E+02 1.44478E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.28718E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.30665E-26 1.00000E-40 1.01748E-40 1.43910E-11 1.44789E-07 4.98965E-05 3.37071E-09 1.70730E-07 2.11845E-01 2.07819E-09 3.64479E-04 5.00579E-19 7.52067E-12 1.00000E-40 5.14367E-33 6.61554E-23 1.64392E-14 3.91821E-08 7.27498E-22 8.21419E-34 1.00000E-40 1.00000E-40 4.22510E-37 2.77332E-20 2.51453E-19 1.26013E-15 2.44608E-13 1.27919E-36 1.00000E-40 7.04509E-23 2.90261E-34 1.15274E-14 1.38765E-14 7.87738E-01 1.24231E-24 8.80111E-29 1.27228E-27 1.00000E-40 8.25393E-38 2.10281E-26 4.94292E-22 2.46647E-08 5.54498E-17 2.77042E-10 6.91037E-20 1.04351E-08 4.03860E-11 1.68110E-06 2.17105E-10 3.89096E-14 6.22602E-15 5.82115E-11 1.04365E-11 4.12321E-11 1.77864E-18 8.43088E-19 7.93404E-28 4.72483E-17 1.00000E-40 8.28918E-10 2.83526E-17 1.95549E-12 1.86854E-20 7.92626E-20 1.00000E-40 5.74517E-39 1.00000E-40 1.00000E-40 8.72965E-14 3.53131E-35 1.44548E-32 4.02999E-22 1.23142E-22 1.58460E-24 3.21894E-30 1.54044E-26 1.41501E-18 2.90801E-16 1.58556E-15 1.28792E-21 2.51486E-31 1.00000E-40 4.09343E-20 1.91681E-35 4.95311E-22 4.83026E-29 1.03278E-21 3.25707E-26 7.35771E-15 9.10616E-23 1.00000E-40 2.63642E-21 1.00000E-40 1.00000E-40 1.40670E-19 1.97067E-37 1.70213E-27 3.44996E-40 1.16596E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.45000E+01 4.24710E-04 1.31199E+16 2.59129E+02 1.54480E+05 1.00000E-40 1.00000E-40 1.00000E-40 2.88960E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.95243E-26 1.00000E-40 1.01818E-40 1.99354E-11 1.57633E-07 4.98618E-05 3.58047E-09 2.05614E-07 2.11837E-01 2.04146E-09 3.64411E-04 4.76835E-19 6.43052E-12 1.00000E-40 6.08698E-33 5.73920E-23 1.37747E-14 3.72557E-08 9.50623E-22 1.05644E-33 1.00000E-40 1.00000E-40 4.21522E-37 3.06874E-20 2.96502E-19 1.72482E-15 2.74367E-13 1.24084E-36 1.00000E-40 2.00413E-23 2.51423E-34 1.21413E-14 2.48751E-14 7.87747E-01 1.33676E-24 7.26373E-29 1.21254E-27 1.00000E-40 6.51134E-38 1.44359E-26 2.74758E-22 2.36836E-08 5.30630E-17 2.83441E-10 6.05875E-20 9.73405E-09 3.90659E-11 1.59503E-06 1.60295E-10 2.70354E-14 5.91775E-15 5.11212E-11 6.62109E-12 4.11705E-11 1.64277E-18 8.05252E-19 5.60370E-28 3.96838E-17 1.00000E-40 8.28691E-10 2.05027E-17 1.65188E-12 1.22990E-20 5.28268E-20 1.00000E-40 1.79117E-39 1.00000E-40 1.00000E-40 8.53756E-14 3.75659E-35 8.31115E-33 2.47831E-22 1.10209E-22 1.32876E-24 2.09011E-30 1.57790E-26 1.58251E-18 2.33261E-16 1.31782E-15 1.58022E-21 3.01114E-31 1.00000E-40 5.30012E-20 1.35869E-35 3.04623E-22 4.97694E-29 1.01636E-21 1.49561E-26 4.73246E-15 1.01299E-22 1.00000E-40 2.67007E-21 1.00000E-40 1.00000E-40 9.48520E-20 2.25502E-37 1.96322E-27 2.50057E-40 1.27778E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.55000E+01 3.72016E-04 1.16617E+16 2.56878E+02 1.64481E+05 1.00000E-40 1.00000E-40 1.00000E-40 6.52292E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.60758E-26 1.00000E-40 1.01892E-40 2.74372E-11 1.72422E-07 4.98231E-05 3.78987E-09 2.46697E-07 2.11827E-01 2.04625E-09 3.64340E-04 4.56006E-19 5.55311E-12 1.00000E-40 7.10117E-33 4.94187E-23 1.15029E-14 3.57080E-08 1.23722E-21 1.33889E-33 1.00000E-40 1.00000E-40 4.20479E-37 3.34740E-20 3.44635E-19 2.32941E-15 3.05873E-13 1.19512E-36 1.00000E-40 5.92980E-24 2.15512E-34 1.27650E-14 4.26215E-14 7.87757E-01 1.44687E-24 5.99692E-29 1.16599E-27 1.00000E-40 5.18558E-38 9.99680E-27 1.52560E-22 2.26470E-08 5.08870E-17 2.89625E-10 5.29214E-20 9.10358E-09 3.77271E-11 1.51090E-06 1.18167E-10 1.86322E-14 5.59337E-15 4.46704E-11 4.17833E-12 4.11051E-11 1.53683E-18 7.68455E-19 3.91705E-28 3.29673E-17 1.00000E-40 8.28452E-10 1.48164E-17 1.38979E-12 8.06742E-21 3.51249E-20 1.00000E-40 5.55372E-40 1.00000E-40 1.00000E-40 8.30033E-14 3.96101E-35 4.75612E-33 1.52238E-22 9.80689E-23 1.10513E-24 1.36697E-30 1.59674E-26 1.76736E-18 1.86325E-16 1.10471E-15 1.85319E-21 3.53182E-31 1.00000E-40 6.86470E-20 9.67787E-36 1.87063E-22 5.13390E-29 9.99901E-22 6.85464E-27 3.04027E-15 1.11541E-22 1.00000E-40 2.69812E-21 1.00000E-40 1.00000E-40 6.32509E-20 2.61082E-37 2.29919E-27 1.83264E-40 1.39304E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.65000E+01 3.25639E-04 1.03528E+16 2.54507E+02 1.74482E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.48078E-20 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.28779E-26 1.00000E-40 1.01972E-40 3.75930E-11 1.89239E-07 4.97802E-05 4.00115E-09 2.95203E-07 2.11817E-01 2.09711E-09 3.64263E-04 4.37729E-19 4.83753E-12 1.00000E-40 8.19738E-33 4.23041E-23 9.57952E-15 3.44551E-08 1.60629E-21 1.67423E-33 1.00000E-40 1.00000E-40 4.19372E-37 3.59997E-20 3.95169E-19 3.10603E-15 3.39410E-13 1.14531E-36 1.00000E-40 1.82399E-24 1.82993E-34 1.33976E-14 7.00998E-14 7.87767E-01 1.58843E-24 4.95479E-29 1.13813E-27 1.00000E-40 4.15302E-38 6.95533E-27 8.49510E-23 2.15651E-08 4.87786E-17 2.95638E-10 4.61279E-20 8.53357E-09 3.63839E-11 1.42953E-06 8.69730E-11 1.27434E-14 5.26153E-15 3.88359E-11 2.62232E-12 4.10355E-11 1.45300E-18 7.32414E-19 2.71140E-28 2.71344E-17 1.00000E-40 8.28198E-10 1.07445E-17 1.16593E-12 5.29609E-21 2.33978E-20 1.00000E-40 1.71862E-40 1.00000E-40 1.00000E-40 8.02990E-14 4.14783E-35 2.72225E-33 9.37882E-23 8.67902E-23 9.13110E-25 8.97019E-31 1.59917E-26 1.96898E-18 1.48267E-16 9.33751E-16 2.08520E-21 4.07500E-31 1.00000E-40 8.91253E-20 6.90606E-36 1.15171E-22 5.29474E-29 9.83376E-22 3.14750E-27 1.95016E-15 1.21853E-22 1.00000E-40 2.72146E-21 1.00000E-40 1.00000E-40 4.17769E-20 3.04356E-37 2.72047E-27 1.35360E-40 1.51246E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.75000E+01 2.84850E-04 9.17946E+15 2.52053E+02 1.84483E+05 1.00000E-40 1.00000E-40 1.00000E-40 3.38078E-20 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00434E-26 1.00000E-40 1.02057E-40 5.13625E-11 2.08197E-07 4.97329E-05 4.21675E-09 3.52631E-07 2.11806E-01 2.20011E-09 3.64180E-04 4.21669E-19 4.24614E-12 1.00000E-40 9.38753E-33 3.60478E-23 7.95983E-15 3.34330E-08 2.08251E-21 2.06669E-33 1.00000E-40 1.00000E-40 4.18191E-37 3.81668E-20 4.47153E-19 4.09068E-15 3.75255E-13 1.09363E-36 1.00000E-40 5.84308E-25 1.54005E-34 1.40382E-14 1.11111E-13 7.87778E-01 1.78815E-24 4.09761E-29 1.13759E-27 1.00000E-40 3.33714E-38 4.85047E-27 4.75753E-23 2.04490E-08 4.66636E-17 3.01532E-10 4.01759E-20 8.01583E-09 3.50513E-11 1.35148E-06 6.39130E-11 8.65425E-15 4.92925E-15 3.35929E-11 1.63730E-12 4.09609E-11 1.38514E-18 6.96859E-19 1.86037E-28 2.21619E-17 1.00000E-40 8.27926E-10 7.84238E-18 9.75993E-13 3.49032E-21 1.56623E-20 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 7.73676E-14 4.31856E-35 1.56415E-33 5.81133E-23 7.63904E-23 7.50422E-25 5.89211E-31 1.58688E-26 2.18546E-18 1.17568E-16 7.95327E-16 2.25911E-21 4.63488E-31 1.00000E-40 1.16251E-19 4.93001E-36 7.13019E-23 5.45497E-29 9.66738E-22 1.45205E-27 1.24862E-15 1.32320E-22 1.00000E-40 2.74083E-21 1.00000E-40 1.00000E-40 2.73633E-20 3.55672E-37 3.23783E-27 1.00507E-40 1.63695E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
