 2.40000E-04 2.66871E-26 1.16197E-26 2.08989E-20 8.35031E-19 5.55025E-18 2.06883E-26 4.29774E-04
 2.35933E-12 1.02748E-09 8.68089E-07 4.05025E-10 2.78549E-10 2.87152E-10 6.15788E-10 2.65313E-11
 6.01797E-07 3.02120E-09 1.30866E-07 6.96615E-14 3.80316E-14 9.28574E-15 1.90773E-12 9.73629E-14
 4.81350E-15 2.71693E-14 1.94903E-16 2.22976E-17 2.73065E-22 1.26936E-20 2.90134E-16 2.95729E-13
 2.22084E-12 2.59952E-13 1.11216E-10 2.20950E-19 2.40035E-04 3.85709E-26 1.63484E-26 2.36904E-20
 9.48093E-19 5.43117E-18 2.82009E-26 4.29684E-04 2.54064E-12 1.19524E-09 8.07311E-07 4.72499E-10
 3.32592E-10 3.47654E-10 5.22460E-10 4.34164E-11 6.63402E-07 2.18509E-09 1.73004E-07 5.02771E-14
 2.68143E-14 6.87299E-15 1.88269E-12 9.60109E-14 4.07319E-15 2.31501E-14 1.69102E-16 1.88707E-17
 1.79220E-22 5.51443E-21 2.37745E-16 2.32571E-13 2.18660E-12 2.00086E-13 1.11365E-10 1.23046E-19
 2.40076E-04 5.47254E-26 2.27289E-26 2.72013E-20 1.08282E-18 5.28956E-18 3.85868E-26 4.29580E-04
 2.52129E-12 1.41171E-09 7.42781E-07 5.44952E-10 3.89930E-10 4.08706E-10 4.49618E-10 7.05757E-11
 7.28374E-07 1.53387E-09 2.28419E-07 3.51016E-14 1.84496E-14 5.08373E-15 1.86071E-12 9.22175E-14
 3.41194E-15 1.90062E-14 1.41066E-16 1.54071E-17 1.10346E-22 2.50504E-21 1.98131E-16 1.83581E-13
 2.16599E-12 1.57486E-13 1.11468E-10 6.82600E-20 2.40125E-04 7.48978E-26 3.08838E-26 3.18591E-20
 1.24572E-18 5.11851E-18 5.28857E-26 4.29459E-04 2.34481E-12 1.70033E-09 6.75516E-07 6.19479E-10
 4.46661E-10 4.62467E-10 3.94031E-10 1.13772E-10 7.95745E-07 1.05343E-09 3.01692E-07 2.38130E-14
 1.24757E-14 3.76696E-15 1.84170E-12 8.56451E-14 2.82062E-15 1.48905E-14 1.11935E-16 1.20306E-17
 6.27158E-23 1.18161E-21 1.68222E-16 1.44205E-13 2.16261E-12 1.26307E-13 1.11532E-10 3.73231E-20
 2.40185E-04 9.76069E-26 4.06389E-26 3.81361E-20 1.44145E-18 4.91290E-18 7.23706E-26 4.29317E-04
 2.07266E-12 2.09845E-09 6.05810E-07 6.91679E-10 4.98892E-10 5.02183E-10 3.53155E-10 1.82282E-10
 8.65291E-07 7.10785E-10 4.02396E-07 1.57472E-14 8.31305E-15 2.79230E-15 1.82460E-12 7.64970E-14
 2.29217E-15 1.10403E-14 8.39758E-17 8.93744E-18 3.25468E-23 5.67722E-22 1.45372E-16 1.11389E-13
 2.17367E-12 1.02234E-13 1.11568E-10 1.98153E-20 2.40258E-04 1.20280E-25 5.14679E-26 4.67144E-20
 1.67462E-18 4.66745E-18 9.87975E-26 4.29145E-04 1.76329E-12 2.66583E-09 5.34068E-07 7.55703E-10
 5.42973E-10 5.22937E-10 3.24939E-10 2.91504E-10 9.36677E-07 4.72580E-10 5.48177E-07 1.01795E-14
 5.46428E-15 2.06603E-15 1.80801E-12 6.53877E-14 1.82285E-15 7.68271E-15 5.92976E-17 6.30565E-18
 1.53156E-23 2.70716E-22 1.27692E-16 8.34249E-14 2.19345E-12 8.24332E-14 1.11585E-10 1.00338E-20
 2.40355E-04 1.39567E-25 6.24647E-26 5.85510E-20 1.94719E-18 4.37922E-18 1.34446E-25 4.28923E-04
 1.46669E-12 3.49589E-09 4.62059E-07 8.06041E-10 5.75370E-10 5.21103E-10 3.07452E-10 4.67079E-10
 1.00820E-06 3.12258E-10 7.66137E-07 6.47468E-15 3.56506E-15 1.52911E-15 1.79085E-12 5.32150E-14
 1.41450E-15 4.98541E-15 3.91871E-17 4.24430E-18 6.53377E-24 1.25088E-22 1.14039E-16 5.97850E-14
 2.21967E-12 6.54224E-14 1.11589E-10 4.76566E-21 2.40488E-04 1.51806E-25 7.24166E-26 7.47812E-20
 2.25248E-18 4.05377E-18 1.81485E-25 4.28626E-04 1.20646E-12 4.74312E-09 3.91144E-07 8.36408E-10
 5.91911E-10 4.93927E-10 2.99408E-10 7.50791E-10 1.07853E-06 2.05991E-10 1.09877E-06 4.05179E-15
 2.31159E-15 1.13185E-15 1.77182E-12 4.09472E-14 1.06657E-15 2.98868E-15 2.40024E-17 2.74501E-18
 2.52775E-24 5.48003E-23 1.03400E-16 4.04009E-14 2.25239E-12 5.05513E-14 1.11579E-10 2.08576E-21
