
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   7.150E+06 3.326E+00 1.114E+14 3.431E-04 2.182E-01 7.724E+02 1.315E-06 1.042E-07 5.582E-06 2.837E-03 4.175E-05 2.444E-09 3.509E-10 5.990E+10 4.594E+01 2.481E+01 4.946E-07 1.042E-07
   7.250E+06 2.857E+00 9.275E+13 2.447E-04 1.562E-01 4.106E+02 1.401E-06 1.101E-07 5.618E-06 2.843E-03 4.175E-05 1.557E-09 2.997E-10 4.668E+10 2.761E+01 2.511E+01 4.946E-07 1.042E-07
   7.350E+06 2.468E+00 7.661E+13 1.713E-04 1.108E-01 2.033E+02 1.474E-06 1.152E-07 5.646E-06 2.852E-03 4.175E-05 9.303E-10 2.562E-10 3.601E+10 1.639E+01 2.522E+01 4.946E-07 1.043E-07
   7.450E+06 2.146E+00 6.380E+13 1.193E-04 7.916E-02 1.024E+02 1.535E-06 1.195E-07 5.669E-06 2.861E-03 4.175E-05 5.614E-10 2.189E-10 2.793E+10 1.024E+01 2.497E+01 4.947E-07 1.043E-07
   7.550E+06 1.877E+00 5.353E+13 8.285E-05 5.693E-02 5.264E+01 1.584E-06 1.230E-07 5.688E-06 2.869E-03 4.175E-05 3.427E-10 1.870E-10 2.180E+10 6.977E+00 2.446E+01 4.947E-07 1.043E-07
   7.650E+06 1.651E+00 4.485E+13 5.709E-05 4.087E-02 2.619E+01 1.624E-06 1.259E-07 5.702E-06 2.879E-03 4.175E-05 2.028E-10 1.598E-10 1.695E+10 5.557E+00 2.382E+01 4.947E-07 1.043E-07
   7.750E+06 1.461E+00 3.780E+13 3.930E-05 2.950E-02 1.312E+01 1.656E-06 1.284E-07 5.714E-06 2.886E-03 4.175E-05 1.203E-10 1.366E-10 1.324E+10 5.590E+00 2.304E+01 4.947E-07 1.044E-07
   7.850E+06 1.301E+00 3.211E+13 2.714E-05 2.147E-02 6.735E+00 1.682E-06 1.305E-07 5.723E-06 2.888E-03 4.175E-05 7.264E-11 1.168E-10 1.041E+10 6.742E+00 2.213E+01 4.947E-07 1.044E-07
   7.950E+06 1.164E+00 2.748E+13 1.878E-05 1.575E-02 3.540E+00 1.700E-06 9.837E-08 5.730E-06 2.890E-03 4.175E-05 4.458E-11 1.000E-10 8.240E+09 8.843E+00 2.110E+01 4.947E-07 1.044E-07
   8.050E+06 1.047E+00 2.364E+13 1.307E-05 1.163E-02 1.888E+00 1.717E-06 9.947E-08 5.736E-06 2.892E-03 4.175E-05 2.761E-11 8.578E-11 6.553E+09 1.195E+01 2.008E+01 4.947E-07 1.044E-07
   8.150E+06 9.457E-01 2.046E+13 9.136E-06 8.658E-03 1.025E+00 1.730E-06 1.004E-07 5.741E-06 2.894E-03 4.175E-05 1.731E-11 7.371E-11 5.238E+09 1.598E+01 1.904E+01 4.947E-07 1.044E-07
   8.250E+06 8.579E-01 1.781E+13 6.428E-06 6.497E-03 5.684E-01 1.741E-06 1.011E-07 5.745E-06 2.896E-03 4.175E-05 1.102E-11 6.349E-11 4.211E+09 2.068E+01 1.801E+01 4.947E-07 1.044E-07
   8.350E+06 7.813E-01 1.559E+13 4.553E-06 4.915E-03 3.218E-01 1.750E-06 1.017E-07 5.748E-06 2.898E-03 4.175E-05 7.121E-12 5.484E-11 3.404E+09 2.583E+01 1.699E+01 4.947E-07 1.044E-07
   8.450E+06 7.141E-01 1.372E+13 3.248E-06 3.749E-03 1.858E-01 1.758E-06 1.022E-07 5.751E-06 2.900E-03 4.175E-05 4.669E-12 4.752E-11 2.765E+09 3.114E+01 1.601E+01 4.947E-07 1.044E-07
   8.550E+06 6.548E-01 1.215E+13 2.339E-06 2.889E-03 1.107E-01 1.764E-06 1.026E-07 5.753E-06 2.901E-03 4.175E-05 3.138E-12 4.132E-11 2.262E+09 3.553E+01 1.505E+01 4.947E-07 1.044E-07
   8.650E+06 6.022E-01 1.082E+13 1.699E-06 2.247E-03 6.787E-02 1.769E-06 1.029E-07 5.754E-06 2.915E-03 4.175E-05 2.151E-12 3.608E-11 1.861E+09 3.888E+01 1.414E+01 4.947E-07 1.044E-07
   8.750E+06 5.552E-01 9.676E+12 1.244E-06 1.762E-03 4.246E-02 1.773E-06 1.032E-07 5.756E-06 2.943E-03 4.175E-05 1.491E-12 3.163E-11 1.537E+09 4.147E+01 1.327E+01 4.947E-07 1.044E-07
