
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   6.150E+06 1.945E+02 5.573E+15 7.026E+02 2.878E+02 1.664E+07 1.818E-14 3.397E-10 1.278E-08 2.502E-03 3.400E-05 1.194E-06 4.041E-06 1.776E+15 6.586E+06 9.209E+01 2.491E-07 1.771E-08
   6.250E+06 1.702E+02 4.934E+15 5.655E+02 3.033E+02 1.352E+07 2.750E-14 3.567E-10 1.534E-08 2.515E-03 3.416E-05 1.090E-06 4.007E-06 1.573E+15 6.159E+06 8.417E+01 2.533E-07 1.868E-08
   6.350E+06 1.487E+02 4.362E+15 4.518E+02 3.198E+02 1.091E+07 4.122E-14 3.765E-10 1.845E-08 2.526E-03 3.429E-05 9.904E-07 3.973E-06 1.390E+15 5.788E+06 7.647E+01 2.574E-07 1.972E-08
   6.450E+06 1.298E+02 3.852E+15 3.581E+02 3.364E+02 8.739E+06 6.088E-14 3.990E-10 2.218E-08 2.534E-03 3.440E-05 8.954E-07 3.937E-06 1.228E+15 5.469E+06 6.904E+01 2.616E-07 2.083E-08
   6.550E+06 1.131E+02 3.397E+15 2.814E+02 3.525E+02 6.943E+06 9.397E-14 4.248E-10 2.660E-08 2.540E-03 3.449E-05 8.048E-07 3.901E-06 1.082E+15 5.199E+06 6.191E+01 2.658E-07 2.202E-08
   6.650E+06 9.832E+01 2.991E+15 2.192E+02 3.677E+02 5.468E+06 1.664E-13 4.542E-10 3.183E-08 2.544E-03 3.458E-05 7.187E-07 3.862E-06 9.530E+14 4.971E+06 5.512E+01 2.699E-07 2.329E-08
   6.750E+06 8.536E+01 2.629E+15 1.689E+02 3.831E+02 4.265E+06 3.531E-13 4.877E-10 3.812E-08 2.547E-03 3.464E-05 6.370E-07 3.823E-06 8.378E+14 4.790E+06 4.867E+01 2.741E-07 2.464E-08
   6.850E+06 7.398E+01 2.308E+15 1.286E+02 4.016E+02 3.287E+06 8.367E-13 5.258E-10 4.602E-08 2.549E-03 3.470E-05 5.588E-07 3.781E-06 7.353E+14 4.662E+06 4.251E+01 2.783E-07 2.607E-08
   6.950E+06 6.400E+01 2.022E+15 9.630E+01 4.284E+02 2.493E+06 1.992E-12 5.690E-10 5.666E-08 2.550E-03 3.476E-05 4.834E-07 3.738E-06 6.443E+14 4.605E+06 3.661E+01 2.824E-07 2.757E-08
   7.050E+06 5.526E+01 1.769E+15 7.080E+01 4.704E+02 1.856E+06 4.477E-12 6.181E-10 7.199E-08 2.550E-03 3.480E-05 4.115E-07 3.693E-06 5.636E+14 4.632E+06 3.103E+01 2.866E-07 2.913E-08
   7.150E+06 4.763E+01 1.544E+15 5.113E+01 5.347E+02 1.357E+06 9.287E-12 6.743E-10 9.496E-08 2.550E-03 3.484E-05 3.447E-07 3.647E-06 4.920E+14 4.737E+06 2.591E+01 2.907E-07 3.075E-08
   7.250E+06 4.098E+01 1.346E+15 3.643E+01 6.260E+02 9.781E+05 1.772E-11 7.386E-10 1.294E-07 2.549E-03 3.488E-05 2.852E-07 3.596E-06 4.287E+14 4.920E+06 2.140E+01 2.947E-07 3.242E-08
   7.350E+06 3.519E+01 1.171E+15 2.574E+01 7.436E+02 6.971E+05 3.124E-11 8.125E-10 1.795E-07 2.548E-03 3.491E-05 2.338E-07 3.538E-06 3.728E+14 5.181E+06 1.760E+01 2.987E-07 3.411E-08
   7.450E+06 3.016E+01 1.014E+15 1.810E+01 8.789E+02 4.920E+05 5.126E-11 8.994E-10 2.496E-07 2.547E-03 3.494E-05 1.905E-07 3.472E-06 3.230E+14 5.441E+06 1.451E+01 3.026E-07 3.583E-08
   7.550E+06 2.581E+01 8.772E+14 1.289E+01 1.020E+03 3.486E+05 7.878E-11 9.998E-10 3.423E-07 2.545E-03 3.496E-05 1.561E-07 3.397E-06 2.794E+14 5.674E+06 1.217E+01 3.065E-07 3.756E-08
   7.650E+06 2.205E+01 7.576E+14 9.356E+00 1.152E+03 2.487E+05 1.143E-10 1.115E-09 4.592E-07 2.544E-03 3.499E-05 1.290E-07 3.312E-06 2.413E+14 5.855E+06 1.046E+01 3.102E-07 3.930E-08
   7.750E+06 1.882E+01 6.511E+14 6.841E+00 1.255E+03 1.755E+05 1.576E-10 1.252E-09 5.996E-07 2.543E-03 3.501E-05 1.060E-07 3.215E-06 2.073E+14 5.939E+06 9.143E+00 3.138E-07 4.106E-08
   7.850E+06 1.604E+01 5.584E+14 5.049E+00 1.319E+03 1.221E+05 2.079E-10 1.408E-09 7.605E-07 2.542E-03 3.503E-05 8.604E-08 3.106E-06 1.778E+14 6.074E+06 8.129E+00 3.173E-07 4.283E-08
   7.950E+06 1.366E+01 4.785E+14 3.841E+00 1.338E+03 8.589E+04 2.637E-10 1.587E-09 9.376E-07 2.541E-03 3.505E-05 7.064E-08 2.982E-06 1.523E+14 6.300E+06 7.501E+00 3.208E-07 4.462E-08
