
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   7.350E+06 3.628E+01 1.192E+15 3.670E+01 9.501E+02 7.233E+05 2.669E-11 8.933E-10 1.638E-07 3.593E-03 4.863E-05 1.689E-07 4.868E-06 3.795E+14 5.667E+06 1.798E+01 3.982E-07 4.024E-08
   7.450E+06 3.115E+01 1.036E+15 2.602E+01 1.094E+03 5.164E+05 4.209E-11 9.777E-10 2.208E-07 3.592E-03 4.869E-05 1.387E-07 4.781E-06 3.300E+14 5.903E+06 1.487E+01 4.040E-07 4.238E-08
   7.550E+06 2.671E+01 8.985E+14 1.855E+01 1.243E+03 3.685E+05 6.320E-11 1.076E-09 2.956E-07 3.591E-03 4.874E-05 1.142E-07 4.682E-06 2.861E+14 6.100E+06 1.245E+01 4.097E-07 4.458E-08
   7.650E+06 2.285E+01 7.772E+14 1.342E+01 1.386E+03 2.643E+05 9.075E-11 1.189E-09 3.902E-07 3.589E-03 4.878E-05 9.474E-08 4.570E-06 2.474E+14 6.239E+06 1.062E+01 4.153E-07 4.683E-08
   7.750E+06 1.953E+01 6.708E+14 9.838E+00 1.509E+03 1.897E+05 1.252E-10 1.321E-09 5.060E-07 3.587E-03 4.883E-05 7.882E-08 4.445E-06 2.135E+14 6.321E+06 9.253E+00 4.208E-07 4.913E-08
   7.850E+06 1.666E+01 5.768E+14 7.231E+00 1.597E+03 1.338E+05 1.667E-10 1.474E-09 6.433E-07 3.586E-03 4.886E-05 6.467E-08 4.303E-06 1.836E+14 6.410E+06 8.149E+00 4.263E-07 5.149E-08
   7.950E+06 1.420E+01 4.947E+14 5.329E+00 1.642E+03 9.195E+04 2.150E-10 1.651E-09 8.007E-07 3.585E-03 4.890E-05 5.185E-08 4.145E-06 1.574E+14 6.710E+06 7.256E+00 4.316E-07 5.389E-08
   8.050E+06 1.209E+01 4.236E+14 4.191E+00 1.639E+03 6.718E+04 2.694E-10 1.853E-09 9.763E-07 3.584E-03 4.894E-05 4.425E-08 3.963E-06 1.348E+14 6.958E+06 6.959E+00 4.369E-07 5.635E-08
   8.150E+06 1.029E+01 3.617E+14 4.109E+00 1.582E+03 6.947E+04 3.291E-10 2.086E-09 1.167E-06 3.583E-03 4.897E-05 5.360E-08 3.747E-06 1.150E+14 5.282E+06 8.440E+00 4.420E-07 5.886E-08
   8.250E+06 8.753E+00 3.082E+14 5.090E+00 1.477E+03 1.039E+05 3.931E-10 2.350E-09 1.369E-06 3.583E-03 4.900E-05 9.407E-08 3.502E-06 9.799E+13 2.630E+06 1.312E+01 4.471E-07 6.143E-08
   8.350E+06 7.445E+00 2.624E+14 6.391E+00 1.343E+03 1.549E+05 4.603E-10 2.648E-09 1.578E-06 3.583E-03 4.903E-05 1.647E-07 3.242E-06 8.341E+13 1.267E+06 2.089E+01 4.521E-07 6.406E-08
   8.450E+06 6.332E+00 2.231E+14 7.285E+00 1.191E+03 2.022E+05 5.300E-10 2.984E-09 1.792E-06 3.584E-03 4.906E-05 2.529E-07 2.979E-06 7.088E+13 6.813E+05 3.049E+01 4.570E-07 6.675E-08
   8.550E+06 5.387E+00 1.895E+14 7.533E+00 1.034E+03 2.354E+05 6.018E-10 3.362E-09 2.006E-06 3.585E-03 4.909E-05 3.464E-07 2.720E-06 6.016E+13 4.013E+05 4.068E+01 4.618E-07 6.949E-08
   8.650E+06 4.584E+00 1.611E+14 7.233E+00 8.827E+02 2.528E+05 6.753E-10 3.784E-09 2.220E-06 3.586E-03 4.912E-05 4.376E-07 2.469E-06 5.109E+13 2.512E+05 5.066E+01 4.665E-07 7.230E-08
   8.750E+06 3.902E+00 1.369E+14 6.551E+00 7.424E+02 2.554E+05 7.506E-10 4.259E-09 2.431E-06 3.587E-03 4.916E-05 5.200E-07 2.230E-06 4.340E+13 1.630E+05 5.977E+01 4.712E-07 7.515E-08
   8.850E+06 3.322E+00 1.165E+14 5.657E+00 6.165E+02 2.460E+05 8.280E-10 4.795E-09 2.639E-06 3.588E-03 4.918E-05 5.884E-07 2.005E-06 3.687E+13 1.080E+05 6.748E+01 4.757E-07 7.807E-08
   8.950E+06 2.828E+00 9.917E+13 4.700E+00 5.062E+02 2.279E+05 9.084E-10 5.409E-09 2.842E-06 3.589E-03 4.921E-05 6.403E-07 1.796E-06 3.134E+13 7.239E+04 7.352E+01 4.802E-07 8.104E-08
   9.050E+06 2.408E+00 8.455E+13 3.804E+00 4.122E+02 2.057E+05 9.948E-10 6.118E-09 3.039E-06 3.589E-03 4.924E-05 6.780E-07 1.604E-06 2.667E+13 4.894E+04 7.810E+01 4.846E-07 8.408E-08
   9.150E+06 2.050E+00 7.215E+13 3.009E+00 3.331E+02 1.813E+05 1.096E-09 6.950E-09 3.228E-06 3.589E-03 4.927E-05 7.001E-07 1.430E-06 2.271E+13 3.319E+04 8.118E+01 4.889E-07 8.720E-08
   9.250E+06 1.744E+00 6.156E+13 2.333E+00 2.674E+02 1.556E+05 1.234E-09 7.952E-09 3.411E-06 3.588E-03 4.929E-05 7.044E-07 1.273E-06 1.933E+13 2.246E+04 8.274E+01 4.933E-07 9.041E-08
   9.350E+06 1.484E+00 5.257E+13 1.795E+00 2.138E+02 1.312E+05 1.450E-09 9.178E-09 3.585E-06 3.588E-03 4.932E-05 6.957E-07 1.134E-06 1.645E+13 1.517E+04 8.359E+01 4.977E-07 9.375E-08
   9.450E+06 1.261E+00 4.491E+13 1.384E+00 1.705E+02 1.086E+05 1.814E-09 1.072E-08 3.752E-06 3.586E-03 4.934E-05 6.745E-07 1.012E-06 1.401E+13 1.020E+04 8.444E+01 5.021E-07 9.725E-08
   9.550E+06 1.071E+00 3.833E+13 1.081E+00 1.360E+02 8.794E+04 2.429E-09 1.270E-08 3.912E-06 3.585E-03 4.937E-05 6.399E-07 9.072E-07 1.191E+13 6.798E+03 8.610E+01 5.067E-07 1.010E-07
   9.650E+06 9.091E-01 3.269E+13 8.705E-01 1.088E+02 6.955E+04 3.431E-09 1.535E-08 4.067E-06 3.584E-03 4.940E-05 5.938E-07 8.188E-07 1.011E+13 4.487E+03 8.992E+01 5.115E-07 1.050E-07
   9.750E+06 7.711E-01 2.785E+13 7.355E-01 8.779E+01 5.387E+04 4.979E-09 1.901E-08 4.220E-06 3.582E-03 4.942E-05 5.400E-07 7.470E-07 8.571E+12 2.932E+03 9.759E+01 5.166E-07 1.096E-07
   9.850E+06 6.537E-01 2.370E+13 6.604E-01 7.181E+01 4.082E+04 7.268E-09 2.437E-08 4.376E-06 3.580E-03 4.945E-05 4.810E-07 6.922E-07 7.255E+12 1.896E+03 1.109E+02 5.224E-07 1.151E-07
   9.950E+06 5.539E-01 2.012E+13 6.331E-01 5.991E+01 2.996E+04 1.059E-08 3.341E-08 4.547E-06 3.579E-03 4.949E-05 4.160E-07 6.551E-07 6.118E+12 1.209E+03 1.324E+02 5.296E-07 1.223E-07
