
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   6.950E+06 1.935E+01 6.676E+14 3.001E-01 3.448E+02 7.194E+04 5.994E-08 2.195E-08 4.016E-06 2.801E-03 4.084E-05 3.847E-08 1.286E-07 2.084E+12 4.193E+04 9.788E+00 4.655E-07 9.430E-08
   7.050E+06 1.651E+01 5.694E+14 2.526E-01 2.568E+02 6.309E+04 7.485E-08 2.365E-08 4.116E-06 2.801E-03 4.085E-05 3.956E-08 1.096E-07 1.757E+12 2.818E+04 1.134E+01 4.664E-07 9.523E-08
   7.150E+06 1.408E+01 4.856E+14 2.120E-01 1.932E+02 5.332E+04 9.235E-08 2.540E-08 4.218E-06 2.801E-03 4.085E-05 3.920E-08 9.432E-08 1.479E+12 1.897E+04 1.297E+01 4.673E-07 9.609E-08
   7.250E+06 1.201E+01 4.142E+14 1.777E-01 1.460E+02 4.393E+04 1.128E-07 2.718E-08 4.323E-06 2.801E-03 4.086E-05 3.785E-08 8.155E-08 1.243E+12 1.276E+04 1.474E+01 4.680E-07 9.685E-08
   7.350E+06 1.024E+01 3.533E+14 1.484E-01 1.102E+02 3.556E+04 1.367E-07 2.898E-08 4.428E-06 2.801E-03 4.086E-05 3.592E-08 7.043E-08 1.042E+12 8.535E+03 1.670E+01 4.686E-07 9.753E-08
   7.450E+06 8.738E+00 3.014E+14 1.235E-01 8.294E+01 2.829E+04 1.650E-07 3.082E-08 4.533E-06 2.802E-03 4.086E-05 3.351E-08 6.070E-08 8.711E+11 5.679E+03 1.890E+01 4.691E-07 9.813E-08
   7.550E+06 7.454E+00 2.571E+14 1.027E-01 6.228E+01 2.211E+04 1.988E-07 3.276E-08 4.638E-06 2.802E-03 4.087E-05 3.070E-08 5.222E-08 7.259E+11 3.754E+03 2.143E+01 4.696E-07 9.866E-08
   7.650E+06 6.359E+00 2.193E+14 8.569E-02 4.665E+01 1.698E+04 2.399E-07 3.500E-08 4.742E-06 2.802E-03 4.087E-05 2.764E-08 4.485E-08 6.029E+11 2.463E+03 2.440E+01 4.700E-07 9.911E-08
   7.750E+06 5.425E+00 1.871E+14 7.176E-02 3.486E+01 1.281E+04 2.907E-07 3.779E-08 4.844E-06 2.802E-03 4.087E-05 2.444E-08 3.846E-08 4.990E+11 1.603E+03 2.793E+01 4.704E-07 9.950E-08
   7.850E+06 4.629E+00 1.597E+14 6.034E-02 2.599E+01 9.496E+03 3.537E-07 4.144E-08 4.943E-06 2.802E-03 4.087E-05 2.123E-08 3.293E-08 4.114E+11 1.035E+03 3.214E+01 4.706E-07 9.983E-08
   7.950E+06 3.950E+00 1.362E+14 5.077E-02 1.933E+01 6.916E+03 4.309E-07 4.617E-08 5.038E-06 2.802E-03 4.087E-05 1.812E-08 2.817E-08 3.378E+11 6.625E+02 3.706E+01 4.709E-07 1.001E-07
