
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   3.350E+06 5.175E+03 1.968E+17 3.646E+03 1.176E+04 1.342E+08 2.548E-14 4.256E-10 2.559E-08 2.447E-03 4.019E-05 2.787E-07 2.335E-06 1.374E+15 2.334E+07 2.154E+01 3.561E-07 2.736E-08 1.186E-10 5.921E-11 4.316E-11 2.872E-12 1.004E-13 6.100E-11 2.855E-15 5.627E-18 2.189E-12 1.741E-09 1.722E-13 6.867E-07 2.727E-07 1.154E-10
   3.450E+06 4.329E+03 1.664E+17 2.893E+03 1.219E+04 1.070E+08 3.974E-14 4.669E-10 3.145E-08 2.639E-03 4.230E-05 2.437E-07 2.329E-06 1.181E+15 2.329E+07 2.018E+01 3.696E-07 2.948E-08 1.399E-10 6.813E-11 3.839E-11 1.951E-12 1.722E-13 6.780E-11 1.723E-15 1.767E-18 1.293E-12 2.198E-09 2.898E-13 7.255E-07 2.568E-07 8.156E-11
   3.550E+06 3.615E+03 1.406E+17 2.227E+03 1.253E+04 8.299E+07 6.393E-14 5.115E-10 3.846E-08 2.800E-03 4.413E-05 2.108E-07 2.318E-06 1.012E+15 2.316E+07 1.840E+01 3.823E-07 3.170E-08 1.648E-10 7.872E-11 3.472E-11 1.376E-12 2.898E-13 7.658E-11 1.072E-15 5.968E-19 7.928E-13 2.716E-09 4.802E-13 7.688E-07 2.411E-07 5.837E-11
   3.650E+06 3.012E+03 1.185E+17 1.662E+03 1.275E+04 6.253E+07 1.200E-13 5.602E-10 4.674E-08 2.927E-03 4.569E-05 1.803E-07 2.302E-06 8.637E+14 2.297E+07 1.634E+01 3.941E-07 3.402E-08 1.938E-10 9.128E-11 3.201E-11 1.014E-12 4.802E-13 8.762E-11 6.909E-16 2.191E-19 5.071E-13 3.290E-09 7.868E-13 8.162E-07 2.254E-07 4.243E-11
   3.750E+06 2.505E+03 9.966E+16 1.203E+03 1.287E+04 4.577E+07 2.889E-13 6.140E-10 5.656E-08 3.022E-03 4.696E-05 1.520E-07 2.282E-06 7.345E+14 2.274E+07 1.412E+01 4.053E-07 3.645E-08 2.282E-10 1.063E-10 3.004E-11 7.858E-13 7.868E-13 1.013E-10 4.627E-16 8.787E-20 3.397E-13 3.916E-09 1.283E-12 8.680E-07 2.095E-07 3.130E-11
   3.850E+06 2.079E+03 8.354E+16 8.434E+02 1.294E+04 3.251E+07 8.099E-13 6.744E-10 6.860E-08 3.089E-03 4.797E-05 1.260E-07 2.258E-06 6.218E+14 2.255E+07 1.190E+01 4.157E-07 3.896E-08 2.699E-10 1.247E-10 2.866E-11 6.422E-13 1.283E-12 1.187E-10 3.226E-16 3.856E-20 2.389E-13 4.590E-09 2.095E-12 9.246E-07 1.930E-07 2.339E-11
   3.950E+06 1.723E+03 6.980E+16 5.724E+02 1.315E+04 2.237E+07 2.245E-12 7.432E-10 8.447E-08 3.134E-03 4.874E-05 1.023E-07 2.231E-06 5.240E+14 2.252E+07 9.753E+00 4.255E-07 4.156E-08 3.227E-10 1.483E-10 2.774E-11 5.576E-13 2.095E-12 1.419E-10 2.363E-16 1.880E-20 1.785E-13 5.289E-09 3.435E-12 9.860E-07 1.758E-07 1.770E-11
   4.050E+06 1.425E+03 5.816E+16 3.758E+02 1.372E+04 1.491E+07 5.655E-12 8.225E-10 1.073E-07 3.161E-03 4.932E-05 8.110E-08 2.199E-06 4.401E+14 2.284E+07 7.774E+00 4.347E-07 4.423E-08 3.926E-10 1.800E-10 2.716E-11 5.184E-13 3.435E-12 1.751E-10 1.846E-16 1.041E-20 1.437E-13 5.973E-09 5.690E-12 1.053E-06 1.577E-07 1.355E-11
   4.150E+06 1.178E+03 4.834E+16 2.387E+02 1.484E+04 9.638E+06 1.269E-11 9.155E-10 1.419E-07 3.178E-03 4.975E-05 6.274E-08 2.163E-06 3.683E+14 2.361E+07 6.031E+00 4.433E-07 4.697E-08 4.884E-10 2.239E-10 2.685E-11 5.159E-13 5.690E-12 2.243E-10 1.546E-16 6.587E-21 1.249E-13 6.618E-09 9.543E-12 1.126E-06 1.388E-07 1.045E-11
   4.250E+06 9.728E+02 4.009E+16 1.481E+02 1.655E+04 6.092E+06 2.547E-11 1.026E-09 1.946E-07 3.187E-03 5.006E-05 4.769E-08 2.122E-06 3.073E+14 2.482E+07 4.590E+00 4.515E-07 4.975E-08 6.192E-10 2.843E-10 2.673E-11 5.423E-13 9.543E-12 2.962E-10 1.380E-16 5.518E-21 1.155E-13 7.238E-09 1.626E-11 1.204E-06 1.196E-07 8.128E-12
